Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,target
41,3,4,3,1,3,2,0,0,2,2,2,3,0,2,2,2,1,0,2,2,2,2,1,0,2,1,0,1,0,2,1,4,1,1,5,0,0,2,1,1,0,1,4,2,1,1,4,2,1,4,2,2,4,2,0,1,1,1,4,2,1
45,0,1,1,1,1,3,3,1,0,1,2,3,1,4,3,3,2,1,4,4,2,4,1,1,4,2,2,1,0,2,2,0,4,2,5,5,1,1,4,2,4,1,1,4,4,1,1,1,1,0,1,1,0,1,1,0,0,2,0,1,1
46,1,4,2,0,0,2,2,0,0,1,2,2,2,4,0,2,2,2,1,1,0,2,2,2,1,0,2,1,0,2,1,4,1,1,5,2,0,2,2,1,0,1,4,2,1,1,4,2,1,4,2,2,4,2,0,1,1,1,4,2,1
50,1,4,2,3,1,0,0,0,1,3,2,1,3,1,3,3,2,3,4,1,0,0,4,1,4,1,0,1,0,2,2,1,4,1,1,5,2,2,4,4,2,4,1,4,0,1,1,1,0,4,2,2,0,1,1,1,0,2,0,2,1
51,1,0,3,1,3,3,3,2,3,3,2,3,1,4,1,3,3,3,1,1,0,4,1,4,1,0,0,1,0,2,1,4,1,1,5,2,2,2,0,0,0,4,2,4,2,1,4,2,2,4,2,0,1,1,2,4,4,4,4,2,1
52,1,4,2,3,1,0,0,0,1,3,2,1,3,1,3,3,2,3,4,1,0,0,4,1,4,1,0,1,0,2,2,1,4,1,1,5,2,2,4,4,2,4,1,4,0,1,1,1,0,4,2,2,0,1,1,1,0,2,0,2,1
53,1,0,3,1,3,3,3,2,3,3,2,3,1,4,1,3,3,3,4,1,0,4,1,4,1,0,0,1,0,2,1,4,1,1,5,2,2,2,0,0,0,4,2,4,2,1,4,2,2,4,2,0,1,1,2,4,4,4,4,2,1
77,3,3,2,1,1,3,2,2,1,1,1,1,1,1,1,0,3,1,4,1,4,2,4,1,4,4,2,1,0,2,2,0,1,0,0,5,2,1,1,2,4,1,4,4,1,4,2,4,1,4,1,2,4,2,2,2,2,1,0,4,1
78,1,4,2,2,3,2,0,3,2,1,1,1,0,1,1,3,3,1,1,1,1,4,1,4,1,4,1,1,0,2,2,1,0,0,0,5,2,2,2,0,2,0,2,0,1,1,1,4,4,4,2,0,0,2,4,1,0,0,2,2,1
75,1,0,3,2,1,1,3,3,2,0,0,3,3,4,1,3,3,3,4,1,4,2,1,0,1,2,0,1,0,2,2,4,1,4,2,1,1,0,2,1,4,4,0,1,0,4,4,4,0,1,1,1,0,0,0,1,4,2,4,1,1
76,0,1,0,0,1,2,3,2,3,1,3,1,3,2,1,3,3,1,4,1,4,1,1,1,1,4,1,1,0,2,2,1,1,2,5,2,1,0,4,0,0,2,2,1,4,2,4,2,1,4,2,0,1,1,0,4,1,2,0,1,1
87,1,1,1,1,0,3,1,0,1,1,0,2,1,4,1,1,1,1,1,1,4,4,1,4,1,1,1,1,0,2,0,4,1,0,1,5,2,2,1,0,0,2,4,2,2,4,4,4,4,0,4,0,4,1,2,1,0,4,1,2,1
88,3,4,3,3,3,3,1,3,3,1,1,2,1,1,3,3,1,3,2,2,4,4,2,0,1,4,4,4,0,2,1,1,0,2,0,0,1,1,0,2,4,2,1,4,4,1,4,0,4,0,0,1,4,1,1,0,2,4,4,0,1
89,4,1,3,1,0,1,1,1,0,2,0,2,2,1,3,1,3,3,4,4,4,1,4,1,4,4,1,1,0,2,0,2,2,2,0,2,2,1,1,2,0,2,0,0,1,0,4,2,4,4,2,1,4,1,0,1,1,4,2,1,1
90,1,1,1,1,0,2,3,1,0,2,3,1,3,1,1,3,3,2,1,4,1,1,1,1,1,4,2,1,0,2,1,4,2,0,1,0,0,2,1,1,0,2,0,2,0,1,2,0,1,1,0,0,2,2,0,2,1,0,0,1,1
91,1,1,1,3,1,0,1,1,1,1,0,0,3,4,1,1,1,1,2,1,4,2,1,1,4,4,1,4,0,2,2,0,4,0,0,2,4,2,4,2,0,2,1,1,0,1,4,2,2,0,2,0,0,2,1,0,2,1,0,1,1
108,3,3,1,3,1,0,1,0,2,1,2,1,2,1,1,1,2,2,1,4,0,4,4,1,4,1,2,1,0,2,1,4,1,0,1,1,0,4,2,2,0,4,2,0,4,2,0,4,0,4,1,2,1,1,2,1,2,1,4,1,1
109,3,1,3,1,0,2,2,2,1,3,3,1,3,4,2,3,1,1,4,4,4,1,1,4,4,1,1,1,0,2,2,2,1,2,5,2,0,4,2,2,4,2,2,2,1,0,4,2,2,2,4,1,0,2,0,0,2,2,0,4,1
110,0,3,3,2,3,2,0,1,0,3,2,2,3,2,1,0,3,1,4,1,4,2,1,1,4,4,0,1,0,2,0,4,1,0,5,2,4,4,4,2,0,2,0,1,1,4,4,1,0,0,1,0,1,1,1,1,0,2,1,1,1
111,0,3,1,3,0,0,2,3,1,1,3,2,1,1,1,3,1,0,4,4,4,1,1,1,4,1,4,1,0,2,2,1,0,4,2,2,0,2,4,1,1,4,2,4,2,2,1,0,4,1,1,0,1,2,0,0,0,1,4,0,1
112,4,1,1,3,1,0,1,3,2,1,1,3,2,4,1,1,1,1,4,4,1,1,1,4,1,1,4,1,0,2,0,4,1,0,5,5,2,1,4,1,1,4,1,1,4,2,0,2,1,2,1,0,0,2,4,0,1,4,1,1,1
119,3,3,1,3,1,0,1,0,2,1,2,1,2,1,1,1,2,2,1,4,0,4,4,1,4,1,2,1,0,2,1,4,1,0,1,1,0,4,2,2,0,4,2,0,4,2,0,4,0,4,1,2,1,1,2,1,2,1,4,1,1
120,3,1,3,1,0,2,2,2,1,3,3,1,3,4,2,3,1,1,4,4,4,1,1,4,4,1,1,1,0,2,2,2,1,2,5,2,0,4,2,2,4,2,2,2,1,0,4,2,2,2,4,1,0,2,0,0,2,2,0,4,1
121,0,3,3,2,3,2,0,1,0,3,2,2,3,2,1,0,3,1,4,1,4,2,1,1,4,4,0,1,0,2,0,4,1,0,5,2,4,4,4,2,0,2,0,1,1,4,4,1,0,0,1,0,1,1,1,1,0,2,1,1,1
122,0,3,1,3,0,0,2,3,1,1,3,2,1,1,1,3,1,0,4,4,4,1,1,1,4,1,4,1,0,2,2,1,0,4,2,2,0,2,4,1,1,4,2,4,2,2,1,0,4,1,1,0,1,2,0,0,0,1,4,0,1
123,4,1,1,3,1,0,1,3,2,1,1,3,2,4,1,1,1,1,4,4,1,1,1,4,1,1,4,1,0,2,0,4,1,0,5,5,2,1,4,1,1,4,1,1,4,2,0,2,1,2,1,0,0,2,4,0,1,4,1,1,1
140,3,1,1,1,2,1,1,3,2,0,2,3,1,1,0,3,1,1,4,4,4,4,1,1,2,2,2,1,0,2,2,4,1,2,1,0,0,4,2,2,0,0,2,0,0,2,0,2,0,4,1,2,1,1,2,1,2,1,4,2,1
136,1,1,2,2,1,2,0,2,2,1,3,2,0,1,2,2,0,3,1,2,4,1,1,1,1,4,2,1,0,2,2,2,1,2,5,1,0,4,2,2,4,2,2,2,1,0,4,2,2,2,1,1,0,2,0,0,2,2,0,1,1
137,1,4,2,0,1,3,0,0,2,1,1,2,1,1,1,1,3,3,2,4,1,1,1,4,4,1,4,1,0,2,0,4,4,0,5,2,4,4,4,2,0,2,0,1,1,4,4,1,0,0,1,0,1,1,1,1,2,2,1,1,1
138,3,1,0,3,1,0,1,3,0,0,2,2,2,0,2,2,2,1,4,1,4,2,4,1,1,1,1,4,0,2,2,4,0,4,2,2,0,0,4,1,4,4,2,1,2,2,1,0,4,1,1,0,1,2,0,2,0,1,1,0,1
139,0,3,1,3,2,0,0,2,1,1,2,3,2,1,1,3,2,2,1,4,2,4,1,4,4,4,2,1,0,2,0,4,1,0,5,1,2,1,0,1,1,1,1,1,0,2,0,2,1,2,1,0,0,2,4,0,1,4,1,0,1
149,4,1,3,1,3,1,3,1,3,1,3,3,1,1,1,1,1,3,2,1,1,1,1,1,4,4,2,1,0,2,2,4,0,2,0,0,1,4,2,1,0,4,2,4,1,1,0,1,1,4,0,2,0,1,2,2,0,4,1,1,1
150,4,4,2,2,3,1,1,0,1,1,0,1,3,1,0,1,3,2,4,4,4,4,2,4,4,4,1,1,0,2,2,0,2,2,0,2,0,2,2,2,0,4,1,2,1,1,1,4,1,1,1,0,2,1,4,0,0,1,0,1,1
151,4,4,2,3,3,1,1,1,0,0,1,1,1,1,3,3,3,1,4,4,1,1,1,4,4,1,1,1,0,2,2,2,2,1,5,2,1,1,2,2,2,0,2,2,1,4,0,4,1,0,0,0,0,2,2,0,4,1,2,1,1
152,0,3,2,1,1,1,0,3,1,1,1,3,0,1,3,1,1,3,1,4,1,1,4,1,0,1,0,1,0,2,0,2,2,2,2,0,1,1,4,1,0,1,1,1,1,0,2,0,1,2,0,2,2,4,2,2,4,2,2,1,1
153,3,0,1,0,2,0,2,1,1,3,2,2,2,4,2,2,2,1,0,4,1,4,2,1,1,1,0,1,0,2,0,1,4,2,2,5,1,1,1,1,1,0,0,2,2,4,2,2,4,2,2,0,2,1,4,2,4,2,4,0,1
154,3,1,0,1,1,1,0,3,2,0,1,1,3,2,2,1,3,1,4,1,1,1,1,1,4,4,1,1,0,2,2,0,2,2,1,5,2,4,2,0,0,2,0,2,1,2,2,1,0,4,4,1,0,1,1,2,4,0,1,4,1
155,1,0,3,0,1,3,3,2,2,1,3,1,3,0,3,3,1,3,2,1,4,4,1,4,1,4,0,1,0,2,2,1,4,2,5,2,2,0,1,0,4,0,1,4,1,0,0,2,0,1,0,2,0,2,1,2,2,1,4,2,1
156,4,1,1,1,3,2,1,1,0,2,1,1,0,1,0,1,0,1,1,4,2,1,4,1,4,4,1,1,0,2,0,4,1,4,2,1,1,1,1,4,2,2,4,1,1,0,2,1,4,0,1,1,4,1,0,1,4,2,2,4,1
157,3,1,3,2,0,3,3,1,3,1,3,1,1,4,1,1,3,1,1,1,4,1,4,4,1,4,2,1,0,2,2,1,4,1,0,0,0,0,0,4,2,0,1,1,0,2,2,1,4,0,0,1,4,0,1,4,1,2,1,4,1
158,1,1,0,3,2,3,3,2,3,1,3,2,1,1,0,3,3,1,4,2,2,1,1,4,4,4,1,1,0,2,0,0,1,0,5,1,0,0,4,2,1,2,2,1,1,0,0,0,4,1,4,0,2,4,4,4,1,1,4,1,1
159,0,4,1,3,3,3,3,3,2,1,3,3,1,4,1,3,2,0,0,1,1,0,0,1,2,0,2,1,0,2,2,2,1,0,2,0,0,1,1,4,1,4,2,0,0,2,0,1,2,1,1,0,1,4,1,1,4,1,1,0,1
179,1,0,3,0,1,3,3,2,2,1,3,1,3,0,3,3,1,3,2,1,4,4,1,4,1,4,0,1,0,2,2,1,4,2,5,2,2,0,1,0,4,0,1,4,1,0,0,2,0,1,0,2,0,2,1,2,2,1,4,2,1
200,0,1,2,3,3,3,1,0,3,2,0,0,2,4,3,3,0,3,4,4,4,2,1,1,4,4,1,1,0,2,1,4,4,1,1,0,4,0,4,4,2,2,0,4,4,1,4,4,0,1,1,0,0,4,2,4,0,1,4,2,1
204,1,4,3,0,0,2,2,0,3,3,1,0,1,0,1,2,3,0,4,4,4,4,4,2,4,4,4,1,0,2,2,2,1,4,0,1,1,0,4,0,4,4,4,4,4,4,2,1,1,1,0,2,4,4,4,2,4,4,1,0,1
205,1,4,3,3,1,3,1,1,0,0,0,1,0,4,0,0,0,0,4,0,4,4,4,1,4,4,0,4,0,2,1,4,0,1,1,5,2,1,1,4,4,4,1,4,2,2,0,0,2,0,0,1,4,4,4,2,1,1,0,4,1
206,4,0,0,0,3,1,3,3,1,3,0,2,1,4,1,3,0,3,4,4,4,0,4,4,4,1,0,1,0,2,0,4,4,1,0,5,4,4,0,4,2,0,2,0,4,0,2,1,0,0,2,0,0,2,2,1,0,4,1,1,1
207,4,4,1,0,3,2,0,1,0,3,3,3,3,2,3,3,3,1,1,4,1,4,0,1,0,4,1,4,0,2,2,1,0,2,1,0,0,1,0,2,4,4,0,1,0,0,0,0,2,0,0,4,4,0,0,2,0,2,0,0,1
208,0,4,3,0,0,3,3,3,1,3,0,0,3,4,3,1,3,3,4,4,4,4,4,4,1,1,1,4,0,2,0,0,1,4,2,5,4,0,1,4,0,0,0,1,4,2,0,2,4,1,0,2,0,0,2,4,4,4,0,1,1
195,0,0,0,0,1,3,3,0,3,0,1,3,3,4,0,3,3,3,4,1,1,1,4,2,4,4,2,1,0,2,2,0,0,0,0,0,0,4,1,0,4,2,4,1,1,4,0,1,0,4,0,4,2,4,4,1,4,1,0,0,1
196,0,1,3,3,2,0,0,0,3,0,3,3,3,4,3,1,3,1,1,0,1,0,4,0,4,4,4,1,0,2,4,4,4,4,2,5,4,1,0,4,2,0,0,4,0,4,4,1,0,0,2,0,0,2,0,1,0,4,1,1,1
197,0,0,3,2,3,0,3,0,3,2,3,0,0,4,0,0,3,3,1,4,4,1,0,4,4,4,4,1,0,2,2,0,0,2,0,0,2,0,0,4,4,0,1,0,2,0,0,0,4,0,1,0,4,1,1,0,2,2,0,2,1
198,1,0,2,2,0,1,3,3,0,2,3,3,0,0,0,0,0,0,4,2,1,4,4,1,4,4,4,1,0,2,2,4,4,4,1,5,1,2,4,4,2,1,4,4,0,1,0,1,0,0,0,2,0,0,0,2,1,1,1,1,1
199,1,4,3,0,1,3,3,3,3,3,3,3,3,1,3,1,0,3,4,1,4,1,1,4,0,0,1,1,0,2,2,1,4,2,0,1,0,4,4,0,4,4,0,4,1,2,2,0,1,0,1,4,4,0,4,2,4,0,4,1,1
201,4,1,3,3,2,3,0,3,3,3,3,2,3,4,3,3,2,3,4,4,4,0,0,0,4,1,0,1,0,2,2,4,4,4,1,5,1,0,4,4,0,0,1,1,4,4,2,4,2,0,0,2,1,0,0,0,0,2,1,1,1
202,4,0,3,1,3,2,0,3,3,0,3,2,3,4,3,0,3,3,1,4,4,0,0,4,4,4,4,1,0,2,2,2,0,1,0,0,0,0,0,1,4,2,0,4,4,4,1,0,0,0,0,0,1,4,1,2,4,2,1,4,1
203,3,4,0,3,3,3,0,0,3,0,3,0,3,4,3,3,3,2,1,4,1,0,4,0,4,4,2,1,0,2,2,2,2,0,0,2,0,2,0,0,2,0,1,0,0,0,0,1,2,0,2,4,1,4,4,4,1,0,4,4,1
234,0,4,1,1,1,3,1,1,1,1,0,0,1,1,3,2,3,2,1,1,1,4,4,2,4,1,4,4,0,1,0,2,0,2,1,0,1,4,2,0,1,0,1,2,2,1,4,1,1,1,2,2,2,0,1,1,4,1,2,2,1
235,4,3,0,2,1,1,1,3,2,1,3,1,1,1,1,3,3,3,4,1,4,1,4,1,1,1,2,1,0,2,0,2,0,0,2,1,4,2,0,0,2,0,0,0,0,1,1,0,0,2,0,4,1,0,4,1,4,4,4,2,1
236,1,3,2,2,2,3,3,3,0,3,2,0,0,4,2,2,2,3,2,2,2,1,2,4,4,4,2,1,0,2,2,4,2,2,2,1,1,4,2,2,1,4,1,0,2,2,2,0,0,2,2,2,1,0,1,1,1,0,2,4,1
237,0,4,2,2,1,1,1,1,3,3,1,1,3,1,1,3,3,3,2,1,4,2,4,2,1,1,1,1,0,2,2,0,2,0,1,0,2,4,2,4,4,2,2,0,1,0,4,2,1,4,1,1,2,2,2,0,4,2,1,1,1
232,3,3,2,3,1,1,1,3,2,3,2,0,1,0,3,2,2,3,2,1,1,1,2,1,1,4,2,1,0,2,0,4,4,2,2,0,1,0,2,1,1,1,0,1,0,1,4,2,1,4,2,1,4,2,4,0,4,2,4,2,1
233,1,0,1,2,2,1,1,1,0,3,1,3,1,1,1,1,0,1,0,2,2,4,1,0,0,1,2,1,4,2,0,2,2,2,1,5,1,1,2,4,2,2,0,1,0,2,4,2,4,1,4,4,1,4,1,1,1,0,2,2,1
256,0,0,1,0,0,3,1,1,3,3,3,3,3,4,3,3,1,3,4,1,1,1,4,4,2,1,1,1,0,2,0,1,0,0,2,0,2,4,2,0,2,2,4,4,2,1,4,1,0,4,1,2,2,4,4,4,0,0,0,2,1
257,4,0,1,3,0,1,0,3,3,3,3,3,1,4,0,1,0,3,1,1,4,4,4,2,4,4,4,1,0,2,2,2,4,2,5,5,2,0,4,4,2,1,1,4,4,4,2,1,4,1,0,2,4,0,4,1,4,4,1,0,1
258,0,3,1,0,0,1,3,2,0,0,0,1,1,4,2,1,3,3,4,1,4,4,1,1,0,4,4,4,0,2,1,0,4,0,1,1,1,4,4,4,4,4,2,2,0,2,0,1,0,0,0,4,4,0,4,2,1,0,1,0,1
259,0,0,2,3,2,0,1,3,2,3,3,3,3,4,1,3,3,3,4,4,1,0,0,0,0,4,4,4,0,2,0,4,0,1,5,5,0,4,0,4,2,0,0,0,4,4,2,1,1,0,2,0,0,2,0,1,0,4,1,1,1
260,4,0,0,3,3,3,3,1,0,3,1,0,0,0,3,3,0,3,4,1,1,4,4,4,4,4,2,4,0,2,1,4,1,2,0,5,2,0,0,1,4,4,1,2,2,2,0,4,2,0,0,2,2,2,0,0,2,2,1,4,1
261,4,0,1,1,0,3,3,3,3,2,0,3,3,2,2,1,2,0,4,4,4,4,1,4,4,4,4,4,0,2,2,2,1,0,2,5,0,2,1,4,1,2,1,1,4,2,0,2,1,1,0,2,0,2,0,4,4,4,1,1,1
248,3,4,3,2,0,0,1,0,0,3,3,3,1,1,0,1,1,0,0,1,4,4,0,1,4,4,0,4,0,2,2,1,2,2,0,1,1,4,4,2,1,1,0,0,2,4,0,4,0,4,1,4,2,4,2,0,0,0,0,4,1
249,1,0,0,0,2,3,1,3,0,3,3,3,3,0,3,3,3,3,1,0,4,1,4,4,0,0,4,4,0,2,2,4,4,4,5,5,2,4,0,4,2,0,0,4,0,4,2,1,0,0,2,0,0,2,2,1,0,4,1,1,1
250,4,0,1,3,0,3,3,0,0,1,0,1,0,0,3,3,1,3,4,4,4,0,4,2,4,4,4,1,0,2,4,4,1,2,0,5,2,0,0,4,4,4,0,0,0,1,1,4,1,4,4,2,4,2,2,0,0,2,0,2,1
251,4,3,1,3,2,0,0,0,0,1,0,1,0,4,2,0,1,3,4,1,4,4,4,4,4,4,4,1,0,2,2,1,4,0,5,5,0,2,4,4,1,2,4,4,0,1,0,1,1,0,0,2,0,0,0,2,4,0,1,1,1
252,4,3,0,0,3,3,3,1,3,2,1,3,1,4,1,1,3,2,1,1,4,2,4,4,1,4,4,4,0,2,1,4,0,4,1,1,2,4,2,2,4,1,1,4,2,0,0,1,1,0,2,4,4,0,4,2,4,2,4,2,1
253,4,4,3,3,3,3,3,3,3,3,1,3,3,4,3,3,1,1,0,4,4,1,0,0,0,1,4,1,0,2,4,2,1,0,1,5,4,2,4,4,2,0,2,1,4,1,2,4,2,0,0,0,1,0,1,0,0,2,1,1,1
254,4,1,1,3,0,0,1,0,3,1,3,2,3,1,0,3,2,3,1,4,4,4,2,4,2,4,4,1,0,2,2,2,4,0,0,0,0,0,0,1,4,4,2,4,4,2,1,4,2,1,0,0,2,4,1,0,0,2,1,4,1
255,0,0,2,0,1,3,3,0,3,0,3,3,3,2,3,1,1,3,4,4,4,2,4,4,4,4,4,1,0,2,1,1,4,0,1,1,0,4,2,0,2,0,0,4,0,0,2,0,2,0,0,0,2,0,0,0,0,4,2,0,1
255,0,0,2,0,1,3,3,0,3,0,3,3,3,2,3,1,1,3,4,4,4,2,4,4,4,4,4,1,0,2,1,1,4,0,1,1,0,4,2,0,2,0,0,4,0,0,2,0,2,0,0,0,2,0,0,0,0,4,2,0,1
307,4,3,0,1,1,3,2,0,3,1,3,3,3,2,1,3,1,3,1,1,1,1,1,4,2,2,1,1,0,2,4,4,2,0,2,2,0,2,2,0,2,0,0,1,1,1,2,2,0,1,4,4,1,4,2,2,0,0,1,1,1
308,0,3,1,0,0,2,1,1,3,1,0,1,0,1,0,1,3,3,1,4,2,1,4,1,1,4,4,1,0,2,2,2,0,4,2,2,2,2,2,4,2,4,1,4,0,1,2,2,4,2,0,1,0,2,1,4,2,1,1,0,1
299,3,0,2,0,0,2,0,2,1,3,1,0,2,0,2,3,2,3,1,4,1,4,2,4,1,1,1,1,0,2,0,1,0,4,0,1,0,2,4,2,4,0,2,0,1,0,0,2,1,0,4,2,4,2,1,1,0,2,0,1,1
300,0,4,1,2,1,0,3,0,3,1,1,3,2,0,1,1,3,1,4,0,4,1,0,1,1,1,4,1,0,2,2,0,0,0,2,5,1,0,2,4,2,2,2,0,2,4,2,2,4,0,0,1,1,0,1,1,0,1,0,1,1
301,0,0,2,3,1,1,0,1,1,3,2,1,1,1,1,0,3,1,1,4,1,4,2,4,4,1,1,1,0,2,2,4,2,0,5,1,1,4,0,2,2,4,2,2,0,2,2,1,1,2,0,0,0,2,4,0,1,0,4,2,1
302,3,1,3,2,0,2,2,1,1,3,2,2,1,4,1,3,1,3,1,1,1,4,1,1,1,1,2,1,0,2,2,2,4,2,1,1,1,2,2,4,0,1,2,4,2,4,2,2,0,0,1,1,2,1,0,1,4,2,0,2,1
303,1,1,0,2,3,1,0,1,1,0,1,0,2,2,0,1,1,1,1,4,4,2,4,1,1,1,0,1,0,2,2,4,1,4,1,5,4,4,2,0,2,1,1,4,2,2,0,2,0,1,0,4,2,0,0,0,4,0,1,2,1
304,1,0,2,1,0,3,1,3,1,1,1,1,1,1,3,1,3,2,2,1,1,4,4,1,1,4,2,1,0,2,2,4,2,2,5,1,2,1,0,4,1,2,0,1,1,0,4,2,2,4,1,0,4,1,0,4,2,0,0,0,1
305,3,1,3,1,0,0,1,1,0,1,0,2,2,2,0,1,1,1,1,4,1,4,1,4,1,4,2,1,0,2,2,2,1,4,2,2,1,1,1,1,4,2,2,1,0,0,2,2,1,1,1,2,2,2,0,1,0,2,2,0,1
306,1,4,3,1,1,3,0,1,3,2,0,0,0,1,3,2,0,0,1,1,1,4,1,1,0,0,1,1,0,2,2,2,0,2,1,1,1,1,2,0,2,4,0,4,1,2,2,1,0,2,1,0,2,4,1,0,2,1,0,2,1
329,4,3,0,1,1,3,2,0,3,1,3,1,3,0,1,3,1,3,1,1,1,1,1,4,2,2,1,1,0,2,1,4,2,0,2,2,0,2,2,0,2,0,0,1,1,1,2,2,1,1,4,4,1,4,2,2,0,0,1,1,1
330,1,1,1,0,2,2,0,1,3,1,0,1,0,1,0,3,3,3,1,4,2,1,4,1,1,4,4,1,0,2,2,2,4,4,2,2,2,2,2,4,2,1,1,1,0,1,2,2,4,2,0,1,0,2,1,1,0,1,1,0,1
331,0,0,2,3,0,2,0,2,1,3,1,0,2,2,2,3,2,3,1,4,1,1,2,4,4,1,2,1,0,2,0,1,0,4,0,1,0,0,4,2,4,2,2,0,1,0,2,0,1,0,2,2,4,2,1,1,0,2,0,1,1
322,3,4,1,0,1,1,2,0,3,1,1,3,2,0,1,1,3,1,4,2,4,1,0,1,1,1,4,1,0,2,2,0,0,0,2,5,1,0,2,4,0,2,2,0,2,4,2,2,4,2,0,1,1,0,1,1,0,1,0,1,1
323,1,0,0,0,1,1,0,1,1,3,2,1,1,1,1,0,3,1,1,0,4,4,2,4,1,1,4,1,0,2,2,4,2,0,5,1,1,4,4,2,2,1,2,2,0,2,2,1,1,2,1,0,0,2,4,0,1,0,4,2,1
324,3,4,2,2,2,1,3,2,0,0,2,1,1,4,2,2,1,3,1,4,2,4,1,1,1,4,2,1,0,2,2,2,4,2,1,1,4,2,2,4,0,4,2,4,2,4,2,2,0,0,1,1,2,1,0,1,4,2,0,2,1
325,1,1,0,0,3,1,0,1,1,0,1,1,0,0,2,1,3,1,1,4,4,2,4,1,1,1,0,1,0,2,2,1,1,4,1,5,4,4,2,0,2,1,1,1,2,2,0,2,0,1,0,1,2,0,0,0,4,0,4,2,1
326,0,0,2,1,0,3,1,0,1,1,1,1,1,1,3,1,3,2,2,1,1,4,4,1,1,4,2,1,0,2,2,1,2,2,1,1,2,1,0,4,1,2,0,1,1,0,4,2,2,4,1,0,4,1,0,4,2,0,2,2,1
327,4,1,0,0,1,3,0,1,0,2,2,2,0,1,1,1,2,1,0,4,1,4,1,1,1,4,0,1,0,2,2,2,4,4,2,2,1,1,1,1,1,0,2,1,0,0,2,2,1,4,1,0,2,2,0,1,0,2,1,0,1
328,4,3,1,1,1,3,2,0,0,2,3,2,1,0,1,3,1,0,1,1,1,4,1,1,4,0,1,1,0,2,2,2,0,2,1,1,1,1,2,0,4,4,0,1,1,0,2,1,0,2,1,0,2,2,1,2,2,1,2,2,1
343,0,3,2,1,3,2,0,1,1,3,2,0,3,1,3,1,3,0,1,4,1,4,1,1,1,1,1,4,2,2,1,1,0,2,1,5,2,0,2,2,0,2,2,0,2,0,0,1,1,1,2,2,1,1,4,4,1,4,2,2,1
351,4,3,0,1,1,3,2,0,3,1,3,3,3,2,1,3,1,3,1,1,1,1,1,4,2,2,1,1,0,2,4,4,2,0,2,2,0,2,2,0,2,0,0,1,1,1,2,2,0,1,4,4,1,4,2,2,0,0,1,1,1
355,1,1,1,0,0,2,1,1,3,1,0,1,0,1,0,3,3,3,1,4,2,4,4,1,1,4,4,1,0,2,2,2,0,4,2,2,2,2,2,4,2,4,1,4,0,1,2,2,4,2,0,1,0,2,1,4,2,1,1,0,1
356,3,0,2,0,0,2,0,2,1,3,1,0,2,0,2,3,2,3,1,4,1,4,2,4,1,1,1,1,0,2,0,1,0,4,0,1,0,0,4,2,4,0,2,0,1,0,0,0,1,0,4,2,4,2,1,1,0,2,0,1,1
357,3,4,1,0,1,0,3,0,3,0,1,3,2,0,1,1,3,1,4,2,0,1,0,1,1,1,4,4,0,2,2,2,0,0,2,5,1,0,2,4,2,2,2,0,2,4,2,2,4,0,0,1,1,0,1,1,0,1,0,1,1
348,0,0,0,3,1,1,0,1,1,3,2,1,1,1,1,0,3,1,1,4,1,4,2,4,4,1,1,1,0,2,2,4,2,0,5,1,1,4,0,2,2,4,2,2,0,2,2,1,1,2,0,0,0,2,4,0,1,0,4,2,1
349,3,1,3,2,0,2,2,1,1,3,2,2,1,4,1,3,1,3,1,1,1,4,1,1,1,1,0,1,0,2,2,2,4,2,1,1,1,2,2,4,0,1,2,4,2,4,2,2,0,0,1,1,2,1,0,1,4,2,0,2,1
350,1,1,0,2,3,1,0,1,1,0,1,0,2,2,0,1,1,1,1,4,4,2,4,1,1,1,0,1,0,2,2,4,1,4,1,5,4,4,2,0,2,1,1,4,2,2,0,2,0,1,0,4,2,0,0,0,4,0,1,2,1
352,1,0,2,1,0,3,1,3,1,1,1,1,1,1,3,1,3,2,2,1,1,4,4,1,1,4,2,1,0,2,2,4,2,2,5,1,2,1,0,4,1,2,0,1,1,0,4,2,2,4,1,0,4,1,0,4,2,0,0,0,1
353,3,1,3,1,0,0,1,1,0,1,0,2,2,2,0,1,1,1,1,4,1,4,1,4,1,4,2,1,0,2,2,2,1,4,2,2,1,1,1,1,4,2,2,1,0,0,2,2,1,1,1,2,2,2,0,1,0,2,2,0,1
354,1,1,1,3,1,1,3,0,1,1,2,2,0,0,1,3,2,0,0,1,1,1,4,1,1,0,0,1,0,2,2,2,0,2,1,1,1,1,2,0,2,4,0,4,1,2,2,1,0,2,1,0,2,4,1,0,2,1,0,2,1
380,4,1,1,1,3,3,3,1,1,1,3,2,3,0,3,3,3,3,1,1,4,4,4,4,1,4,0,0,0,2,0,0,4,4,5,2,1,4,2,2,0,1,1,0,4,4,4,2,2,0,0,2,0,0,0,0,2,0,4,2,1
