Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
2,88,71,34,1653,743,397,664,19
2,81,66,25,1214,516,386,471,19
2,106,88,36,1835,922,440,764,19
2,105,86,34,2080,1002,540,842,19
2,101,86,32,1946,924,686,769,19
1,91,72,33,1731,744,430,563,19
0,105,88,34,2023,1142,595,764,19
0,110,92,38,2256,1256,721,886,19
0,120,98,34,2384,1349,827,922,19
2,105,86,34,2080,1002,540,842,19
2,98,88,30,1676,692,469,656,19
0,111,97,40,2317,1168,781,902,19
2,88,71,34,1653,743,397,664,19
2,115,99,40,2387,1328,853,875,19
0,81,66,29,1109,441,280,592,19
0,111,97,40,2317,1168,781,902,19
2,95,77,30,1526,829,389,582,19
1,81,67,36,1072,562,309,365,19
2,85,71,31,1454,656,333,664,19
2,102,88,40,2082,1041,618,744,19
2,88,70,36,1520,667,406,554,19
2,88,71,34,1653,743,397,664,19
2,98,88,30,1676,692,469,656,19
0,93,74,30,1570,722,452,726,19
0,93,74,30,1570,722,452,726,19
0,89,73,33,1614,783,371,709,19
0,105,88,34,2023,1142,595,764,19
0,110,92,38,2256,1256,721,886,19
0,93,74,30,1570,722,452,726,19
2,88,70,36,1520,667,406,554,19
2,98,88,30,1676,692,469,656,19
0,111,97,40,2317,1168,781,902,19
0,110,92,38,2256,1256,721,886,19
2,98,88,30,1676,692,469,656,19
2,88,71,34,1653,743,397,664,19
2,101,86,32,1946,924,686,769,19
0,75,63,32,1013,506,288,402,19
1,81,67,36,1072,562,309,365,19
1,81,67,36,1072,562,309,365,19
2,85,71,31,1454,656,333,664,19
2,102,88,40,2082,1041,618,744,19
2,98,88,30,1676,692,469,656,19
0,81,66,29,1109,441,280,592,19
0,101,83,33,1903,1055,530,702,19
1,81,67,36,1072,562,309,365,19
2,102,88,40,2082,1041,618,744,19
2,85,68,31,1416,542,275,801,19
0,92,77,33,1616,751,462,640,19
2,85,68,31,1416,542,275,801,19
1,91,72,33,1731,744,430,563,19
0,120,98,34,2384,1349,827,922,19
2,102,88,40,2082,1041,618,744,19
0,94,78,33,1822,909,447,739,19
2,81,66,25,1214,516,386,471,19
0,94,78,33,1822,909,447,739,19
0,93,74,30,1570,722,452,726,19
0,105,88,34,2023,1142,595,764,19
2,101,86,32,1946,924,686,769,19
0,93,74,30,1570,722,452,726,19
2,98,88,30,1676,692,469,656,19
2,85,71,31,1454,656,333,664,19
2,81,66,25,1214,516,386,471,19
2,95,77,30,1526,829,389,582,19
2,101,86,32,1946,924,686,769,19
2,115,99,40,2387,1328,853,875,19
0,111,97,40,2317,1168,781,902,19
2,88,71,34,1653,743,397,664,19
0,81,66,29,1109,441,280,592,19
0,105,88,34,2023,1142,595,764,19
1,91,72,33,1731,744,430,563,19
0,101,83,33,1903,1055,530,702,19
0,110,92,38,2256,1256,721,886,19
2,102,88,40,2082,1041,618,744,19
0,97,80,41,1937,1013,438,834,19
2,101,86,32,1946,924,686,769,19
2,95,77,30,1526,829,389,582,19
0,75,63,32,1013,506,288,402,19
2,105,86,34,2080,1002,540,842,19
2,115,99,40,2387,1328,853,875,19
2,105,86,34,2080,1002,540,842,19
2,102,88,40,2082,1041,618,744,19
0,97,80,41,1937,1013,438,834,19
2,85,68,31,1416,542,275,801,19
0,97,80,41,1937,1013,438,834,19
2,101,86,32,1946,924,686,769,19
1,81,67,36,1072,562,309,365,19
2,85,68,31,1416,542,275,801,19
0,111,97,40,2317,1168,781,902,19
2,106,88,36,1835,922,440,764,19
2,98,88,30,1676,692,469,656,19
0,110,92,38,2256,1256,721,886,19
0,111,97,40,2317,1168,781,902,19
0,75,63,32,1013,506,288,402,19
2,88,70,36,1520,667,406,554,19
1,81,67,36,1072,562,309,365,19
0,94,78,33,1822,909,447,739,19
0,111,97,40,2317,1168,781,902,19
2,102,88,40,2082,1041,618,744,19
0,120,98,34,2384,1349,827,922,19
0,101,83,33,1903,1055,530,702,19
2,88,71,34,1653,743,397,664,19
2,106,88,36,1835,922,440,764,19
2,95,77,30,1526,829,389,582,19
0,120,98,34,2384,1349,827,922,19
0,75,63,32,1013,506,288,402,19
2,88,70,36,1520,667,406,554,19
0,94,78,33,1822,909,447,739,19
0,101,83,33,1903,1055,530,702,19
2,81,66,25,1214,516,386,471,19
0,111,97,40,2317,1168,781,902,19
0,101,83,33,1903,1055,530,702,19
0,93,74,30,1570,722,452,726,19
2,106,88,36,1835,922,440,764,19
2,105,86,34,2080,1002,540,842,19
2,101,86,32,1946,924,686,769,19
2,98,88,30,1676,692,469,656,19
1,81,67,36,1072,562,309,365,19
0,92,77,33,1616,751,462,640,19
2,102,88,40,2082,1041,618,744,19
0,94,78,33,1822,909,447,739,19
2,101,86,32,1946,924,686,769,19
0,81,66,29,1109,441,280,592,19
0,105,88,34,2023,1142,595,764,19
2,85,71,31,1454,656,333,664,19
0,89,73,33,1614,783,371,709,19
2,98,88,30,1676,692,469,656,19
1,91,72,33,1731,744,430,563,19
0,120,98,34,2384,1349,827,922,19
2,81,66,25,1214,516,386,471,19
2,101,86,32,1946,924,686,769,19
2,85,68,31,1416,542,275,801,19
0,105,88,34,2023,1142,595,764,19
2,85,71,31,1454,656,333,664,19
0,89,73,33,1614,783,371,709,19
2,115,99,40,2387,1328,853,875,19
2,88,70,36,1520,667,406,554,19
2,85,68,31,1416,542,275,801,19
0,111,97,40,2317,1168,781,902,19
0,89,73,33,1614,783,371,709,19
0,101,83,33,1903,1055,530,702,19
0,111,97,40,2317,1168,781,902,19
0,105,88,34,2023,1142,595,764,19
2,88,70,36,1520,667,406,554,19
0,94,78,33,1822,909,447,739,19
0,89,73,33,1614,783,371,709,19
1,91,72,33,1731,744,430,563,19
0,110,92,38,2256,1256,721,886,19
2,88,70,36,1520,667,406,554,19
2,105,86,34,2080,1002,540,842,19
2,105,86,34,2080,1002,540,842,19
0,110,92,38,2256,1256,721,886,19
2,98,88,30,1676,692,469,656,19
0,97,80,41,1937,1013,438,834,19
2,95,77,30,1526,829,389,582,19
0,94,78,33,1822,909,447,739,19
2,88,70,36,1520,667,406,554,19
1,91,72,33,1731,744,430,563,19
0,89,73,33,1614,783,371,709,19
2,85,71,31,1454,656,333,664,19
2,98,88,30,1676,692,469,656,19
0,75,63,32,1013,506,288,402,19
2,105,86,34,2080,1002,540,842,19
0,93,74,30,1570,722,452,726,19
2,105,86,34,2080,1002,540,842,19
0,111,97,40,2317,1168,781,902,19
2,98,88,30,1676,692,469,656,19
1,81,67,36,1072,562,309,365,19
0,111,97,40,2317,1168,781,902,19
0,120,98,34,2384,1349,827,922,19
2,85,68,31,1416,542,275,801,19
0,89,73,33,1614,783,371,709,19
2,85,68,31,1416,542,275,801,19
2,106,88,36,1835,922,440,764,19
0,75,63,32,1013,506,288,402,19
2,106,88,36,1835,922,440,764,19
2,88,70,36,1520,667,406,554,19
0,89,73,33,1614,783,371,709,19
1,81,67,36,1072,562,309,365,19
2,88,70,36,1520,667,406,554,19
2,88,71,34,1653,743,397,664,19
1,91,72,33,1731,744,430,563,19
0,111,97,40,2317,1168,781,902,19
1,81,67,36,1072,562,309,365,19
2,85,71,31,1454,656,333,664,19
2,88,70,36,1520,667,406,554,19
2,85,68,31,1416,542,275,801,19
2,88,71,34,1653,743,397,664,19
0,92,77,33,1616,751,462,640,19
2,105,86,34,2080,1002,540,842,19
2,88,70,36,1520,667,406,554,19
2,98,88,30,1676,692,469,656,19
2,102,88,40,2082,1041,618,744,19
2,88,71,34,1653,743,397,664,19
2,105,86,34,2080,1002,540,842,19
0,89,73,33,1614,783,371,709,19
2,106,88,36,1835,922,440,764,19
2,102,88,40,2082,1041,618,744,19
0,93,74,30,1570,722,452,726,19
0,97,80,41,1937,1013,438,834,19
0,93,74,30,1570,722,452,726,19
2,106,88,36,1835,922,440,764,19
2,81,66,25,1214,516,386,471,19
0,111,97,40,2317,1168,781,902,19
0,111,97,40,2317,1168,781,902,19
0,92,77,33,1616,751,462,640,19
0,92,77,33,1616,751,462,640,19
0,97,80,41,1937,1013,438,834,19
0,93,74,30,1570,722,452,726,19
1,81,67,36,1072,562,309,365,19
0,105,88,34,2023,1142,595,764,19
0,75,63,32,1013,506,288,402,19
1,81,67,36,1072,562,309,365,19
2,88,71,34,1653,743,397,664,19
0,111,97,40,2317,1168,781,902,19
0,94,78,33,1822,909,447,739,19
0,94,78,33,1822,909,447,739,19
2,102,88,40,2082,1041,618,744,19
2,88,70,36,1520,667,406,554,19
2,101,86,32,1946,924,686,769,19
2,101,86,32,1946,924,686,769,19
0,101,83,33,1903,1055,530,702,19
0,93,74,30,1570,722,452,726,19
0,105,88,34,2023,1142,595,764,19
2,102,88,40,2082,1041,618,744,19
2,85,71,31,1454,656,333,664,19
2,101,86,32,1946,924,686,769,19
2,101,86,32,1946,924,686,769,19
2,115,99,40,2387,1328,853,875,19
0,97,80,41,1937,1013,438,834,19
2,88,71,34,1653,743,397,664,19
0,110,92,38,2256,1256,721,886,19
0,81,66,29,1109,441,280,592,19
0,89,73,33,1614,783,371,709,19
0,105,88,34,2023,1142,595,764,19
2,81,66,25,1214,516,386,471,19
2,88,71,34,1653,743,397,664,19
2,88,71,34,1653,743,397,664,19
0,89,73,33,1614,783,371,709,19
0,101,83,33,1903,1055,530,702,19
0,89,73,33,1614,783,371,709,19
2,102,88,40,2082,1041,618,744,19
2,85,71,31,1454,656,333,664,19
0,75,63,32,1013,506,288,402,19
0,92,77,33,1616,751,462,640,19
0,110,92,38,2256,1256,721,886,19
2,115,99,40,2387,1328,853,875,19
2,95,77,30,1526,829,389,582,19
0,97,80,41,1937,1013,438,834,19
0,111,97,40,2317,1168,781,902,19
2,106,88,36,1835,922,440,764,19
0,81,66,29,1109,441,280,592,19
0,93,74,30,1570,722,452,726,19
2,81,66,25,1214,516,386,471,19
1,91,72,33,1731,744,430,563,19
0,81,66,29,1109,441,280,592,19
2,95,77,30,1526,829,389,582,19
0,89,73,33,1614,783,371,709,19
0,111,97,40,2317,1168,781,902,19
2,85,71,31,1454,656,333,664,19
1,81,67,36,1072,562,309,365,19
2,101,86,32,1946,924,686,769,19
2,115,99,40,2387,1328,853,875,19
0,75,63,32,1013,506,288,402,19
0,81,66,29,1109,441,280,592,19
0,105,88,34,2023,1142,595,764,19
2,85,71,31,1454,656,333,664,19
2,88,71,34,1653,743,397,664,19
2,98,88,30,1676,692,469,656,19
1,91,72,33,1731,744,430,563,19
2,81,66,25,1214,516,386,471,19
2,88,70,36,1520,667,406,554,19
0,92,77,33,1616,751,462,640,19
0,92,77,33,1616,751,462,640,19
2,115,99,40,2387,1328,853,875,19
2,85,68,31,1416,542,275,801,19
0,75,63,32,1013,506,288,402,19
2,102,88,40,2082,1041,618,744,19
1,91,72,33,1731,744,430,563,19
2,88,71,34,1653,743,397,664,19
2,106,88,36,1835,922,440,764,19
2,105,86,34,2080,1002,540,842,19
2,115,99,40,2387,1328,853,875,19
0,75,63,32,1013,506,288,402,19
0,97,80,41,1937,1013,438,834,19
0,81,66,29,1109,441,280,592,19
0,81,66,29,1109,441,280,592,19
0,93,74,30,1570,722,452,726,19
0,120,98,34,2384,1349,827,922,19
2,101,86,32,1946,924,686,769,19
2,88,71,34,1653,743,397,664,19
0,120,98,34,2384,1349,827,922,19
0,101,83,33,1903,1055,530,702,19
0,110,92,38,2256,1256,721,886,19
0,120,98,34,2384,1349,827,922,19
0,75,63,32,1013,506,288,402,19
0,93,74,30,1570,722,452,726,19
2,115,99,40,2387,1328,853,875,19
0,93,74,30,1570,722,452,726,19
2,88,70,36,1520,667,406,554,19
0,92,77,33,1616,751,462,640,19
0,92,77,33,1616,751,462,640,19
1,81,67,36,1072,562,309,365,19
0,93,74,30,1570,722,452,726,19
0,94,78,33,1822,909,447,739,19
2,88,71,34,1653,743,397,664,19
1,91,72,33,1731,744,430,563,19
2,88,70,36,1520,667,406,554,19
2,98,88,30,1676,692,469,656,19
2,88,70,36,1520,667,406,554,19
2,115,99,40,2387,1328,853,875,19
0,97,80,41,1937,1013,438,834,19
2,88,71,34,1653,743,397,664,19
0,93,74,30,1570,722,452,726,19
0,89,73,33,1614,783,371,709,19
2,88,70,36,1520,667,406,554,19
0,101,83,33,1903,1055,530,702,19
0,89,73,33,1614,783,371,709,19
0,94,78,33,1822,909,447,739,19
0,97,80,41,1937,1013,438,834,19
0,97,80,41,1937,1013,438,834,19
1,91,72,33,1731,744,430,563,19
0,105,88,34,2023,1142,595,764,19
2,85,68,31,1416,542,275,801,19
2,101,86,32,1946,924,686,769,19
2,101,86,32,1946,924,686,769,19
0,92,77,33,1616,751,462,640,19
0,101,83,33,1903,1055,530,702,19
0,89,73,33,1614,783,371,709,19
2,105,86,34,2080,1002,540,842,19
0,94,78,33,1822,909,447,739,19
0,111,97,40,2317,1168,781,902,19
0,97,80,41,1937,1013,438,834,19
0,89,73,33,1614,783,371,709,19
2,102,88,40,2082,1041,618,744,19
0,105,88,34,2023,1142,595,764,19
2,106,88,36,1835,922,440,764,19
2,88,71,34,1653,743,397,664,19
2,85,68,31,1416,542,275,801,19
0,105,88,34,2023,1142,595,764,19
0,89,73,33,1614,783,371,709,19
0,105,88,34,2023,1142,595,764,19
0,111,97,40,2317,1168,781,902,19
0,110,92,38,2256,1256,721,886,19
0,93,74,30,1570,722,452,726,19
0,111,97,40,2317,1168,781,902,19
2,115,99,40,2387,1328,853,875,19
0,75,63,32,1013,506,288,402,19
2,102,88,40,2082,1041,618,744,19
1,81,67,36,1072,562,309,365,19
0,111,97,40,2317,1168,781,902,19
1,91,72,33,1731,744,430,563,19
0,101,83,33,1903,1055,530,702,19
0,111,97,40,2317,1168,781,902,19
0,97,80,41,1937,1013,438,834,19
1,91,72,33,1731,744,430,563,19
2,81,66,25,1214,516,386,471,19
2,102,88,40,2082,1041,618,744,19
2,106,88,36,1835,922,440,764,19
2,101,86,32,1946,924,686,769,19
0,75,63,32,1013,506,288,402,19
0,97,80,41,1937,1013,438,834,19
1,81,67,36,1072,562,309,365,19
2,106,88,36,1835,922,440,764,19
0,89,73,33,1614,783,371,709,19
1,91,72,33,1731,744,430,563,19
2,95,77,30,1526,829,389,582,19
0,120,98,34,2384,1349,827,922,19
2,88,70,36,1520,667,406,554,19
0,89,73,33,1614,783,371,709,19
0,81,66,29,1109,441,280,592,19
2,105,86,34,2080,1002,540,842,19
0,101,83,33,1903,1055,530,702,19
2,105,86,34,2080,1002,540,842,19
1,91,72,33,1731,744,430,563,19
0,120,98,34,2384,1349,827,922,19
2,85,68,31,1416,542,275,801,19
0,97,80,41,1937,1013,438,834,19
0,93,74,30,1570,722,452,726,19
1,81,67,36,1072,562,309,365,19
0,92,77,33,1616,751,462,640,19
0,81,66,29,1109,441,280,592,19
2,88,71,34,1653,743,397,664,19
0,89,73,33,1614,783,371,709,19
0,93,74,30,1570,722,452,726,19
0,81,66,29,1109,441,280,592,19
2,101,86,32,1946,924,686,769,19
2,105,86,34,2080,1002,540,842,19
0,105,88,34,2023,1142,595,764,19
2,85,68,31,1416,542,275,801,19
2,106,88,36,1835,922,440,764,19
2,98,88,30,1676,692,469,656,19
2,81,66,25,1214,516,386,471,19
2,106,88,36,1835,922,440,764,19
0,105,88,34,2023,1142,595,764,19
0,89,73,33,1614,783,371,709,19
2,106,88,36,1835,922,440,764,19
1,81,67,36,1072,562,309,365,19
0,110,92,38,2256,1256,721,886,19
2,85,68,31,1416,542,275,801,19
0,94,78,33,1822,909,447,739,19
0,105,88,34,2023,1142,595,764,19
0,111,97,40,2317,1168,781,902,19
2,106,88,36,1835,922,440,764,19
2,115,99,40,2387,1328,853,875,19
0,101,83,33,1903,1055,530,702,19
0,101,83,33,1903,1055,530,702,19
2,81,66,25,1214,516,386,471,19
0,110,92,38,2256,1256,721,886,19
0,97,80,41,1937,1013,438,834,19
0,120,98,34,2384,1349,827,922,19
2,106,88,36,1835,922,440,764,19
2,102,88,40,2082,1041,618,744,19
2,81,66,25,1214,516,386,471,19
0,111,97,40,2317,1168,781,902,19
0,105,88,34,2023,1142,595,764,19
0,92,77,33,1616,751,462,640,19
0,75,63,32,1013,506,288,402,19
1,81,67,36,1072,562,309,365,19
0,94,78,33,1822,909,447,739,19
2,95,77,30,1526,829,389,582,19
2,81,66,25,1214,516,386,471,19
2,85,68,31,1416,542,275,801,19
2,88,70,36,1520,667,406,554,19
2,98,88,30,1676,692,469,656,19
0,92,77,33,1616,751,462,640,19
2,115,99,40,2387,1328,853,875,19
2,88,70,36,1520,667,406,554,19
0,111,97,40,2317,1168,781,902,19
2,105,86,34,2080,1002,540,842,19
1,91,72,33,1731,744,430,563,19
0,75,63,32,1013,506,288,402,19
0,81,66,29,1109,441,280,592,19
0,105,88,34,2023,1142,595,764,19
0,75,63,32,1013,506,288,402,19
1,81,67,36,1072,562,309,365,19
2,101,86,32,1946,924,686,769,19
2,102,88,40,2082,1041,618,744,19
1,81,67,36,1072,562,309,365,19
2,106,88,36,1835,922,440,764,19
2,101,86,32,1946,924,686,769,19
2,115,99,40,2387,1328,853,875,19
1,81,67,36,1072,562,309,365,19
0,105,88,34,2023,1142,595,764,19
2,106,88,36,1835,922,440,764,19
0,94,78,33,1822,909,447,739,19
2,101,86,32,1946,924,686,769,19
2,105,86,34,2080,1002,540,842,19
1,81,67,36,1072,562,309,365,19
2,85,71,31,1454,656,333,664,19
0,89,73,33,1614,783,371,709,19
0,111,97,40,2317,1168,781,902,19
0,105,88,34,2023,1142,595,764,19
0,101,83,33,1903,1055,530,702,19
0,97,80,41,1937,1013,438,834,19
2,88,70,36,1520,667,406,554,19
0,105,88,34,2023,1142,595,764,19
2,88,70,36,1520,667,406,554,19
0,94,78,33,1822,909,447,739,19
2,115,99,40,2387,1328,853,875,19
2,106,88,36,1835,922,440,764,19
2,115,99,40,2387,1328,853,875,19
0,93,74,30,1570,722,452,726,19
2,85,71,31,1454,656,333,664,19
0,97,80,41,1937,1013,438,834,19
0,94,78,33,1822,909,447,739,19
1,81,67,36,1072,562,309,365,19
2,105,86,34,2080,1002,540,842,19
2,81,66,25,1214,516,386,471,19
2,115,99,40,2387,1328,853,875,19
2,106,88,36,1835,922,440,764,19
2,102,88,40,2082,1041,618,744,19
2,106,88,36,1835,922,440,764,19
0,120,98,34,2384,1349,827,922,19
0,120,98,34,2384,1349,827,922,19
2,85,68,31,1416,542,275,801,19
2,85,68,31,1416,542,275,801,19
2,101,86,32,1946,924,686,769,19
0,97,80,41,1937,1013,438,834,19
0,120,98,34,2384,1349,827,922,19
1,81,67,36,1072,562,309,365,19
2,98,88,30,1676,692,469,656,19
0,89,73,33,1614,783,371,709,19
0,105,88,34,2023,1142,595,764,19
0,93,74,30,1570,722,452,726,19
1,91,72,33,1731,744,430,563,19
0,94,78,33,1822,909,447,739,19
0,111,97,40,2317,1168,781,902,19
2,101,86,32,1946,924,686,769,19
0,105,88,34,2023,1142,595,764,19
1,91,72,33,1731,744,430,563,19
0,89,73,33,1614,783,371,709,19
0,92,77,33,1616,751,462,640,19
2,115,99,40,2387,1328,853,875,19
0,97,80,41,1937,1013,438,834,19
2,102,88,40,2082,1041,618,744,19
2,101,86,32,1946,924,686,769,19
0,101,83,33,1903,1055,530,702,19
0,93,74,30,1570,722,452,726,19
0,97,80,41,1937,1013,438,834,19
2,88,71,34,1653,743,397,664,19
1,91,72,33,1731,744,430,563,19
2,115,99,40,2387,1328,853,875,19
0,111,97,40,2317,1168,781,902,19
1,91,72,33,1731,744,430,563,19
0,120,98,34,2384,1349,827,922,19
0,120,98,34,2384,1349,827,922,19
0,111,97,40,2317,1168,781,902,19
0,75,63,32,1013,506,288,402,19
2,102,88,40,2082,1041,618,744,19
0,110,92,38,2256,1256,721,886,19
2,98,88,30,1676,692,469,656,19
2,85,68,31,1416,542,275,801,19
0,120,98,34,2384,1349,827,922,19
1,91,72,33,1731,744,430,563,19
1,81,67,36,1072,562,309,365,19
0,75,63,32,1013,506,288,402,19
0,110,92,38,2256,1256,721,886,19
0,93,74,30,1570,722,452,726,19
0,111,97,40,2317,1168,781,902,19
2,81,66,25,1214,516,386,471,19
2,81,66,25,1214,516,386,471,19
0,93,74,30,1570,722,452,726,19
2,115,99,40,2387,1328,853,875,19
0,89,73,33,1614,783,371,709,19
0,111,97,40,2317,1168,781,902,19
0,110,92,38,2256,1256,721,886,19
0,89,73,33,1614,783,371,709,19
0,120,98,34,2384,1349,827,922,19
0,89,73,33,1614,783,371,709,19
0,101,83,33,1903,1055,530,702,19
0,94,78,33,1822,909,447,739,19
0,75,63,32,1013,506,288,402,19
0,93,74,30,1570,722,452,726,19
0,92,77,33,1616,751,462,640,19
0,94,78,33,1822,909,447,739,19
0,92,77,33,1616,751,462,640,19
2,95,77,30,1526,829,389,582,19
2,85,71,31,1454,656,333,664,19
2,85,68,31,1416,542,275,801,19
2,105,86,34,2080,1002,540,842,19
2,95,77,30,1526,829,389,582,19
1,81,66,28,1377,727,367,471,20
0,101,80,37,1818,879,607,688,20
0,101,80,37,1818,879,607,688,20
2,109,93,33,1822,894,488,702,20
0,100,67,32,1559,674,327,764,20
2,109,93,33,1822,894,488,702,20
2,73,61,29,802,418,245,303,20
2,110,94,39,2041,1031,529,783,20
0,87,74,24,1376,648,255,664,20
1,81,66,28,1377,727,367,471,20
1,81,66,28,1377,727,367,471,20
0,108,83,34,2264,1118,601,916,20
0,73,56,25,971,302,260,365,20
0,73,56,25,971,302,260,365,20
2,110,94,39,2041,1031,529,783,20
0,108,83,34,2264,1118,601,916,20
2,109,93,33,1822,894,488,702,20
0,108,83,34,2264,1118,601,916,20
2,73,61,29,802,418,245,303,20
0,100,67,32,1559,674,327,764,20
2,94,78,31,1905,771,465,875,20
0,73,56,25,971,302,260,365,20
2,73,61,29,802,418,245,303,20
2,122,101,44,2272,1187,671,875,20
0,108,83,34,2264,1118,601,916,20
0,101,80,37,1818,879,607,688,20
0,101,80,37,1818,879,607,688,20
2,73,61,29,802,418,245,303,20
2,110,94,39,2041,1031,529,783,20
0,100,67,32,1559,674,327,764,20
0,111,93,39,2171,993,780,877,20
0,109,90,36,2173,1172,687,790,20
1,81,66,28,1377,727,367,471,20
2,110,94,39,2041,1031,529,783,20
2,73,61,29,802,418,245,303,20
0,100,67,32,1559,674,327,764,20
0,100,67,32,1559,674,327,764,20
0,87,74,24,1376,648,255,664,20
2,103,85,34,1967,974,528,871,20
0,101,80,37,1818,879,607,688,20
2,73,61,29,802,418,245,303,20
0,111,93,39,2171,993,780,877,20
0,108,83,34,2264,1118,601,916,20
1,81,66,28,1377,727,367,471,20
0,108,83,34,2264,1118,601,916,20
2,103,85,34,1967,974,528,871,20
2,122,101,44,2272,1187,671,875,20
0,73,56,25,971,302,260,365,20
0,87,74,24,1376,648,255,664,20
0,73,56,25,971,302,260,365,20
2,103,85,34,1967,974,528,871,20
2,103,85,34,1967,974,528,871,20
0,73,56,25,971,302,260,365,20
2,109,93,33,1822,894,488,702,20
1,81,66,28,1377,727,367,471,20
1,81,66,28,1377,727,367,471,20
2,94,78,31,1905,771,465,875,20
0,108,83,34,2264,1118,601,916,20
0,111,93,39,2171,993,780,877,20
2,122,101,44,2272,1187,671,875,20
0,108,83,34,2264,1118,601,916,20
1,81,66,28,1377,727,367,471,20
0,111,93,39,2171,993,780,877,20
0,109,90,36,2173,1172,687,790,20
2,122,101,44,2272,1187,671,875,20
2,122,101,44,2272,1187,671,875,20
2,103,85,34,1967,974,528,871,20
2,122,101,44,2272,1187,671,875,20
0,87,74,24,1376,648,255,664,20
0,73,56,25,971,302,260,365,20
2,109,93,33,1822,894,488,702,20
2,94,78,31,1905,771,465,875,20
0,108,83,34,2264,1118,601,916,20
2,73,61,29,802,418,245,303,20
2,110,94,39,2041,1031,529,783,20
2,94,78,31,1905,771,465,875,20
0,87,74,24,1376,648,255,664,20
2,94,78,31,1905,771,465,875,20
2,122,101,44,2272,1187,671,875,20
2,103,85,34,1967,974,528,871,20
2,110,94,39,2041,1031,529,783,20
1,81,66,28,1377,727,367,471,20
2,103,85,34,1967,974,528,871,20
2,122,101,44,2272,1187,671,875,20
2,122,101,44,2272,1187,671,875,20
2,110,94,39,2041,1031,529,783,20
2,110,94,39,2041,1031,529,783,20
0,109,90,36,2173,1172,687,790,20
0,101,80,37,1818,879,607,688,20
0,100,67,32,1559,674,327,764,20
0,100,67,32,1559,674,327,764,20
0,111,93,39,2171,993,780,877,20
2,109,93,33,1822,894,488,702,20
2,103,85,34,1967,974,528,871,20
1,81,66,28,1377,727,367,471,20
2,94,78,31,1905,771,465,875,20
2,122,101,44,2272,1187,671,875,20
2,122,101,44,2272,1187,671,875,20
0,101,80,37,1818,879,607,688,20
2,103,85,34,1967,974,528,871,20
2,109,93,33,1822,894,488,702,20
2,103,85,34,1967,974,528,871,20
0,109,90,36,2173,1172,687,790,20
0,108,83,34,2264,1118,601,916,20
0,73,56,25,971,302,260,365,20
0,111,93,39,2171,993,780,877,20
2,110,94,39,2041,1031,529,783,20
1,81,66,28,1377,727,367,471,20
2,109,93,33,1822,894,488,702,20
2,110,94,39,2041,1031,529,783,20
1,81,66,28,1377,727,367,471,20
0,108,83,34,2264,1118,601,916,20
0,87,74,24,1376,648,255,664,20
2,73,61,29,802,418,245,303,20
0,108,83,34,2264,1118,601,916,20
0,111,93,39,2171,993,780,877,20
0,109,90,36,2173,1172,687,790,20
0,100,67,32,1559,674,327,764,20
0,108,83,34,2264,1118,601,916,20
0,111,93,39,2171,993,780,877,20
0,100,67,32,1559,674,327,764,20
1,81,66,28,1377,727,367,471,20
0,100,67,32,1559,674,327,764,20
2,110,94,39,2041,1031,529,783,20
0,111,93,39,2171,993,780,877,20
2,122,101,44,2272,1187,671,875,20
2,110,94,39,2041,1031,529,783,20
1,81,66,28,1377,727,367,471,20
2,109,93,33,1822,894,488,702,20
2,103,85,34,1967,974,528,871,20
2,110,94,39,2041,1031,529,783,20
0,100,67,32,1559,674,327,764,20
0,101,80,37,1818,879,607,688,20
0,73,56,25,971,302,260,365,20
0,108,83,34,2264,1118,601,916,20
2,122,101,44,2272,1187,671,875,20
0,108,83,34,2264,1118,601,916,20
0,100,67,32,1559,674,327,764,20
0,101,80,37,1818,879,607,688,20
1,81,66,28,1377,727,367,471,20
0,87,74,24,1376,648,255,664,20
0,109,90,36,2173,1172,687,790,20
0,101,80,37,1818,879,607,688,20
2,73,61,29,802,418,245,303,20
0,108,83,34,2264,1118,601,916,20
0,87,74,24,1376,648,255,664,20
0,111,93,39,2171,993,780,877,20
2,94,78,31,1905,771,465,875,20
2,122,101,44,2272,1187,671,875,20
0,100,67,32,1559,674,327,764,20
0,111,93,39,2171,993,780,877,20
0,111,93,39,2171,993,780,877,20
2,94,78,31,1905,771,465,875,20
