Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,target
8456,9941,10982,7052,12531,12531,8524,8456,254,1582,848,952,6908,1321,952,570,4
7417,8908,9808,3661,12889,12889,7438,7417,525,9583,916,695,9811,1763,695,8019,4
6931,8324,8955,3973,12171,12171,6971,6931,303,7660,2570,1373,9650,3142,1373,2501,4
8422,9610,11458,5372,13198,13198,8424,8422,2329,13150,2089,372,8119,673,372,6519,4
6406,7699,8338,4392,11506,11506,6456,6406,2876,4857,4046,2109,9161,4251,2109,4275,4
8155,9761,10131,6427,12220,12220,8215,8155,4294,4160,477,1371,7064,2279,1371,6939,4
7251,9710,10961,2025,13536,13536,7400,7251,7,558,65,5,11628,365,5,1433,4
6439,7963,8803,3023,12424,12424,6475,6439,2119,5056,2864,1155,10533,3062,1155,4301,4
8374,9785,10414,7416,12137,12137,8421,8374,613,3331,1019,1412,6253,2163,1412,2519,4
8501,9542,10566,7873,12113,12113,8531,8501,3110,8750,2933,1454,5696,2122,1454,4010,4
5028,7132,7943,2411,11851,11851,5119,5028,5526,2826,2059,1747,11103,4271,1747,6240,4
7625,8808,9508,5068,12216,12216,7675,7625,2100,5481,2220,1357,8502,2666,1357,4077,4
7313,9305,9959,3538,13035,13035,7495,7313,15,309,203,421,10334,1353,421,310,4
4908,6741,7803,2519,11717,11717,5016,4908,857,3144,3123,1868,11052,4439,1868,3503,4
7230,8327,8693,6275,11337,11337,7286,7230,321,4036,3651,2098,7795,4010,2098,322,4
8486,9678,10444,8469,11924,11924,8536,8486,412,2875,2104,1537,5582,2321,1537,270,4
7815,9222,10052,4985,12567,12567,7865,7815,185,5184,1031,970,8689,1870,970,1928,4
4983,7011,8289,1943,12319,12319,5138,4983,1062,1095,2393,1114,11831,3577,1114,304,4
7991,9155,9536,7164,11805,11805,8054,7991,524,4944,2158,1737,6623,3177,1737,1409,4
8709,9950,11041,8156,12268,12268,8756,8709,1487,4210,2039,1300,5451,1660,1300,3742,4
8672,10182,11268,7492,12581,12581,8719,8672,178,3531,831,979,6138,1209,979,3342,4
3082,4318,5043,2921,7314,7314,3180,3082,10408,2780,5767,6301,10545,7812,6301,9456,4
7441,8952,10402,3056,13367,13367,7513,7441,8948,3412,800,166,10547,854,166,2627,4
8598,10112,10878,8227,12164,12164,8681,8598,12626,1210,824,1292,5776,1736,1292,401,4
6459,7891,8715,3434,12139,12139,6479,6459,13147,7665,3251,1379,10255,3363,1379,1264,4
8273,9650,11280,4874,13244,13244,8304,8273,1093,7001,1118,313,8632,688,313,5905,4
8039,8993,9674,6883,11920,11920,8100,8039,1120,5058,3203,1649,6716,2949,1649,3929,4
8267,9417,10427,6732,12308,12308,8302,8267,1785,6673,2255,1244,6944,1957,1244,2392,4
8103,9672,11631,3445,13509,13509,8148,8103,96,5693,513,41,10042,367,41,7962,4
8953,10254,10597,9729,11519,11519,8997,8953,6082,4988,1937,2051,3907,2876,2051,1598,4
7787,9302,10552,4012,13160,13160,7846,7787,43,3860,723,362,9658,999,362,1829,4
7905,9487,11024,3926,13356,13356,7991,7905,13495,2501,520,141,9851,625,141,705,4
8001,9405,10625,4804,12952,12952,8032,8001,92,11725,1008,583,8865,1177,583,2300,4
8425,10076,11469,5537,13170,13170,8478,8425,734,3207,464,368,8115,662,368,2331,4
6530,7558,8137,5541,10600,10600,6618,6530,5625,2203,5454,2941,8140,4757,2941,1912,4
5109,7553,8841,909,13447,13447,5110,5109,206,12153,854,97,12657,1665,97,2678,4
8564,10389,11414,7624,12609,12609,8823,8564,8961,17,280,636,7149,873,636,35,4
9275,12575,12071,9409,12415,12415,9444,9275,139,156,15,1043,4398,857,1043,450,4
8104,8956,8961,9480,9945,9945,8246,8104,11642,199,3662,3059,4664,4201,3059,50,4
3082,4318,5043,2921,7314,7314,3180,3082,10408,2780,5767,6301,10545,7812,6301,9456,4
7764,9108,10108,4658,12695,12695,7843,7764,6092,2567,1377,840,9013,1711,840,2119,4
6929,8573,9706,2692,13206,13206,6977,6929,25,7031,1003,316,10903,1396,316,2651,4
7871,9076,9970,5359,12422,12422,7907,7871,6708,6811,1990,1120,8293,2113,1120,2327,4
7324,8677,9270,4949,12117,12117,7476,7324,1162,604,1735,1307,9134,2774,1307,169,4
7609,9161,10207,3793,13064,13064,7677,7609,308,2998,655,482,9776,1311,482,3640,4
6518,8196,9084,2587,12877,12877,6543,6518,8169,6864,1835,710,10914,2309,710,7278,4
7097,8866,9747,3016,13112,13112,7203,7097,5618,1592,467,424,10603,1499,424,2460,4
6308,8233,9177,2161,13122,13122,6379,6308,6741,3485,1073,399,11454,1856,399,1780,4
8953,10254,10597,9729,11519,11519,8997,8953,6082,4988,1937,2051,3907,2876,2051,1598,4
9370,10985,12177,9346,12523,12523,9385,9370,225,9941,1419,1029,4249,797,1029,3076,4
8128,9001,9225,8364,11243,11243,8155,8128,8840,8954,3545,2362,5217,3807,2362,3900,4
8832,9958,10836,9231,11870,11870,8876,8832,619,5904,2739,1658,4502,2258,1658,835,4
4109,5713,7192,2124,11469,11469,4208,4109,12889,2317,4197,2113,11472,4933,2113,2227,4
7505,8882,9629,4316,12544,12544,7563,7505,2610,4211,1325,1026,9221,2233,1026,4744,4
7523,8881,9913,4385,12679,12679,7723,7523,281,154,1421,709,9623,1707,709,209,4
8814,10484,11879,7027,13052,13052,8826,8814,13427,10680,547,485,6622,620,485,2673,4
8166,9725,11582,4045,13466,13466,8219,8166,13516,5477,562,66,9643,427,66,1608,4
7623,9140,10193,4400,12837,12837,7828,7623,147,110,732,514,9716,1346,514,119,4
5357,7877,8497,1815,12638,12638,5394,5357,250,5947,543,932,11721,3193,932,4836,4
8624,10108,10662,8417,12046,12046,8683,8624,1179,2599,924,1520,5210,2173,1520,2905,4
9826,11044,11242,10958,10482,10482,9886,9826,12043,3395,3219,3003,2644,3175,3003,1265,4
8187,9964,10660,5560,12732,12732,8236,8187,9063,4500,284,852,7947,1413,852,6148,4
9147,10816,12059,8534,12750,12750,9203,9147,117,3759,897,843,4963,729,843,7116,4
8622,9791,11437,6814,12840,12840,8623,8622,12644,12970,2350,700,6811,913,700,3221,4
8131,9603,11692,3604,13504,13504,8157,8131,1091,9468,709,33,10039,350,33,2046,4
6972,8680,9532,2932,13030,13030,7001,6972,208,7954,706,543,10592,1782,543,5730,4
8322,9511,10972,5998,12790,12790,8363,8322,10964,4929,1996,708,7785,1129,708,1353,4
9055,10719,12547,6399,13473,13473,9082,9055,31,10898,817,73,7122,266,73,5830,4
7561,8713,9576,4710,12381,12381,7626,7561,544,3957,2503,1173,8927,2405,1173,2648,4
8287,9491,9643,8538,11546,11546,8339,8287,4047,3182,1919,2002,5181,3389,2002,1451,4
7621,8883,10271,3639,13141,13141,7670,7621,12807,5902,1785,436,9838,1229,436,7929,4
8462,9622,11155,6234,12831,12831,8492,8462,1491,10070,2317,759,7212,1081,759,8100,4
8309,10588,11342,5060,13218,13218,8395,8309,63,1236,93,315,8538,670,315,3143,4
8563,10690,10964,7394,12441,12441,8624,8563,3662,2089,154,1134,6175,1532,1134,4653,4
7665,8790,9718,4713,12466,12466,7692,7665,2341,10485,2567,1147,8728,2288,1147,9588,4
8406,9575,9567,9120,11160,11160,8452,8406,715,5016,2150,2412,4496,3656,2412,2352,4
7576,8703,9008,6011,11727,11727,7651,7576,9919,3217,2645,1897,7387,3649,1897,11029,4
8702,10106,11266,7636,12543,12543,8724,8702,8606,8891,1261,1020,5943,1261,1020,3941,4
8065,9430,10189,5934,12377,12377,8113,8065,13304,6861,1135,1167,7731,2008,1167,2294,4
7515,9537,9180,5481,11941,11941,7661,7515,13197,635,155,1607,8187,3245,1607,2000,4
7621,8883,10271,3639,13141,13141,7670,7621,12807,5902,1785,436,9838,1229,436,7929,4
8424,10096,12296,3716,13538,13538,8455,8424,1,9855,440,4,9827,211,4,4690,4
6175,8228,8722,2778,12436,12436,6303,6175,7369,1624,833,1100,10822,3112,1100,2298,4
8363,9481,11114,5635,12967,12967,8377,8363,10708,10717,2438,628,7822,991,628,8321,4
6605,8130,8996,3052,12569,12569,6638,6605,13388,8235,2573,984,10543,2663,984,2783,4
5603,7851,8552,2129,12555,12555,5676,5603,452,2622,1009,975,11496,3157,975,1701,4
7871,9076,9970,5359,12422,12422,7907,7871,6708,6811,1990,1120,8293,2113,1120,2327,4
7882,9176,10062,6571,12145,12145,8205,7882,8669,15,1578,1054,8368,1983,1054,18,4
7100,8451,9489,3250,12852,12852,7121,7100,729,11362,2319,737,10216,2022,737,9947,4
6530,7558,8137,5541,10600,10600,6618,6530,5625,2203,5454,2941,8140,4757,2941,1912,4
8620,10923,12178,4967,13484,13484,8676,8620,67,2627,122,60,8571,318,60,4890,4
8453,10028,11730,5085,13364,13364,8485,8453,9104,7576,624,181,8504,497,181,3505,4
7898,8791,9679,5944,12106,12106,7947,7898,12193,6823,3708,1481,7508,2713,1481,7232,4
7294,8803,10097,2917,13306,13306,7313,7294,10033,9806,976,275,10552,1138,275,9266,4
6605,8130,8996,3052,12569,12569,6638,6605,13388,8235,2573,984,10543,2663,984,2783,4
7373,9059,9991,3302,13120,13120,7426,7373,12368,4502,474,446,10212,1382,446,6389,4
6972,8680,9532,2932,13030,13030,7001,6972,208,7954,706,543,10592,1782,543,5730,4
9029,10402,11728,8651,12500,12500,9062,9029,217,10952,1725,1075,4902,1065,1075,4978,4
7712,8423,8343,9266,8295,8295,7751,7712,3060,7668,5615,5238,4292,5243,5238,4674,4
4208,7808,7858,1492,12160,12160,4407,4208,12584,378,111,1344,12168,4020,1344,904,4
5835,7513,7882,4310,10817,10817,5954,5835,1140,1896,3049,2772,9263,4876,2772,3840,4
8936,10570,12212,6759,13303,13303,8969,8936,4005,7152,727,262,6749,431,262,6497,4
7812,8958,9989,4953,12547,12547,7869,7812,9710,4518,2222,1025,8591,1990,1025,4987,4
8214,9146,10085,7061,12082,12082,8248,8214,3398,9157,3421,1494,6516,2500,1494,3833,4
6319,8054,9005,2384,12903,12903,6384,6319,1540,4099,1994,672,11146,2346,672,5781,4
7445,9034,10632,2819,13461,13461,7507,7445,2513,4073,611,71,10811,629,71,1775,4
5751,8014,8957,1539,13282,13282,5825,5751,449,3758,771,287,11986,1918,287,6623,4
8083,10085,10874,4786,13092,13092,8190,8083,210,852,150,428,8947,929,428,1489,4
4162,7119,8337,665,13225,13225,4264,4162,223,1970,448,328,12874,2745,328,5519,4
6642,8037,8665,4074,11915,11915,6684,6642,9363,6284,3176,1608,9661,3627,1608,1178,4
7984,9028,8829,9153,10052,10052,8110,7984,13479,737,2778,3233,4782,4315,3233,262,4
6074,8183,8669,2755,12398,12398,6184,6074,477,2150,802,1129,10898,3190,1129,1636,4
7968,9091,9997,5684,12337,12337,8022,7968,5806,5031,2382,1243,7873,2222,1243,4442,4
7241,8976,10152,2859,13333,13333,7322,7241,702,2734,434,204,10738,998,204,2534,4
8341,9431,10484,7206,12221,12221,8406,8341,9108,2387,2606,1304,6566,1986,1304,1419,4
7867,9225,8890,8900,10429,10429,8036,7867,5789,261,1216,2685,5475,4124,2685,55,4
7812,8958,9989,4953,12547,12547,7869,7812,9710,4518,2222,1025,8591,1990,1025,4987,4
7453,8935,9590,4126,12579,12579,7525,7453,10801,2645,894,1011,9354,2239,1011,7605,4
7358,8611,9089,5007,11999,11999,7406,7358,488,5220,2249,1565,8594,3268,1565,3085,4
6740,8425,9522,2481,13201,13201,6741,6740,13439,11467,1248,344,11079,1548,344,4172,4
8711,10723,12158,5589,13442,13442,8788,8711,6873,1475,223,102,8022,359,102,2828,4
8104,8956,8961,9480,9945,9945,8246,8104,11642,199,3662,3059,4664,4201,3059,50,4
8850,10125,11903,7095,13055,13055,8866,8850,72,13102,2004,524,6382,632,524,7352,4
4772,6604,7853,2162,11875,11875,4807,4772,786,7852,3188,1713,11377,4285,1713,4295,4
5777,7636,8377,2804,12061,12061,5823,5777,1684,7010,2332,1543,10686,3837,1543,7863,4
3198,5087,7077,952,12016,12016,3331,3198,6883,1382,3353,1574,12585,4561,1574,5183,4
8598,10323,11062,7468,12481,12481,8654,8598,607,2507,392,1087,6135,1434,1087,3881,4
8333,9661,10885,6054,12725,12725,8367,8333,8237,6241,1318,828,7544,1274,828,3333,4
8388,9310,10150,8027,11893,11893,8420,8388,7894,7549,3578,1674,5591,2672,1674,3205,4
8039,8993,9674,6883,11920,11920,8100,8039,1120,5058,3203,1649,6716,2949,1649,3929,4
7254,8344,8865,5414,11756,11756,7314,7254,11011,3666,3575,1786,8341,3650,1786,1355,4
7051,8199,8898,4321,12055,12055,7077,7051,13136,9926,3747,1547,9155,3380,1547,6982,4
7478,8913,9993,3750,12966,12966,7521,7478,8848,6027,1075,552,9910,1505,552,1861,4
7884,9177,9640,6341,12019,12019,7955,7884,382,3413,1581,1501,7478,2762,1501,945,4
7681,9035,9578,6355,11976,11976,7970,7681,8252,28,1286,1336,8411,2594,1336,23,4
4628,7022,8402,1087,13004,13004,4720,4628,229,3205,1429,525,12512,2903,525,2477,4
8609,10149,11574,6325,13041,13041,8643,8609,91,6218,731,519,7204,739,519,4869,4
7951,8925,9931,5659,12307,12307,7971,7951,3966,11193,3121,1289,7842,2308,1289,6468,4
8402,9547,10912,6362,12656,12656,8449,8402,10140,4985,2278,927,7152,1329,927,5852,4
7396,8869,9724,4025,12689,12689,7473,7396,4965,2814,1020,793,9743,1895,793,810,4
7783,9231,10644,3705,13294,13294,7810,7783,3302,9056,895,283,9772,903,283,8539,4
6487,8013,8867,2935,12510,12510,6501,6487,2699,7158,2755,1081,10560,2921,1081,7144,4
7669,8748,10136,4024,12933,12933,7683,7669,2060,12657,2830,653,9443,1518,653,8801,4
7901,9125,10341,4686,12828,12828,7926,7901,1026,11381,1901,743,8823,1494,743,6371,4
8221,9360,10812,5487,12839,12839,8261,8221,12507,7601,2407,726,8014,1234,726,5761,4
8301,9556,11027,5535,12946,12946,8349,8301,3721,3516,1692,625,7994,1018,625,5060,4
3438,6562,6826,1940,11266,11266,3740,3438,11422,146,399,2043,12006,5049,2043,71,4
7334,8456,8950,5431,11818,11818,7419,7334,11048,2318,3214,1728,8306,3527,1728,1540,4
8615,9986,11005,7596,12409,12409,8657,8615,12390,3938,1388,1188,5900,1561,1188,6464,4
8397,9839,10910,6724,12570,12570,8451,8397,215,4137,945,918,7175,1325,918,777,4
8754,10155,11930,6294,13227,13227,8790,8754,10460,5915,1268,350,7145,531,350,9272,4
7761,9016,10102,4629,12700,12700,7820,7761,99,4102,1748,842,9015,1716,842,2360,4
7907,9549,10808,4020,13267,13267,7974,7907,2711,3559,413,281,9549,829,281,4138,4
6813,8605,9638,2427,13297,13297,6887,6813,172,2749,658,277,11084,1378,277,6954,4
8860,10018,10354,9652,11401,11401,8904,8860,13187,7422,2662,2181,3921,3162,2181,2959,4
8309,10588,11342,5060,13218,13218,8395,8309,63,1236,93,315,8538,670,315,3143,4
7472,8756,9758,4104,12685,12685,7518,7472,4670,6117,1874,844,9572,1933,844,2085,4
8579,9968,11904,5304,13395,13395,8600,8579,23,9956,1287,172,8154,450,172,7475,4
7595,8793,9960,4170,12787,12787,7646,7595,11552,6109,2198,739,9450,1713,739,2586,4
7529,9241,10332,3436,13231,13231,7615,7529,13245,2326,390,285,10209,1023,285,1897,4
2298,4646,6867,348,12429,12429,2401,2298,2258,1651,1634,1044,13243,4257,1044,574,4
7738,9024,10183,4474,12804,12804,7804,7738,2264,2705,1624,691,9243,1533,691,1232,4
8650,9854,9163,10451,8202,8202,8871,8650,5065,52,2179,4420,3416,4461,4420,37,4
7752,9186,10407,4026,13085,13085,7807,7752,13312,3552,951,467,9560,1190,467,3811,4
7604,8809,9560,4830,12328,12328,7659,7604,12679,5536,2121,1257,8690,2539,1257,5415,4
6574,8419,8546,5448,11437,11437,7127,6574,2434,2,861,1754,9499,3868,1754,6,4
8266,9735,11595,4723,13389,13389,8361,8266,5471,960,814,108,9177,470,108,399,4
6456,8430,9599,2007,13401,13401,6540,6456,168,2236,617,105,11728,1115,105,498,4
8711,10723,12158,5589,13442,13442,8788,8711,6873,1475,223,102,8022,359,102,2828,4
6042,8095,8656,2730,12393,12393,6139,6042,9799,2510,1051,1130,10924,3209,1130,1544,4
9139,10677,12298,7885,13124,13124,9166,9139,125,11475,1300,440,5635,473,440,5792,4
9595,10993,12468,9345,12781,12781,9626,9595,12809,6174,2388,816,4172,545,816,7622,4
8148,9649,10273,6051,12402,12402,8224,8148,5917,1987,672,1194,7411,1993,1194,6907,4
7403,8856,9430,4371,12403,12403,7456,7403,3974,4481,1125,1168,9213,2531,1168,3485,4
7386,9058,9955,3669,12974,12974,7477,7386,59,2292,499,486,10137,1454,486,581,4
7797,9532,9080,7592,11394,11394,7903,7797,3125,823,295,2064,6468,3738,2064,364,4
6631,8265,8556,4293,11773,11773,6690,6631,1309,3880,1859,1789,9345,3889,1789,2138,4
10002,12561,12907,9219,13420,13420,10151,10002,18,304,52,87,4639,170,87,346,4
7599,8990,10171,3710,13075,13075,7625,7599,510,11340,1144,510,9759,1348,510,9016,4
6852,8271,8757,4286,11938,11938,6919,6852,836,3728,2609,1616,9331,3563,1616,2506,4
8435,9523,10389,7847,12057,12057,8475,8435,9280,5511,2594,1510,5797,2316,1510,2991,4
4162,7119,8337,665,13225,13225,4264,4162,223,1970,448,328,12874,2745,328,5519,4
8518,9578,11023,6991,12563,12563,8534,8518,11779,11497,2854,1012,6536,1371,1012,5022,4
8009,9315,10642,4661,13003,13003,8045,8009,1995,10382,1510,578,8857,1162,578,6150,4
9032,10334,11741,8976,12390,12390,9095,9032,10955,3523,2046,1063,4912,1050,1063,445,4
8089,9516,10196,5914,12392,12392,8139,8089,2668,5998,836,1189,7636,2039,1189,4622,4
5623,7357,8614,2015,12682,12682,5628,5623,13401,9396,3024,855,11590,2958,855,2634,4
5757,7073,7550,4855,9919,9919,5822,5757,5431,4949,4793,3661,8694,5359,3661,4787,4
5748,7587,8573,2284,12509,12509,5820,5748,2806,3992,2501,1061,11276,3231,1061,4409,4
6974,8621,9914,2555,13345,13345,7053,6974,844,3089,878,186,11062,1092,186,2166,4
2498,3511,5150,1713,9486,9486,2556,2498,1590,5060,6136,4173,11787,6963,4173,9259,4
8558,9758,11179,7050,12620,12620,8604,8558,491,4546,2133,906,6656,1193,906,2023,4
7695,8806,10115,4208,12864,12864,7729,7695,7131,7289,2563,704,9321,1587,704,5139,4
6456,8430,9599,2007,13401,13401,6540,6456,168,2236,617,105,11728,1115,105,498,4
7434,8596,9090,5147,11960,11960,7489,7434,7978,5066,2684,1638,8307,3347,1638,8807,4
9643,11156,12544,9419,12820,12820,9673,9643,12329,10962,1894,720,4167,498,720,3346,4
7092,8648,9749,2895,13157,13157,7142,7092,37,5761,1082,422,10616,1487,422,6677,4
8706,9759,11359,7345,12660,12660,8717,8706,11029,11290,2970,946,6101,1126,946,9123,4
7783,9231,10644,3705,13294,13294,7810,7783,3302,9056,895,283,9772,903,283,8539,4
6007,7786,8369,3453,11825,11825,6107,6007,192,2447,2471,1715,10234,3987,1715,1344,4
7845,9297,10985,3548,13429,13429,7890,7845,3127,6237,937,119,10004,619,119,4433,4
9053,10650,11975,8645,12653,12653,9135,9053,3938,1393,952,771,5302,725,771,343,4
7453,8935,9590,4126,12579,12579,7525,7453,10801,2645,894,1011,9354,2239,1011,7605,4
7691,9018,10734,3260,13416,13416,7735,7691,5474,5673,1407,142,10242,702,142,7154,4
7591,8824,9267,5330,12035,12035,7639,7591,962,6472,1975,1579,8080,3152,1579,9837,4
8102,9282,9667,7367,11836,11836,8152,8102,12548,5120,2028,1708,6404,3043,1708,1525,4
7310,8643,9526,3968,12585,12585,7370,7310,3536,3371,1825,948,9691,2212,948,1904,4
7857,8974,9584,5989,12066,12066,7898,7857,1051,5623,2396,1525,7502,2845,1525,6038,4
8558,9758,11179,7050,12620,12620,8604,8558,491,4546,2133,906,6656,1193,906,2023,4
6857,8384,8837,4389,11981,11981,6961,6857,237,1796,1902,1487,9577,3369,1487,305,4
8395,9525,10367,7601,12092,12092,8443,8395,13196,4800,2348,1480,5986,2284,1480,3842,4
7394,8963,9518,4338,12464,12464,7483,7394,433,2222,684,1040,9391,2330,1040,1212,4
8691,10109,11658,6762,12985,12985,8737,8691,13213,4438,1213,563,6864,733,563,3313,4
7409,9093,10236,3119,13301,13301,7485,7409,3880,2527,469,251,10436,1030,251,4054,4
6973,8418,8948,3960,12170,12170,7002,6973,367,8344,2090,1419,9517,3202,1419,7858,4
7845,9297,10985,3548,13429,13429,7890,7845,3127,6237,937,119,10004,619,119,4433,4
7867,9225,8890,8900,10429,10429,8036,7867,5789,261,1216,2685,5475,4124,2685,55,4
8604,9984,11548,6912,12882,12882,8708,8604,48,566,1363,548,7173,768,548,359,4
7572,8891,10426,3281,13317,13317,7616,7572,177,6902,1570,253,10202,957,253,8844,4
7618,8870,9210,5664,11918,11918,7672,7618,2070,5145,1837,1667,7858,3285,1667,5598,4
8311,9701,10877,5987,12740,12740,8382,8311,395,1989,1100,810,7633,1264,810,3074,4
5751,8014,8957,1539,13282,13282,5825,5751,449,3758,771,287,11986,1918,287,6623,4
8153,9358,10974,4867,13110,13110,8177,8153,5345,13037,1968,435,8735,902,435,3368,4
5425,7703,8460,2080,12463,12463,5551,5425,100,1163,1077,1057,11553,3348,1057,1588,4
8317,9441,10740,6266,12590,12590,8347,8317,440,7344,2408,974,7306,1482,974,3582,4
8254,9756,11898,3900,13506,13506,8293,8254,568,5760,722,31,9758,319,31,1695,4
7833,9234,11031,3351,13458,13458,7858,7833,6498,11764,1097,99,10123,573,99,9999,4
8288,9700,11018,5643,12909,12909,8347,8288,4626,2540,985,613,8048,1014,613,1855,4
5183,6440,7500,3621,10753,10753,5247,5183,12743,5030,5349,2763,10059,5066,2763,1532,4
9087,10388,12030,8245,12836,12836,9128,9087,441,5849,2111,757,5218,692,757,9584,4
7006,8580,9841,2694,13285,13285,7050,7006,77,6368,1173,248,10919,1240,248,2213,4
7990,8857,9187,8072,11325,11325,8076,7990,4520,2478,3798,2195,5711,3753,2195,1204,4
6812,8407,9024,3496,12413,12413,6881,6812,1146,2981,1623,1135,10127,2812,1135,2462,4
4047,6165,7513,1764,11862,11862,4147,4047,4371,2969,2575,1652,11965,4408,1652,572,4
8296,9939,11074,5945,12867,12867,8362,8296,13244,2214,454,554,8114,954,554,272,4
7030,8429,9448,3247,12830,12830,7081,7030,1247,5095,2197,706,10343,2009,706,2856,4
8183,9521,10460,6576,12360,12360,8283,8183,7173,794,1215,1056,7565,1747,1056,248,4
7882,9176,10062,6571,12145,12145,8205,7882,8669,15,1578,1054,8368,1983,1054,18,4
6862,8251,9168,3288,12606,12606,6909,6862,7172,5852,2758,958,10281,2486,958,3651,4
8622,9791,11437,6814,12840,12840,8623,8622,12644,12970,2350,700,6811,913,700,3221,4
8810,9864,11201,8379,12296,12296,8831,8810,609,8155,3005,1272,5215,1528,1272,3600,4
7508,8478,9032,5663,11817,11817,7542,7508,653,7871,3792,1780,7824,3532,1780,6804,4
7543,9015,10202,3668,13104,13104,7598,7543,33,5072,891,430,9980,1256,430,2021,4
7977,9206,10482,4832,12861,12861,8023,7977,9004,6816,1787,699,8717,1374,699,4505,4
6765,8687,10556,1364,13540,13540,6800,6765,242,6626,400,3,12128,400,3,10501,4
9166,11249,11765,9425,12195,12195,9266,9166,13474,939,288,1277,4353,1223,1277,542,4
8073,9403,10345,5599,12553,12553,8130,8073,241,4554,1303,994,8023,1728,994,2664,4
9136,10314,11376,9756,11857,11857,9250,9136,667,468,2731,1604,4033,1838,1604,173,4
