Sequence_Name,mcg,gvh,alm,mit,erl,pox,vac,nuc,target
184,23,27,16,37,0,0,29,33,5
458,17,13,9,21,0,0,33,8,5
815,20,18,16,12,0,0,35,22,5
585,35,32,19,41,0,0,30,8,5
451,33,25,12,23,0,0,30,8,5
1153,9,27,0,11,0,0,21,8,5
1300,34,32,23,11,0,0,33,18,5
77,35,40,13,13,0,0,31,33,5
1386,45,61,8,13,0,0,25,27,5
1152,25,27,2,13,0,0,20,8,5
79,33,45,8,31,0,0,30,29,5
452,18,25,8,20,0,0,31,8,5
1187,15,36,16,15,0,0,26,17,5
1326,33,38,14,12,0,0,32,13,5
1365,35,23,20,18,0,0,26,20,5
312,42,45,21,9,0,0,35,8,5
359,28,36,15,12,0,0,31,8,5
456,29,42,8,14,0,0,31,8,5
184,23,27,16,37,0,0,29,33,5
559,23,22,11,20,0,0,33,12,5
77,35,40,13,13,0,0,31,33,5
1362,51,46,17,21,0,0,31,8,5
244,39,27,12,27,0,0,32,8,5
345,21,19,10,19,0,0,36,8,5
1366,15,15,12,16,0,0,35,16,5
1327,23,48,19,24,0,0,29,8,5
1187,15,36,16,15,0,0,26,17,5
457,26,29,11,14,0,0,34,13,5
314,42,38,16,15,0,0,32,8,5
1392,35,31,19,33,0,0,29,8,5
1391,13,11,21,14,0,0,35,16,5
348,19,41,14,27,0,0,33,11,5
1343,49,47,4,30,0,0,35,8,5
1367,16,30,17,11,0,0,25,8,5
1146,39,31,25,12,0,0,27,8,5
1394,33,41,15,17,0,0,33,8,5
1373,36,50,14,23,0,0,24,8,5
44,26,9,12,13,0,0,30,8,5
731,22,30,15,16,0,0,32,16,5
1353,6,38,14,19,0,0,34,17,5
1011,41,35,18,5,0,0,27,8,5
884,29,51,17,8,0,0,34,8,5
1046,38,29,13,16,0,0,31,13,5
112,20,43,13,21,0,0,24,8,5
677,49,51,15,9,0,0,32,13,5
1153,9,27,0,11,0,0,21,8,5
75,37,36,14,10,0,0,32,8,5
390,4,19,11,7,0,0,28,17,5
1362,51,46,17,21,0,0,31,8,5
1400,33,40,13,20,0,0,37,8,5
590,31,45,13,18,0,0,32,8,5
496,19,38,13,30,0,0,30,18,5
428,37,53,12,39,0,0,34,13,5
359,28,36,15,12,0,0,31,8,5
750,21,36,17,15,0,0,31,13,5
1302,15,25,9,14,0,0,32,8,5
112,20,43,13,21,0,0,24,8,5
491,24,30,20,14,0,0,34,12,5
1348,10,15,15,12,0,0,33,11,5
1254,43,33,19,50,0,0,28,42,5
1146,39,31,25,12,0,0,27,8,5
452,18,25,8,20,0,0,31,8,5
1300,34,32,23,11,0,0,33,18,5
1362,51,46,17,21,0,0,31,8,5
1253,39,24,17,44,0,0,30,64,5
1382,47,50,20,15,0,0,34,13,5
1302,15,25,9,14,0,0,32,8,5
77,35,40,13,13,0,0,31,33,5
1053,38,49,18,53,0,0,31,8,6
1098,7,22,10,10,0,0,33,8,6
946,42,37,39,30,0,0,18,2,6
90,34,43,24,43,0,0,26,8,6
27,35,36,30,48,0,0,34,8,6
57,29,43,26,64,0,0,32,8,6
502,47,52,35,21,0,0,29,8,6
1251,31,37,32,22,0,0,34,15,6
885,44,47,32,37,0,0,30,8,6
614,43,42,21,23,0,0,31,8,6
1020,25,39,36,17,0,0,32,8,6
1194,44,36,30,42,0,0,30,13,6
232,26,42,49,19,0,0,37,8,6
620,39,44,25,61,0,0,34,19,6
990,26,34,27,33,0,0,37,12,6
200,36,41,32,50,0,0,25,8,6
622,24,59,27,13,0,0,31,8,6
479,19,34,25,19,0,0,30,14,6
145,31,26,44,23,0,0,33,8,6
227,37,29,29,30,0,0,32,8,6
1284,42,43,36,46,0,0,29,12,6
620,39,44,25,61,0,0,34,19,6
97,30,34,36,20,0,0,24,8,6
544,36,47,32,16,0,0,30,8,6
205,34,37,38,48,0,0,28,8,6
1204,28,38,31,34,0,0,31,8,6
1287,22,16,37,16,0,0,26,8,6
475,41,46,33,64,0,0,28,8,6
939,39,35,38,28,0,0,26,13,6
940,42,38,35,43,0,0,31,13,6
624,47,32,34,9,0,0,30,8,6
1287,22,16,37,16,0,0,26,8,6
1174,45,39,32,35,0,0,34,15,6
805,29,38,25,40,0,0,30,13,6
1443,22,32,25,15,0,0,24,12,6
230,30,39,48,12,0,0,39,8,6
84,36,49,12,13,0,0,37,8,6
200,36,41,32,50,0,0,25,8,6
301,45,58,28,55,0,0,30,8,6
582,42,34,28,38,0,0,37,8,6
1255,37,30,30,26,0,0,35,24,6
1199,30,29,31,28,0,0,28,8,6
610,51,36,32,18,0,0,23,16,6
1016,22,39,32,38,0,0,31,8,6
991,31,41,24,47,0,0,31,8,6
1018,42,38,28,50,0,0,27,17,6
695,59,51,42,36,0,0,26,18,6
145,31,26,44,23,0,0,33,8,6
937,20,23,34,41,0,0,28,8,6
623,45,44,25,46,0,0,34,8,6
1098,7,22,10,10,0,0,33,8,6
1285,33,30,32,37,0,0,35,8,6
635,47,45,28,24,0,0,35,8,6
35,35,36,21,76,0,0,32,8,6
947,41,46,33,24,0,0,24,7,6
1290,41,45,32,14,0,0,32,8,6
421,31,30,31,59,0,0,26,8,6
417,41,44,28,55,0,0,33,8,6
807,40,53,30,36,0,0,16,8,6
621,38,49,28,10,0,0,29,8,6
33,27,52,26,24,0,0,33,8,6
207,21,43,22,48,0,0,24,8,6
143,31,32,35,45,0,0,28,8,6
13,44,25,30,43,0,0,33,8,6
462,35,37,26,47,0,0,31,8,6
939,39,35,38,28,0,0,26,13,6
235,31,31,37,46,0,0,36,8,6
167,42,47,32,14,0,0,28,8,6
116,29,58,25,62,0,0,34,29,6
1020,25,39,36,17,0,0,32,8,6
1204,28,38,31,34,0,0,31,8,6
651,35,31,32,38,0,0,33,8,6
1442,23,43,25,15,0,0,28,8,6
1288,52,38,22,28,0,0,31,8,6
340,43,41,28,45,0,0,26,8,6
89,27,42,29,46,0,0,28,8,6
810,43,30,36,18,0,0,29,8,6
229,45,57,9,30,0,0,36,8,6
97,30,34,36,20,0,0,24,8,6
227,37,29,29,30,0,0,32,8,6
392,31,41,31,41,0,0,33,8,6
268,32,33,28,44,0,0,35,8,6
167,42,47,32,14,0,0,28,8,6
1444,62,60,18,25,0,0,33,8,6
1204,28,38,31,34,0,0,31,8,6
584,24,37,31,49,0,0,31,8,6
752,34,46,22,17,0,0,29,8,6
144,19,37,26,19,0,0,7,8,6
618,30,46,33,26,0,0,29,8,6
1323,35,24,34,52,0,0,26,50,6
689,37,35,32,53,0,0,29,27,6
624,47,32,34,9,0,0,30,8,6
1017,29,23,42,11,0,0,34,8,6
225,28,53,23,48,0,0,32,27,6
945,28,29,45,32,0,0,28,12,6
689,37,35,32,53,0,0,29,27,6
1013,20,25,31,45,0,0,28,8,6
231,24,41,26,11,0,0,27,8,6
651,35,31,32,38,0,0,33,8,6
340,43,41,28,45,0,0,26,8,6
820,44,44,25,44,0,0,33,8,6
259,43,38,21,41,0,0,30,8,6
200,36,41,32,50,0,0,25,8,6
205,34,37,38,48,0,0,28,8,6
936,44,36,38,35,0,2,32,10,6
810,43,30,36,18,0,0,29,8,6
5,34,39,26,62,0,0,33,8,6
660,37,46,29,46,0,0,34,13,6
93,35,39,38,54,0,0,38,8,6
635,47,45,28,24,0,0,35,8,6
1016,22,39,32,38,0,0,31,8,6
16,50,40,23,16,0,0,26,8,6
117,29,24,24,26,0,0,22,8,6
1286,48,38,37,11,0,0,33,8,6
1284,42,43,36,46,0,0,29,12,6
235,31,31,37,46,0,0,36,8,6
173,55,44,26,40,0,0,39,8,6
1020,25,39,36,17,0,0,32,8,6
203,43,46,12,19,0,0,31,8,6
34,48,47,27,12,0,0,33,8,6
467,39,34,28,43,0,0,32,11,6
231,24,41,26,11,0,0,27,8,6
936,44,36,38,35,0,2,32,10,6
1054,31,43,25,49,0,0,34,8,6
660,37,46,29,46,0,0,34,13,6
33,27,52,26,24,0,0,33,8,6
268,32,33,28,44,0,0,35,8,6
991,31,41,24,47,0,0,31,8,6
143,31,32,35,45,0,0,28,8,6
627,20,29,35,15,0,0,22,8,6
1054,31,43,25,49,0,0,34,8,6
105,30,23,25,19,0,0,32,13,6
279,32,32,32,52,0,0,31,51,6
16,50,40,23,16,0,0,26,8,6
1018,42,38,28,50,0,0,27,17,6
173,55,44,26,40,0,0,39,8,6
1023,32,30,37,32,0,0,35,16,6
144,19,37,26,19,0,0,7,8,6
821,29,38,29,39,0,0,32,8,6
417,41,44,28,55,0,0,33,8,6
1114,38,32,36,37,0,0,26,13,6
228,45,57,17,30,0,0,38,8,6
198,36,36,29,51,0,0,35,13,6
213,26,16,40,9,0,0,20,8,6
990,26,34,27,33,0,0,37,12,6
570,25,26,29,16,0,0,37,8,6
811,43,43,25,58,0,0,24,16,6
1192,34,41,27,58,0,0,30,8,6
614,43,42,21,23,0,0,31,8,6
213,26,16,40,9,0,0,20,8,6
953,37,37,39,32,0,0,30,8,6
1446,56,46,23,27,0,0,34,11,6
938,46,44,32,44,0,0,26,8,6
953,37,37,39,32,0,0,30,8,6
949,48,49,34,18,0,0,30,8,6
945,28,29,45,32,0,0,28,12,6
264,40,50,27,53,0,0,29,8,6
34,48,47,27,12,0,0,33,8,6
953,37,37,39,32,0,0,30,8,6
105,30,23,25,19,0,0,32,13,6
1411,42,52,27,13,0,0,27,14,6
91,47,42,37,37,0,0,18,8,6
459,31,48,44,42,0,0,17,2,6
556,34,34,37,44,0,0,29,22,6
615,31,39,32,45,0,0,33,12,6
116,29,58,25,62,0,0,34,29,6
5,34,39,26,62,0,0,33,8,6
264,40,50,27,53,0,0,29,8,6
615,31,39,32,45,0,0,33,12,6
582,42,34,28,38,0,0,37,8,6
208,39,30,23,51,0,0,30,8,6
614,43,42,21,23,0,0,31,8,6
105,30,23,25,19,0,0,32,13,6
1016,22,39,32,38,0,0,31,8,6
461,29,39,32,59,0,0,33,8,6
1291,34,47,30,27,0,0,36,8,6
1018,42,38,28,50,0,0,27,17,6
1051,23,78,16,38,0,0,30,13,6
1286,48,38,37,11,0,0,33,8,6
340,43,41,28,45,0,0,26,8,6
1444,62,60,18,25,0,0,33,8,6
1199,30,29,31,28,0,0,28,8,6
64,27,20,30,49,0,0,34,8,6
879,25,26,21,58,0,0,33,8,6
657,48,47,7,25,0,0,31,8,6
957,35,30,40,22,0,0,39,8,6
1255,37,30,30,26,0,0,35,24,6
951,44,31,37,13,0,0,29,8,6
144,19,37,26,19,0,0,7,8,6
1174,45,39,32,35,0,0,34,15,6
619,45,31,29,34,0,0,31,8,6
599,50,37,30,41,0,0,36,13,6
1411,42,52,27,13,0,0,27,14,6
209,51,53,24,26,0,0,26,8,6
694,56,43,20,25,0,0,28,8,6
462,35,37,26,47,0,0,31,8,6
33,27,52,26,24,0,0,33,8,6
1097,41,36,12,10,0,0,33,13,6
1290,41,45,32,14,0,0,32,8,6
550,31,39,31,70,0,0,32,22,6
267,31,50,32,59,0,0,33,22,6
235,31,31,37,46,0,0,36,8,6
692,33,37,31,66,0,0,31,8,6
811,43,43,25,58,0,0,24,16,6
619,45,31,29,34,0,0,31,8,6
622,24,59,27,13,0,0,31,8,6
820,44,44,25,44,0,0,33,8,6
1051,23,78,16,38,0,0,30,13,6
213,26,16,40,9,0,0,20,8,6
6,39,35,44,33,0,0,29,8,6
623,45,44,25,46,0,0,34,8,6
1018,42,38,28,50,0,0,27,17,6
653,21,36,35,37,0,0,28,13,6
937,20,23,34,41,0,0,28,8,6
467,39,34,28,43,0,0,32,11,6
205,34,37,38,48,0,0,28,8,6
549,52,35,33,62,0,0,26,17,6
957,35,30,40,22,0,0,39,8,6
1354,42,48,30,66,0,0,26,8,6
61,21,17,25,15,0,0,25,11,7
855,17,13,28,37,0,0,26,47,7
1432,18,21,32,8,0,0,16,7,7
186,15,29,31,20,0,0,31,18,7
654,20,24,33,23,0,0,29,8,7
376,11,36,25,32,0,0,29,14,7
1461,27,25,38,13,0,0,33,25,7
975,36,31,34,22,0,0,32,8,7
632,36,23,40,9,0,0,21,14,7
755,34,30,31,18,0,0,9,8,7
632,36,23,40,9,0,0,21,14,7
563,46,49,34,17,0,0,28,19,7
1228,45,15,37,9,0,0,29,13,7
1116,30,26,23,20,0,0,28,8,7
21,45,45,33,18,0,0,30,11,7
63,25,31,37,16,0,0,38,13,7
337,38,42,30,16,0,0,39,53,7
1299,37,29,32,49,0,0,29,24,7
716,41,38,38,25,0,0,32,31,7
1448,42,41,30,22,0,0,37,21,7
282,30,28,27,72,0,0,29,49,7
1122,32,50,14,21,0,0,34,17,7
547,28,26,22,10,0,0,29,28,7
1410,19,14,24,11,0,0,34,52,7
739,29,25,21,19,0,0,31,34,7
959,21,43,28,19,0,0,27,8,7
1147,35,46,28,20,0,0,32,47,7
887,30,26,36,7,0,0,28,8,7
154,19,43,32,13,0,0,31,8,7
966,19,26,31,24,0,0,27,15,7
1272,32,32,37,38,0,0,36,13,7
1067,32,35,25,26,0,0,26,13,7
973,24,15,35,10,0,0,26,8,7
649,40,48,30,17,0,0,14,12,7
710,34,36,35,24,0,0,28,8,8
118,29,26,28,43,0,1,30,13,8
710,34,36,35,24,0,0,28,8,8
1180,16,53,29,13,0,2,35,8,8
710,34,36,35,24,0,0,28,8,8
1437,58,60,23,41,0,0,32,8,8
134,21,38,38,16,0,1,22,8,8
134,21,38,38,16,0,1,22,8,8
571,26,35,31,19,0,2,30,8,8
1230,30,33,22,18,0,0,35,8,8
709,52,44,22,46,0,0,20,12,8
191,28,23,26,29,0,2,33,8,8
583,52,43,29,16,0,2,34,8,8
191,28,23,26,29,0,2,33,8,8
572,28,38,30,20,0,2,31,8,8
125,30,22,26,33,0,0,28,8,8
572,28,38,30,20,0,2,31,8,8
709,52,44,22,46,0,0,20,12,8
1278,31,28,37,24,0,0,35,8,8
709,52,44,22,46,0,0,20,12,8
710,34,36,35,24,0,0,28,8,8
1437,58,60,23,41,0,0,32,8,8
1341,41,37,24,17,0,2,32,27,8
1230,30,33,22,18,0,0,35,8,8
816,34,35,32,13,0,0,29,8,8
191,28,23,26,29,0,2,33,8,8
1404,66,48,25,15,0,0,30,8,8
1404,66,48,25,15,0,0,30,8,8
341,53,45,29,10,0,2,32,8,8
1404,66,48,25,15,0,0,30,8,8
191,28,23,26,29,0,2,33,8,8
1374,33,12,35,15,0,2,34,8,8
191,28,23,26,29,0,2,33,8,8
816,34,35,32,13,0,0,29,8,8
1341,41,37,24,17,0,2,32,27,8
125,30,22,26,33,0,0,28,8,8
571,26,35,31,19,0,2,30,8,8
1404,66,48,25,15,0,0,30,8,8
571,26,35,31,19,0,2,30,8,8
134,21,38,38,16,0,1,22,8,8
571,26,35,31,19,0,2,30,8,8
710,34,36,35,24,0,0,28,8,8
1404,66,48,25,15,0,0,30,8,8
10,36,35,31,7,0,0,28,8,8
1180,16,53,29,13,0,2,35,8,8
1180,16,53,29,13,0,2,35,8,8
118,29,26,28,43,0,1,30,13,8
572,28,38,30,20,0,2,31,8,8
572,28,38,30,20,0,2,31,8,8
10,36,35,31,7,0,0,28,8,8
583,52,43,29,16,0,2,34,8,8
1340,24,25,21,16,0,2,28,8,8
341,53,45,29,10,0,2,32,8,8
10,36,35,31,7,0,0,28,8,8
1437,58,60,23,41,0,0,32,8,8
1437,58,60,23,41,0,0,32,8,8
572,28,38,30,20,0,2,31,8,8
1230,30,33,22,18,0,0,35,8,8
10,36,35,31,7,0,0,28,8,8
1341,41,37,24,17,0,2,32,27,8
341,53,45,29,10,0,2,32,8,8
1437,58,60,23,41,0,0,32,8,8
134,21,38,38,16,0,1,22,8,8
10,36,35,31,7,0,0,28,8,8
710,34,36,35,24,0,0,28,8,8
10,36,35,31,7,0,0,28,8,8
341,53,45,29,10,0,2,32,8,8
341,53,45,29,10,0,2,32,8,8
191,28,23,26,29,0,2,33,8,8
1230,30,33,22,18,0,0,35,8,8
125,30,22,26,33,0,0,28,8,8
1374,33,12,35,15,0,2,34,8,8
10,36,35,31,7,0,0,28,8,8
341,53,45,29,10,0,2,32,8,8
118,29,26,28,43,0,1,30,13,8
709,52,44,22,46,0,0,20,12,8
1341,41,37,24,17,0,2,32,27,8
709,52,44,22,46,0,0,20,12,8
1341,41,37,24,17,0,2,32,27,8
341,53,45,29,10,0,2,32,8,8
709,52,44,22,46,0,0,20,12,8
572,28,38,30,20,0,2,31,8,8
1340,24,25,21,16,0,2,28,8,8
134,21,38,38,16,0,1,22,8,8
1340,24,25,21,16,0,2,28,8,8
816,34,35,32,13,0,0,29,8,8
1437,58,60,23,41,0,0,32,8,8
572,28,38,30,20,0,2,31,8,8
191,28,23,26,29,0,2,33,8,8
1437,58,60,23,41,0,0,32,8,8
1180,16,53,29,13,0,2,35,8,8
1341,41,37,24,17,0,2,32,27,8
583,52,43,29,16,0,2,34,8,8
134,21,38,38,16,0,1,22,8,8
571,26,35,31,19,0,2,30,8,8
1437,58,60,23,41,0,0,32,8,8
1230,30,33,22,18,0,0,35,8,8
1374,33,12,35,15,0,2,34,8,8
1374,33,12,35,15,0,2,34,8,8
709,52,44,22,46,0,0,20,12,8
1340,24,25,21,16,0,2,28,8,8
571,26,35,31,19,0,2,30,8,8
1340,24,25,21,16,0,2,28,8,8
571,26,35,31,19,0,2,30,8,8
571,26,35,31,19,0,2,30,8,8
118,29,26,28,43,0,1,30,13,8
191,28,23,26,29,0,2,33,8,8
1180,16,53,29,13,0,2,35,8,8
118,29,26,28,43,0,1,30,13,8
1374,33,12,35,15,0,2,34,8,8
1341,41,37,24,17,0,2,32,27,8
583,52,43,29,16,0,2,34,8,8
816,34,35,32,13,0,0,29,8,8
191,28,23,26,29,0,2,33,8,8
583,52,43,29,16,0,2,34,8,8
583,52,43,29,16,0,2,34,8,8
1340,24,25,21,16,0,2,28,8,8
125,30,22,26,33,0,0,28,8,8
1340,24,25,21,16,0,2,28,8,8
709,52,44,22,46,0,0,20,12,8
1404,66,48,25,15,0,0,30,8,8
341,53,45,29,10,0,2,32,8,8
1278,31,28,37,24,0,0,35,8,8
118,29,26,28,43,0,1,30,13,8
341,53,45,29,10,0,2,32,8,8
583,52,43,29,16,0,2,34,8,8
709,52,44,22,46,0,0,20,12,8
583,52,43,29,16,0,2,34,8,8
816,34,35,32,13,0,0,29,8,8
118,29,26,28,43,0,1,30,13,8
709,52,44,22,46,0,0,20,12,8
1404,66,48,25,15,0,0,30,8,8
134,21,38,38,16,0,1,22,8,8
1340,24,25,21,16,0,2,28,8,8
341,53,45,29,10,0,2,32,8,8
1437,58,60,23,41,0,0,32,8,8
583,52,43,29,16,0,2,34,8,8
710,34,36,35,24,0,0,28,8,8
572,28,38,30,20,0,2,31,8,8
816,34,35,32,13,0,0,29,8,8
1437,58,60,23,41,0,0,32,8,8
125,30,22,26,33,0,0,28,8,8
1404,66,48,25,15,0,0,30,8,8
10,36,35,31,7,0,0,28,8,8
1404,66,48,25,15,0,0,30,8,8
1404,66,48,25,15,0,0,30,8,8
816,34,35,32,13,0,0,29,8,8
341,53,45,29,10,0,2,32,8,8
341,53,45,29,10,0,2,32,8,8
583,52,43,29,16,0,2,34,8,8
1374,33,12,35,15,0,2,34,8,8
1230,30,33,22,18,0,0,35,8,8
125,30,22,26,33,0,0,28,8,8
1180,16,53,29,13,0,2,35,8,8
1340,24,25,21,16,0,2,28,8,8
583,52,43,29,16,0,2,34,8,8
583,52,43,29,16,0,2,34,8,8
571,26,35,31,19,0,2,30,8,8
191,28,23,26,29,0,2,33,8,8
125,30,22,26,33,0,0,28,8,8
1341,41,37,24,17,0,2,32,27,8
134,21,38,38,16,0,1,22,8,8
1340,24,25,21,16,0,2,28,8,8
572,28,38,30,20,0,2,31,8,8
572,28,38,30,20,0,2,31,8,8
710,34,36,35,24,0,0,28,8,8
571,26,35,31,19,0,2,30,8,8
571,26,35,31,19,0,2,30,8,8
1341,41,37,24,17,0,2,32,27,8
1374,33,12,35,15,0,2,34,8,8
572,28,38,30,20,0,2,31,8,8
1278,31,28,37,24,0,0,35,8,8
583,52,43,29,16,0,2,34,8,8
191,28,23,26,29,0,2,33,8,8
709,52,44,22,46,0,0,20,12,8
1180,16,53,29,13,0,2,35,8,8
191,28,23,26,29,0,2,33,8,8
816,34,35,32,13,0,0,29,8,8
1374,33,12,35,15,0,2,34,8,8
125,30,22,26,33,0,0,28,8,8
1340,24,25,21,16,0,2,28,8,8
583,52,43,29,16,0,2,34,8,8
1341,41,37,24,17,0,2,32,27,8
571,26,35,31,19,0,2,30,8,8
583,52,43,29,16,0,2,34,8,8
710,34,36,35,24,0,0,28,8,8
1341,41,37,24,17,0,2,32,27,8
1437,58,60,23,41,0,0,32,8,8
1437,58,60,23,41,0,0,32,8,8
1278,31,28,37,24,0,0,35,8,8
1404,66,48,25,15,0,0,30,8,8
710,34,36,35,24,0,0,28,8,8
1340,24,25,21,16,0,2,28,8,8
134,21,38,38,16,0,1,22,8,8
10,36,35,31,7,0,0,28,8,8
1340,24,25,21,16,0,2,28,8,8
1278,31,28,37,24,0,0,35,8,8
571,26,35,31,19,0,2,30,8,8
125,30,22,26,33,0,0,28,8,8
1341,41,37,24,17,0,2,32,27,8
709,52,44,22,46,0,0,20,12,8
583,52,43,29,16,0,2,34,8,8
710,34,36,35,24,0,0,28,8,8
583,52,43,29,16,0,2,34,8,8
710,34,36,35,24,0,0,28,8,8
10,36,35,31,7,0,0,28,8,8
1278,31,28,37,24,0,0,35,8,8
816,34,35,32,13,0,0,29,8,8
816,34,35,32,13,0,0,29,8,8
709,52,44,22,46,0,0,20,12,8
1341,41,37,24,17,0,2,32,27,8
191,28,23,26,29,0,2,33,8,8
125,30,22,26,33,0,0,28,8,8
1437,58,60,23,41,0,0,32,8,8
1341,41,37,24,17,0,2,32,27,8
125,30,22,26,33,0,0,28,8,8
1404,66,48,25,15,0,0,30,8,8
1278,31,28,37,24,0,0,35,8,8
709,52,44,22,46,0,0,20,12,8
816,34,35,32,13,0,0,29,8,8
341,53,45,29,10,0,2,32,8,8
118,29,26,28,43,0,1,30,13,8
134,21,38,38,16,0,1,22,8,8
1404,66,48,25,15,0,0,30,8,8
10,36,35,31,7,0,0,28,8,8
1278,31,28,37,24,0,0,35,8,8
125,30,22,26,33,0,0,28,8,8
341,53,45,29,10,0,2,32,8,8
125,30,22,26,33,0,0,28,8,8
583,52,43,29,16,0,2,34,8,8
1374,33,12,35,15,0,2,34,8,8
1180,16,53,29,13,0,2,35,8,8
583,52,43,29,16,0,2,34,8,8
118,29,26,28,43,0,1,30,13,8
1278,31,28,37,24,0,0,35,8,8
341,53,45,29,10,0,2,32,8,8
134,21,38,38,16,0,1,22,8,8
118,29,26,28,43,0,1,30,13,8
572,28,38,30,20,0,2,31,8,8
583,52,43,29,16,0,2,34,8,8
134,21,38,38,16,0,1,22,8,8
1374,33,12,35,15,0,2,34,8,8
191,28,23,26,29,0,2,33,8,8
816,34,35,32,13,0,0,29,8,8
1374,33,12,35,15,0,2,34,8,8
710,34,36,35,24,0,0,28,8,8
10,36,35,31,7,0,0,28,8,8
191,28,23,26,29,0,2,33,8,8
571,26,35,31,19,0,2,30,8,8
1180,16,53,29,13,0,2,35,8,8
709,52,44,22,46,0,0,20,12,8
571,26,35,31,19,0,2,30,8,8
1437,58,60,23,41,0,0,32,8,8
572,28,38,30,20,0,2,31,8,8
1374,33,12,35,15,0,2,34,8,8
1278,31,28,37,24,0,0,35,8,8
1340,24,25,21,16,0,2,28,8,8
710,34,36,35,24,0,0,28,8,8
710,34,36,35,24,0,0,28,8,8
191,28,23,26,29,0,2,33,8,8
1437,58,60,23,41,0,0,32,8,8
816,34,35,32,13,0,0,29,8,8
1180,16,53,29,13,0,2,35,8,8
1404,66,48,25,15,0,0,30,8,8
1230,30,33,22,18,0,0,35,8,8
1404,66,48,25,15,0,0,30,8,8
341,53,45,29,10,0,2,32,8,8
572,28,38,30,20,0,2,31,8,8
125,30,22,26,33,0,0,28,8,8
572,28,38,30,20,0,2,31,8,8
1437,58,60,23,41,0,0,32,8,8
1374,33,12,35,15,0,2,34,8,8
134,21,38,38,16,0,1,22,8,8
341,53,45,29,10,0,2,32,8,8
1230,30,33,22,18,0,0,35,8,8
583,52,43,29,16,0,2,34,8,8
10,36,35,31,7,0,0,28,8,8
1374,33,12,35,15,0,2,34,8,8
1230,30,33,22,18,0,0,35,8,8
710,34,36,35,24,0,0,28,8,8
572,28,38,30,20,0,2,31,8,8
709,52,44,22,46,0,0,20,12,8
1437,58,60,23,41,0,0,32,8,8
1340,24,25,21,16,0,2,28,8,8
10,36,35,31,7,0,0,28,8,8
572,28,38,30,20,0,2,31,8,8
710,34,36,35,24,0,0,28,8,8
134,21,38,38,16,0,1,22,8,8
341,53,45,29,10,0,2,32,8,8
1180,16,53,29,13,0,2,35,8,8
1437,58,60,23,41,0,0,32,8,8
572,28,38,30,20,0,2,31,8,8
191,28,23,26,29,0,2,33,8,8
1341,41,37,24,17,0,2,32,27,8
1404,66,48,25,15,0,0,30,8,8
1404,66,48,25,15,0,0,30,8,8
1340,24,25,21,16,0,2,28,8,8
710,34,36,35,24,0,0,28,8,8
1404,66,48,25,15,0,0,30,8,8
709,52,44,22,46,0,0,20,12,8
1278,31,28,37,24,0,0,35,8,8
1230,30,33,22,18,0,0,35,8,8
572,28,38,30,20,0,2,31,8,8
1404,66,48,25,15,0,0,30,8,8
1180,16,53,29,13,0,2,35,8,8
709,52,44,22,46,0,0,20,12,8
572,28,38,30,20,0,2,31,8,8
1340,24,25,21,16,0,2,28,8,8
118,29,26,28,43,0,1,30,13,8
1341,41,37,24,17,0,2,32,27,8
1437,58,60,23,41,0,0,32,8,8
1340,24,25,21,16,0,2,28,8,8
125,30,22,26,33,0,0,28,8,8
816,34,35,32,13,0,0,29,8,8
709,52,44,22,46,0,0,20,12,8
118,29,26,28,43,0,1,30,13,8
1340,24,25,21,16,0,2,28,8,8
1230,30,33,22,18,0,0,35,8,8
572,28,38,30,20,0,2,31,8,8
1437,58,60,23,41,0,0,32,8,8
1180,16,53,29,13,0,2,35,8,8
125,30,22,26,33,0,0,28,8,8
125,30,22,26,33,0,0,28,8,8
1230,30,33,22,18,0,0,35,8,8
125,30,22,26,33,0,0,28,8,8
710,34,36,35,24,0,0,28,8,8
816,34,35,32,13,0,0,29,8,8
10,36,35,31,7,0,0,28,8,8
571,26,35,31,19,0,2,30,8,8
1180,16,53,29,13,0,2,35,8,8
341,53,45,29,10,0,2,32,8,8
1437,58,60,23,41,0,0,32,8,8
1374,33,12,35,15,0,2,34,8,8
1341,41,37,24,17,0,2,32,27,8
134,21,38,38,16,0,1,22,8,8
709,52,44,22,46,0,0,20,12,8
816,34,35,32,13,0,0,29,8,8
1340,24,25,21,16,0,2,28,8,8
709,52,44,22,46,0,0,20,12,8
1230,30,33,22,18,0,0,35,8,8
1340,24,25,21,16,0,2,28,8,8
709,52,44,22,46,0,0,20,12,8
1404,66,48,25,15,0,0,30,8,8
1404,66,48,25,15,0,0,30,8,8
1374,33,12,35,15,0,2,34,8,8
134,21,38,38,16,0,1,22,8,8
710,34,36,35,24,0,0,28,8,8
1404,66,48,25,15,0,0,30,8,8
341,53,45,29,10,0,2,32,8,8
341,53,45,29,10,0,2,32,8,8
1437,58,60,23,41,0,0,32,8,8
1340,24,25,21,16,0,2,28,8,8
1374,33,12,35,15,0,2,34,8,8
341,53,45,29,10,0,2,32,8,8
572,28,38,30,20,0,2,31,8,8
1230,30,33,22,18,0,0,35,8,8
572,28,38,30,20,0,2,31,8,8
10,36,35,31,7,0,0,28,8,8
10,36,35,31,7,0,0,28,8,8
1341,41,37,24,17,0,2,32,27,8
134,21,38,38,16,0,1,22,8,8
118,29,26,28,43,0,1,30,13,8
572,28,38,30,20,0,2,31,8,8
1230,30,33,22,18,0,0,35,8,8
571,26,35,31,19,0,2,30,8,8
