battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range(class)
366,0,22,0,1,1,56,9,55,4,12,391,245,263,2,0,18,1,0,0,0
254,0,0,0,6,1,9,2,1,4,14,102,125,305,1,5,9,1,1,0,0
273,0,24,0,5,0,14,0,9,3,12,282,368,1340,8,3,12,0,0,1,3
365,0,21,1,11,1,54,9,85,3,13,289,842,1169,3,4,9,1,1,1,2
540,0,7,0,12,0,28,8,51,5,14,530,191,594,3,4,13,1,1,1,1
511,0,18,0,6,1,32,1,85,1,12,423,6,28,10,1,17,1,1,0,0
86,1,0,1,1,1,18,7,99,7,6,892,731,1249,11,2,16,1,1,1,3
631,1,24,0,0,0,45,4,106,5,4,509,396,1399,14,17,3,0,1,1,3
702,0,12,1,11,1,42,4,89,1,14,414,152,605,10,5,3,1,1,1,1
357,1,3,0,13,1,26,7,102,3,20,164,128,378,3,7,16,1,1,0,0
974,0,23,0,1,1,60,7,24,2,7,19,244,1514,0,4,4,1,0,1,3
768,0,0,1,10,1,2,4,54,1,13,726,977,640,8,12,8,1,1,0,2
865,1,0,1,2,1,45,4,109,4,13,259,514,583,3,6,9,1,1,0,1
126,0,21,1,3,0,6,7,105,0,7,816,1066,957,6,8,6,0,1,0,2
916,1,15,0,0,1,0,7,8,6,2,980,980,1238,4,6,3,1,1,0,3
563,1,23,1,16,0,39,9,100,7,17,345,391,872,5,9,14,0,0,1,2
443,1,23,1,6,0,55,8,71,0,12,101,245,1061,10,10,14,1,0,0,2
326,0,0,1,14,1,12,0,84,2,17,118,873,1455,8,1,10,1,0,0,3
877,1,15,0,9,1,3,6,119,5,16,86,1078,545,10,6,0,1,0,1,1
493,1,12,1,1,1,43,5,87,1,7,74,41,818,5,6,3,1,1,0,1
1049,1,5,1,0,1,3,1,114,3,1,499,975,248,14,18,1,1,1,1,1
265,1,0,0,2,1,57,4,79,1,3,824,506,676,11,8,6,1,1,1,1
203,1,0,1,0,1,31,0,77,2,17,648,545,289,11,2,8,1,1,1,0
111,0,20,0,10,1,61,9,94,3,14,234,61,1392,13,8,11,1,0,1,2
587,0,13,0,2,0,5,5,8,6,3,733,437,500,11,9,3,0,0,1,1
1053,0,24,1,4,0,3,1,56,0,13,552,144,46,1,1,8,0,1,0,0
729,0,1,1,5,0,48,2,1,3,8,812,878,553,7,8,1,1,1,0,1
96,1,23,1,3,1,9,7,29,1,9,617,934,352,1,1,2,1,0,1,0
508,0,15,1,0,0,38,1,13,4,1,1017,846,1389,8,7,7,0,0,1,3
890,1,16,1,10,0,55,2,78,5,18,317,573,114,0,2,4,0,0,0,0
849,1,25,0,14,0,60,4,34,7,20,876,604,1148,1,0,18,0,0,1,3
473,1,0,1,4,1,25,9,54,0,17,194,1066,573,6,0,14,1,0,0,1
522,0,24,0,5,1,14,9,95,0,19,586,384,806,12,16,10,1,0,0,1
948,1,8,1,4,1,40,9,82,6,15,321,776,1273,13,13,9,1,1,1,3
202,1,10,1,6,0,59,1,116,3,9,511,727,1329,2,3,2,0,0,1,3
766,1,8,1,10,1,8,2,34,7,17,95,129,807,2,5,13,1,1,1,1
1021,0,0,0,10,0,11,1,75,3,11,641,279,297,9,10,13,1,1,0,1
904,0,20,0,1,0,2,5,66,7,9,1050,1071,381,14,14,10,0,1,1,1
665,1,13,1,0,0,18,0,13,3,0,909,795,1502,5,2,5,0,0,1,3
579,0,0,1,3,1,59,1,35,5,6,799,743,679,11,6,8,1,0,1,2
369,1,24,0,16,1,14,5,39,7,19,157,1036,647,11,7,8,1,0,0,1
879,1,0,1,1,1,16,0,16,5,3,572,640,982,12,2,1,1,0,0,3
1066,0,0,0,0,1,44,5,119,0,7,441,639,560,10,2,5,1,1,0,1
341,0,5,1,14,0,0,8,45,0,20,1082,1045,536,11,2,12,1,0,0,1
714,0,10,0,5,1,40,7,40,1,7,706,352,719,7,4,1,1,0,0,2
776,1,11,1,4,1,52,8,110,3,6,313,118,1518,1,2,2,1,0,0,3
469,0,25,0,5,1,55,3,31,4,10,57,60,14,14,9,9,1,1,1,0
642,1,10,0,6,1,7,7,38,7,13,80,185,607,6,4,16,1,0,1,1
727,0,14,1,7,1,23,2,72,3,9,335,1000,641,8,11,11,1,0,1,1
1051,0,7,0,3,0,24,6,32,5,5,844,770,1267,13,7,18,0,0,1,3
818,1,23,1,0,1,30,8,0,5,1,601,909,631,7,10,18,1,0,1,2
451,1,22,0,10,0,21,3,37,0,14,646,321,586,9,8,10,1,1,0,1
87,1,2,0,4,1,49,0,98,6,7,814,395,1083,5,7,10,1,0,1,2
264,0,5,0,5,1,15,8,21,3,9,616,469,1179,2,0,0,1,0,0,2
703,1,12,1,6,0,43,0,41,0,9,649,430,1239,5,1,12,1,0,1,3
959,1,0,1,5,1,47,5,92,7,6,784,835,574,12,9,15,1,1,0,2
226,1,0,1,0,0,35,1,47,3,0,205,241,857,0,4,2,0,0,0,1
1091,1,23,1,0,1,5,0,58,4,4,761,425,426,12,14,14,1,0,0,1
426,1,15,0,3,0,39,6,78,4,5,761,482,555,13,3,8,0,0,1,1
390,0,0,1,14,1,47,2,98,1,15,488,488,1558,7,4,17,1,0,0,3
738,1,11,0,5,1,60,2,63,0,9,574,832,1361,0,2,17,1,0,0,3
593,1,23,1,13,1,3,9,7,3,18,66,9,1301,12,16,16,1,0,0,3
26,0,14,0,5,0,22,1,110,7,19,338,946,120,4,3,2,0,0,0,0
130,1,14,0,13,1,33,3,62,5,14,861,791,1358,13,17,2,1,0,1,3
531,0,11,1,5,0,2,2,89,5,7,1023,886,715,4,2,2,0,0,0,2
802,1,0,1,0,1,31,8,120,4,0,125,198,1314,6,1,0,1,0,0,3
800,1,0,1,1,1,15,4,34,1,8,364,513,585,12,3,9,1,0,1,1
1059,0,0,0,6,1,50,3,73,0,14,1055,995,1161,2,6,1,1,0,0,3
146,0,0,0,18,1,10,5,116,1,19,1089,986,1084,11,13,5,1,1,1,2
683,0,1,1,0,1,51,4,26,0,12,213,329,488,4,4,2,1,1,1,1
703,0,17,1,4,1,31,3,58,6,10,1115,1099,584,13,4,2,1,0,0,2
1010,0,6,0,4,1,46,4,47,3,5,1029,988,897,5,4,13,1,0,1,3
475,1,16,1,0,1,24,2,2,1,0,981,869,1251,10,2,6,1,0,1,3
811,1,4,0,3,0,18,8,37,5,9,674,495,92,2,5,14,1,0,1,0
368,1,13,0,1,0,43,6,100,6,7,768,366,415,14,13,16,1,1,0,0
184,1,0,0,0,1,34,6,59,2,1,900,573,15,3,0,4,1,1,1,0
586,1,16,1,2,1,31,3,94,2,9,715,555,953,1,5,14,1,0,0,2
671,1,24,1,0,0,18,5,100,4,0,148,508,1011,10,0,17,1,0,0,2
328,0,9,1,8,0,25,4,11,3,9,629,764,146,1,3,11,0,1,1,0
1043,1,22,0,8,1,0,0,38,3,16,202,453,800,13,1,7,1,0,1,2
581,1,9,1,19,1,33,2,30,3,20,344,176,271,11,2,6,1,0,0,0
322,0,16,1,0,0,52,8,0,0,13,1066,938,628,2,1,7,0,1,0,2
869,1,0,0,16,0,19,0,76,3,20,85,434,390,11,0,16,1,1,0,1
979,1,0,0,1,0,27,4,101,6,12,789,1097,1270,9,4,13,1,0,1,3
1033,0,0,0,15,1,40,5,73,7,16,612,1016,1367,7,1,15,1,0,0,3
37,0,5,1,0,1,54,3,66,3,14,557,855,135,12,14,6,1,1,1,0
311,1,0,0,0,1,45,1,2,3,1,893,655,596,6,10,9,1,1,0,1
927,1,0,0,8,0,12,5,103,7,11,740,788,654,7,7,5,0,0,1,2
426,1,9,1,2,1,47,7,76,4,9,249,2,459,11,8,3,1,1,1,0
868,0,23,0,10,1,5,7,51,7,12,23,5,1137,10,3,15,1,1,0,2
1068,0,3,1,5,1,5,1,5,7,20,279,193,29,11,7,5,1,1,0,0
277,0,14,0,0,0,0,5,117,6,3,442,24,1234,14,0,10,0,0,1,2
613,1,22,1,0,0,3,6,120,3,1,129,385,1232,5,1,18,0,1,0,2
104,1,3,1,2,0,26,5,114,3,6,851,574,1037,10,10,5,0,0,0,2
247,1,1,1,0,1,25,2,65,3,2,550,575,145,14,8,17,1,0,1,0
548,0,19,0,6,1,7,3,9,2,8,56,879,916,4,8,11,1,1,0,2
492,1,4,0,7,0,28,9,67,3,20,623,543,241,12,14,14,0,1,1,0
964,1,18,0,3,1,42,1,68,6,14,369,444,921,5,5,16,1,0,0,2
368,0,21,1,7,0,25,0,66,0,10,93,443,441,13,15,15,1,0,1,0
376,1,15,1,2,1,6,8,59,4,3,467,331,995,10,11,10,1,1,0,2
448,1,0,1,2,0,19,0,97,1,19,424,390,716,10,9,0,1,0,1,1
360,1,22,1,3,0,13,8,73,1,7,1041,902,1027,6,8,4,1,0,0,2
771,0,9,0,5,1,24,0,49,5,16,95,445,1447,8,3,11,1,1,0,3
412,0,23,1,0,1,19,0,78,4,3,635,906,394,11,13,18,1,0,1,1
1080,0,6,0,12,0,22,0,49,6,16,639,1010,1348,11,14,13,1,1,1,3
803,0,6,1,6,1,18,9,112,1,8,648,364,274,6,1,12,1,1,0,0
413,0,25,1,6,1,3,4,87,4,7,43,744,335,3,7,9,1,0,0,0
135,0,0,1,12,1,15,8,114,4,19,313,889,962,1,1,3,1,0,1,2
484,1,16,1,0,1,17,8,52,1,1,614,233,1112,8,0,13,1,0,1,2
577,0,3,1,4,1,9,7,119,4,7,1116,1028,1550,12,15,0,1,1,1,3
190,1,0,0,11,1,46,0,41,7,20,513,596,1335,6,10,14,1,0,0,3
924,1,21,1,2,0,3,7,10,0,3,942,902,419,7,2,18,0,1,0,1
358,1,14,0,4,1,50,4,3,2,8,356,170,1050,12,12,13,1,1,0,2
9,0,4,1,15,1,22,5,56,2,18,309,560,890,13,3,2,1,0,0,1
396,0,13,0,4,1,10,6,24,5,5,944,559,643,13,7,17,1,1,1,1
984,0,0,0,5,0,30,5,107,7,18,223,479,1532,2,0,5,1,0,1,3
329,1,9,0,9,0,24,0,106,5,10,229,292,585,2,3,4,1,0,1,0
117,1,14,1,2,0,19,0,30,7,8,595,1036,232,1,1,9,1,1,0,0
852,1,11,0,2,0,40,4,102,4,6,178,128,1172,7,4,18,0,0,0,2
177,1,0,1,0,1,26,4,50,7,0,359,388,637,7,8,8,1,0,0,1
320,1,3,0,6,1,57,7,81,6,14,68,215,0,13,7,0,1,0,1,0
556,0,0,0,3,1,50,2,6,1,9,512,684,473,4,3,14,1,0,1,1
91,0,6,0,11,1,43,1,108,2,20,909,802,871,14,2,8,1,1,0,2
326,1,18,0,5,1,55,1,49,1,6,557,320,740,7,8,3,1,1,0,1
712,1,4,1,0,1,26,7,78,4,1,313,380,1231,9,11,9,1,1,0,3
614,1,0,1,10,1,19,4,0,3,11,688,696,265,3,3,1,1,1,0,0
6,1,8,0,1,0,48,6,2,4,9,82,505,793,9,4,12,0,0,1,1
1047,1,0,1,5,0,42,4,41,1,9,978,1060,1342,13,10,16,0,1,0,3
364,0,8,1,1,0,8,0,24,3,3,216,1021,157,6,3,3,1,0,1,0
428,1,12,1,0,1,41,1,31,5,1,45,471,1252,6,5,15,1,1,0,2
600,0,18,1,1,1,33,0,77,0,3,375,149,1421,10,8,4,1,0,0,3
990,0,14,1,2,0,55,0,101,5,6,968,959,1377,14,9,6,0,0,1,3
1050,1,0,0,1,1,24,4,12,3,9,263,153,859,14,8,5,1,0,1,2
61,0,1,0,5,1,54,1,100,1,10,446,47,44,5,4,11,1,1,1,0
381,1,2,1,3,1,25,6,48,3,4,747,726,1215,13,1,7,1,0,1,3
1045,0,8,0,2,0,42,0,59,2,3,485,378,491,12,7,1,0,0,1,1
605,1,12,0,5,1,21,5,118,7,6,321,130,850,6,10,7,1,1,0,1
227,1,0,1,3,0,44,4,25,7,15,97,22,355,10,5,8,1,0,1,0
363,0,7,1,4,0,38,8,84,1,17,250,247,1176,12,7,9,0,0,0,2
947,1,15,0,3,1,20,1,2,1,8,301,78,1082,4,2,2,1,0,1,2
198,1,20,0,3,0,42,2,8,7,11,1006,998,825,1,1,17,0,1,1,2
362,1,18,1,0,0,14,3,26,6,13,359,841,367,9,1,4,0,0,1,0
462,1,11,0,15,0,30,4,70,5,19,778,386,1219,5,3,6,1,1,1,3
165,1,0,1,0,1,21,3,33,5,9,365,910,1557,9,9,10,1,1,1,3
179,1,1,1,0,0,61,2,25,6,10,769,919,315,12,4,7,1,0,1,0
1052,0,22,1,8,0,6,2,43,7,19,548,996,1180,1,0,0,1,0,0,3
538,1,11,0,0,1,46,6,31,6,2,1136,1078,580,13,17,14,1,1,1,2
781,0,5,1,0,1,62,0,25,2,7,94,687,1124,2,3,5,1,1,1,3
733,1,9,0,3,1,10,5,58,2,4,258,28,333,10,3,13,1,0,1,0
59,1,20,0,3,0,5,9,9,7,10,669,755,1100,7,4,9,0,0,1,2
55,1,25,0,1,1,28,8,46,1,3,76,606,385,0,3,17,1,0,0,0
418,1,17,1,6,0,17,3,34,7,16,321,279,1034,10,9,14,0,1,0,2
256,0,8,1,1,0,14,8,39,6,4,504,167,624,12,8,12,0,0,1,1
718,1,10,0,5,0,9,8,5,2,7,1094,925,827,9,12,17,0,1,1,3
944,1,24,0,0,0,14,1,45,2,0,938,674,1105,3,5,15,0,1,0,3
305,1,2,1,7,0,45,0,66,2,9,349,844,418,9,10,14,0,1,0,0
999,0,8,1,9,1,62,9,18,2,19,509,516,1189,12,0,0,1,1,1,3
680,1,19,1,3,1,21,2,26,4,4,156,671,933,3,4,6,1,0,0,2
551,0,0,1,10,1,27,6,53,5,16,259,66,340,6,9,9,1,0,0,0
103,0,0,0,8,1,26,8,72,1,15,116,176,1107,10,6,1,1,0,0,2
625,1,2,1,3,1,24,4,56,3,6,251,311,759,0,1,11,1,1,0,1
322,1,0,1,3,1,32,4,110,3,16,835,909,777,2,2,4,1,0,1,2
963,1,5,0,7,1,45,2,37,0,11,920,1016,1283,8,10,9,1,0,0,3
671,0,0,1,16,1,21,5,0,3,18,1017,861,341,9,11,14,1,1,1,1
63,1,4,1,1,0,49,8,8,7,2,1091,960,648,11,9,5,0,1,0,1
112,1,0,1,9,1,52,3,29,4,20,896,983,1184,0,0,11,1,0,0,3
517,1,0,1,0,1,9,8,29,1,12,29,7,602,12,13,17,1,1,0,0
922,0,17,1,0,0,13,1,20,3,7,473,276,558,5,8,8,1,1,0,1
583,1,23,1,0,0,62,4,3,5,6,38,305,700,14,8,3,1,0,1,1
720,0,14,0,2,1,45,3,49,1,9,171,492,1214,8,1,12,1,0,0,3
20,0,2,1,4,0,51,8,48,0,11,53,1051,444,8,7,11,0,0,0,0
215,1,23,1,1,1,62,3,99,3,2,677,365,843,7,0,3,1,1,0,1
279,1,0,1,6,0,6,5,72,6,9,956,671,141,10,8,5,1,0,1,0
168,0,6,0,12,0,10,9,13,5,20,110,636,879,8,6,1,0,0,0,1
550,1,10,0,14,1,18,3,87,4,18,11,377,1263,1,5,4,1,1,1,2
628,0,12,0,0,0,58,5,67,2,1,730,837,78,9,10,11,1,0,0,0
390,1,14,1,8,0,9,9,93,5,10,686,895,718,12,8,3,1,1,0,1
580,0,3,1,3,1,14,8,81,5,17,602,1001,1203,9,8,18,1,1,0,3
686,0,17,1,2,0,35,3,2,1,6,449,655,1332,12,16,15,1,1,1,3
871,1,18,1,12,1,45,5,27,1,19,970,844,153,5,0,17,1,0,1,1
25,0,0,1,4,0,0,1,5,4,16,741,521,923,0,3,16,0,1,1,2
98,1,13,0,5,0,58,1,7,5,6,833,766,458,7,7,12,0,1,0,1
160,0,9,1,4,0,51,7,18,0,17,100,723,524,14,18,11,1,0,1,0
521,0,0,0,0,0,56,2,32,7,0,345,129,107,2,3,3,1,1,0,0
137,1,16,0,7,0,28,0,117,6,8,754,460,748,4,0,13,0,0,0,1
72,1,21,0,1,0,25,0,116,4,2,346,21,199,12,5,15,0,1,1,0
28,1,15,0,1,1,53,2,23,6,2,829,685,730,5,5,10,1,1,1,1
772,1,0,0,0,0,36,0,41,4,1,651,632,24,14,17,5,1,1,1,0
401,0,4,0,1,0,4,7,115,3,16,920,991,131,1,1,9,0,0,1,0
160,0,11,0,4,1,61,6,9,1,8,83,935,754,10,10,10,1,0,0,1
915,1,0,1,1,0,14,5,61,4,7,102,527,1263,4,7,15,0,0,1,3
64,1,12,1,1,1,17,3,119,3,4,747,614,1560,7,9,15,1,1,1,3
753,1,10,1,6,1,3,4,29,3,10,458,854,644,2,3,2,1,1,1,1
250,0,19,1,1,0,49,1,24,4,15,542,987,152,11,6,18,1,0,1,0
325,1,0,1,3,1,56,0,75,4,12,543,427,926,5,4,7,1,0,1,2
124,1,2,0,0,1,29,0,105,4,2,425,970,189,0,2,13,1,0,0,0
134,1,19,0,13,1,32,3,77,1,17,581,676,1489,10,1,2,1,1,1,3
282,0,10,1,0,1,15,0,115,6,0,844,1096,720,6,8,7,1,1,1,1
719,0,10,1,13,0,51,4,22,4,16,200,673,755,14,15,18,0,1,1,2
912,0,1,0,3,1,24,0,3,5,14,447,146,1012,4,7,2,1,1,0,2
255,1,13,1,4,0,55,9,44,2,10,294,166,689,3,4,12,0,1,0,1
319,1,16,0,9,0,54,1,116,0,14,961,757,923,3,0,3,1,0,0,2
863,0,16,0,4,1,0,8,26,0,17,1131,1035,1466,4,3,5,1,1,1,3
780,1,17,0,8,0,3,6,59,2,17,216,211,1517,0,1,5,1,1,1,3
412,0,12,1,4,1,46,2,82,5,8,919,1067,5,3,0,10,1,0,0,0
338,1,11,0,9,1,58,3,120,0,12,616,183,502,5,4,17,1,0,1,0
94,1,3,0,6,1,24,2,117,6,12,414,537,636,5,1,14,1,0,0,1
297,0,9,1,1,0,15,3,91,0,2,467,999,1117,7,3,3,0,0,1,2
444,0,10,0,4,1,39,0,72,2,16,663,706,970,11,5,14,1,0,1,2
89,1,17,0,3,1,19,7,70,6,4,293,10,1244,12,9,17,1,0,0,2
857,1,7,1,6,1,35,6,88,3,7,575,531,523,10,3,0,1,1,0,1
879,0,8,0,0,1,10,2,14,7,6,941,872,584,10,10,3,1,1,1,2
355,0,1,1,0,1,43,0,50,3,11,768,511,742,0,3,4,1,0,1,1
166,1,4,1,12,1,12,7,85,3,14,308,534,357,9,7,1,1,1,0,0
842,0,1,0,2,1,22,7,89,1,3,185,948,900,7,10,12,1,1,1,2
771,0,10,1,1,0,40,6,28,1,2,1083,1077,1288,2,0,5,0,1,0,3
70,0,3,1,1,0,50,8,23,6,10,279,339,541,0,0,2,0,0,1,0
347,0,13,1,2,1,42,5,78,2,7,135,306,168,4,1,6,1,0,1,0
627,1,0,1,0,0,33,7,51,0,19,652,327,1321,0,2,15,1,1,1,3
3,1,5,0,8,0,12,4,109,6,9,724,454,571,10,0,8,1,1,1,0
757,1,0,1,3,1,4,1,21,0,4,75,597,1351,10,11,7,1,0,0,3
143,0,24,1,3,1,5,7,67,1,6,417,159,416,4,0,14,1,0,0,0
859,0,1,0,14,0,14,5,57,6,15,98,684,273,1,3,15,0,1,1,0
933,1,5,0,3,1,60,2,90,6,8,1085,1042,968,13,14,13,1,0,1,3
929,0,7,0,11,0,59,0,43,2,14,58,269,1151,9,11,15,0,1,0,3
1050,0,1,1,9,1,57,1,52,6,10,538,422,226,14,13,1,1,0,1,0
423,1,20,0,13,1,47,5,51,3,14,281,422,1322,12,11,0,1,0,1,3
112,1,13,0,1,1,58,0,115,3,4,757,977,247,5,3,2,1,0,0,0
871,1,0,1,8,0,0,5,105,5,19,749,621,74,7,9,1,0,1,1,0
777,0,24,0,1,0,28,8,70,6,3,667,330,145,5,9,2,0,1,1,0
266,1,6,1,14,1,17,6,45,5,19,840,1057,170,12,0,8,1,0,1,0
929,0,21,0,6,0,12,9,35,3,15,522,308,1154,13,0,12,1,0,0,3
309,1,2,0,1,1,58,8,118,4,4,619,248,1445,9,8,3,1,0,0,3
808,1,23,0,3,0,7,8,37,0,13,463,127,1117,3,3,1,1,1,0,2
113,1,9,0,4,1,17,7,110,6,12,291,777,216,13,1,0,1,1,0,0
830,0,20,0,3,1,23,5,120,1,5,175,816,186,3,6,9,1,1,0,0
507,1,14,0,5,0,5,4,84,1,20,63,79,256,8,10,9,0,1,0,0
395,0,22,0,3,0,27,1,3,7,17,728,294,391,0,3,6,1,0,0,0
1032,0,1,1,3,1,17,4,51,2,8,568,473,1536,8,0,2,1,1,0,3
532,1,23,0,1,0,52,6,29,6,20,324,547,333,1,4,13,1,0,0,0
902,1,0,1,11,1,51,4,34,3,20,607,442,1000,11,0,7,1,0,0,2
303,1,21,1,7,0,42,1,80,2,12,113,296,1519,8,6,6,0,0,0,3
510,1,18,0,7,0,18,9,78,6,13,1030,1035,707,2,5,0,1,0,0,2
915,1,0,1,1,1,20,7,42,7,4,245,598,1257,2,5,14,1,0,0,3
571,1,5,0,7,1,22,7,90,2,16,1001,946,1192,1,2,9,1,1,1,3
541,0,12,1,8,0,15,8,94,5,15,173,162,1277,7,9,17,0,0,1,2
1062,1,10,0,10,0,53,4,20,6,20,710,1020,877,9,7,4,1,1,1,3
900,0,24,0,0,1,1,8,25,2,0,360,831,447,0,0,0,1,1,0,1
684,0,1,1,1,0,25,3,47,4,8,222,98,319,9,8,5,1,0,0,0
426,1,24,1,1,1,37,9,93,7,2,446,32,1233,3,6,4,1,0,1,2
276,1,4,0,5,0,3,3,57,3,7,33,592,547,8,0,0,0,0,1,0
272,0,11,1,0,1,51,2,8,5,1,218,691,105,13,9,8,1,1,0,0
466,1,7,0,0,0,0,5,34,5,0,528,197,630,2,0,12,0,1,0,1
83,1,0,1,0,0,62,8,14,3,0,4,621,949,11,8,5,1,1,1,1
355,0,13,0,0,1,51,8,107,0,4,807,491,486,12,8,6,1,1,1,1
883,0,11,0,18,1,0,7,108,4,20,281,296,954,5,5,0,1,0,1,2
940,1,7,1,8,0,25,4,36,4,16,384,334,680,5,9,5,1,1,0,2
69,0,16,1,18,1,14,4,116,6,20,771,909,195,9,5,2,1,1,1,0
519,1,22,0,5,0,8,0,83,5,10,270,1009,303,13,11,18,0,1,1,0
636,1,12,1,3,0,26,5,28,0,18,1034,718,1216,11,15,2,0,0,0,3
160,0,4,1,0,0,40,0,14,0,14,834,450,292,7,10,7,0,0,1,0
425,0,18,1,11,0,0,9,21,3,20,338,161,794,7,2,15,0,1,0,1
882,1,16,1,0,0,50,0,107,2,1,354,16,988,5,1,9,1,1,1,2
755,0,19,0,18,1,10,0,106,6,20,400,251,103,4,4,0,1,0,1,0
431,1,18,0,1,1,6,5,48,7,8,936,867,1487,12,3,9,1,0,1,3
1086,0,23,0,3,1,13,0,101,0,13,252,392,669,3,5,15,1,1,1,1
634,0,24,0,4,0,54,7,96,1,6,30,98,20,1,2,8,0,1,0,0
497,1,0,0,7,1,30,2,102,1,12,69,702,38,11,5,14,1,0,0,0
167,1,22,1,1,1,13,1,22,4,18,556,553,1386,5,0,3,1,1,1,3
759,1,13,1,0,0,60,6,11,3,4,135,353,240,2,3,7,1,0,1,0
622,1,16,1,3,0,44,8,54,5,12,176,86,884,6,7,8,1,0,1,1
937,0,5,0,1,1,28,5,43,2,9,523,649,80,5,8,8,1,1,0,0
421,0,0,1,2,0,9,1,42,0,16,227,943,1530,3,3,5,1,0,0,3
138,1,4,1,3,1,61,9,77,4,9,127,918,1453,12,5,10,1,1,1,3
969,0,0,0,9,0,34,8,82,3,20,655,274,227,9,1,13,0,0,1,0
811,1,14,0,2,1,19,3,58,0,9,38,44,586,2,2,11,1,0,0,1
344,1,9,0,1,0,11,8,117,7,2,547,566,873,12,12,13,1,0,0,2
176,0,10,0,9,0,7,6,42,3,15,1008,873,1062,5,8,5,1,0,1,2
630,1,9,0,1,0,45,9,89,4,2,724,645,936,3,7,14,0,0,1,2
720,0,11,0,3,1,43,7,78,4,4,381,212,1217,6,9,2,1,0,0,3
384,1,3,0,7,0,16,9,66,6,11,285,25,415,2,4,12,1,0,1,0
944,0,3,1,0,1,36,1,17,7,0,994,980,346,2,6,5,1,0,0,1
157,0,19,1,1,0,9,0,50,4,11,97,763,1370,11,14,1,0,0,1,3
143,0,9,0,2,0,43,4,23,4,11,214,238,1376,5,1,8,1,0,0,3
335,1,0,0,2,0,0,5,75,3,10,362,552,713,9,1,16,1,1,0,1
996,1,14,0,5,0,33,5,31,2,14,1061,1014,905,10,5,17,0,0,0,3
554,0,7,1,0,0,11,4,17,1,0,930,1100,38,12,13,2,1,0,1,0
146,0,7,0,1,1,39,3,89,7,8,658,516,835,0,2,15,1,1,0,1
1068,0,7,1,9,0,61,1,52,3,11,331,186,19,5,1,8,1,1,0,0
194,0,20,0,3,1,37,2,82,1,8,88,597,310,1,2,0,1,0,0,0
326,0,5,0,1,0,16,1,73,2,18,992,879,896,7,6,1,1,1,1,2
494,1,16,0,2,1,60,4,88,1,10,572,706,551,1,2,15,1,0,0,1
940,0,22,1,0,1,8,5,21,6,9,212,65,190,9,7,1,1,1,0,0
204,0,5,1,0,1,21,5,17,6,11,266,971,1059,2,0,15,1,0,0,2
596,1,19,0,1,1,43,0,56,1,7,150,115,220,13,3,7,1,0,1,0
69,1,0,1,1,1,14,8,10,5,17,732,811,1450,0,0,3,1,1,0,3
52,1,20,1,0,0,39,2,44,0,1,329,74,1009,12,7,2,0,0,0,1
197,0,5,1,9,1,43,4,44,7,11,42,29,461,14,1,10,1,0,0,0
404,1,16,1,8,1,35,6,21,2,11,744,345,1009,10,5,1,1,1,1,2
1080,1,11,0,2,1,10,1,0,4,20,242,68,656,8,3,12,1,1,1,1
963,1,0,0,5,0,12,7,80,5,6,645,623,691,11,3,17,1,1,1,2
450,0,0,0,0,1,38,2,76,6,14,573,481,520,4,3,18,1,1,0,1
383,1,2,0,2,1,61,6,73,6,8,309,1096,1199,6,10,5,1,1,1,3
575,1,19,1,8,1,31,9,13,2,15,435,346,228,12,7,0,1,1,0,0
799,0,11,1,0,1,33,0,19,6,7,990,966,658,13,17,11,1,0,0,2
178,1,8,0,5,1,30,3,83,7,7,1092,989,1505,7,2,3,1,0,1,3
983,0,4,1,0,1,31,3,115,0,0,565,156,603,9,12,7,1,0,1,1
164,1,11,1,1,1,28,3,13,2,12,562,357,569,5,9,10,1,1,1,1
297,1,15,0,3,1,0,5,74,7,10,0,356,707,2,5,5,1,1,0,1
657,0,12,0,0,0,6,2,27,3,7,239,391,888,14,6,9,0,1,0,2
219,0,1,1,6,1,19,4,30,1,12,561,1070,589,7,2,1,1,0,0,1
390,1,22,0,1,0,38,1,77,4,15,632,1041,1359,9,4,3,0,1,1,3
651,1,1,0,0,0,35,6,54,3,15,478,492,1026,13,3,17,0,0,1,2
903,1,0,1,7,1,47,7,98,0,8,400,203,802,0,4,2,1,0,1,2
789,1,20,0,12,1,2,2,68,4,20,115,237,943,0,3,9,1,0,0,2
798,0,0,0,1,1,14,2,14,3,16,988,896,750,4,5,2,1,1,0,2
739,0,17,0,4,0,19,6,82,5,11,455,884,1459,10,9,14,0,0,1,3
572,1,20,0,5,1,5,4,25,5,6,478,835,379,2,2,5,1,0,0,1
165,0,24,0,7,0,4,6,22,5,8,344,464,256,4,1,0,1,0,0,0
33,1,0,1,2,1,5,1,49,4,15,189,76,603,8,4,15,1,1,0,0
373,1,24,1,5,1,19,7,105,7,12,409,243,443,3,6,10,1,1,0,0
68,1,7,1,0,0,30,3,61,5,1,189,6,655,5,0,4,0,1,0,0
930,0,0,0,0,1,4,1,61,5,16,117,379,858,2,5,18,1,1,0,2
188,0,9,0,0,0,23,9,30,6,14,72,150,713,12,5,11,0,1,1,1
193,1,4,1,4,0,62,4,77,6,5,92,234,1312,1,5,8,1,1,0,2
768,1,11,1,1,1,25,7,94,2,10,562,276,399,7,7,1,1,1,0,1
