col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,target
2,2,60,96,2,3,60,86,2,2,58,81,4,4,60,89,4,1,55,84,5,6,49,70,4,8,53,72,7,8,47,67,6,8,47,66,1
2,2,56,81,2,1,56,80,5,4,46,68,4,6,48,68,6,7,40,55,10,8,42,60,6,8,45,62,2,6,55,67,4,2,55,77,1
5,4,44,68,8,13,24,32,11,10,23,34,9,8,41,58,6,9,34,49,10,10,25,40,4,2,53,72,7,4,47,61,6,8,38,47,1
8,12,24,33,11,11,21,32,11,10,26,34,6,10,35,49,9,9,23,38,5,6,25,42,6,4,45,59,7,8,38,45,4,6,34,47,1
45,67,52,48,39,65,52,44,39,60,50,43,45,65,53,49,45,64,52,49,46,65,50,49,47,69,58,50,48,69,60,52,45,69,60,54,2
39,64,52,45,39,61,48,41,35,53,43,41,45,65,53,49,45,64,48,47,39,58,46,42,47,69,58,50,46,69,60,52,45,66,57,52,2
39,60,48,42,35,54,41,39,35,53,43,41,45,65,49,47,38,57,44,40,39,55,43,42,45,69,58,50,46,66,57,50,41,62,53,48,2
35,53,41,40,35,54,41,39,35,53,46,41,38,58,45,40,38,54,41,40,39,55,43,39,45,66,55,48,42,62,53,46,41,62,57,45,2
35,53,44,40,32,50,41,39,32,49,43,38,38,55,42,37,34,54,41,37,35,58,43,39,41,62,55,41,42,66,57,50,41,66,57,48,2
32,49,41,40,32,50,41,36,29,49,40,38,34,55,42,37,34,57,41,37,35,58,43,42,41,66,55,48,42,66,57,46,41,62,53,45,2
32,49,41,37,29,50,38,36,32,49,40,41,34,58,42,37,34,57,41,40,35,55,46,42,41,66,55,44,42,62,53,43,38,59,48,43,2
29,49,38,37,32,50,38,39,32,49,43,43,34,58,42,40,34,54,44,40,39,55,46,45,41,62,51,41,39,59,48,41,38,59,48,48,2
32,49,38,40,32,50,41,41,35,53,43,41,34,55,45,40,38,54,44,43,39,61,46,45,38,59,46,39,39,59,48,46,38,62,53,48,2
32,49,41,42,35,54,41,39,35,53,50,41,38,55,45,43,38,60,44,43,42,61,46,45,38,59,46,44,39,62,53,46,41,62,48,45,2
32,57,48,42,35,61,48,41,39,60,50,46,41,61,45,40,38,60,44,43,42,61,50,45,41,62,51,44,42,62,53,46,41,62,53,52,2
39,60,48,45,39,61,48,47,42,64,54,49,41,61,49,43,41,64,52,47,46,68,54,49,41,62,51,48,42,62,53,46,41,62,57,52,2
39,60,48,48,42,65,52,47,42,67,50,49,41,65,53,47,45,67,52,47,48,68,58,51,41,62,51,44,42,62,57,50,45,66,60,48,2
42,64,52,48,42,68,48,47,39,57,46,41,45,68,53,47,47,67,56,49,46,65,54,45,41,62,55,48,46,66,60,46,47,66,57,52,2
42,67,48,48,39,58,44,39,21,35,33,41,47,68,57,49,45,64,52,43,32,48,40,33,45,66,58,44,48,66,57,50,41,62,53,45,2
39,57,44,40,21,36,31,39,9,11,40,64,45,65,53,43,31,47,38,31,20,28,37,42,47,66,55,48,42,62,53,43,34,52,45,37,2
9,11,38,63,4,10,44,65,6,13,46,61,19,28,36,40,17,24,38,47,20,34,40,45,34,52,43,33,25,43,42,38,22,41,42,43,1
12,15,41,57,9,19,41,56,6,7,50,77,22,40,32,37,19,37,38,40,16,21,40,54,22,39,37,36,20,39,31,38,22,39,27,33,1
9,18,41,57,6,8,48,76,4,7,62,88,19,38,39,40,15,20,38,52,16,21,50,58,19,39,29,36,23,39,27,31,24,39,27,26,1
4,7,60,88,6,8,56,85,12,11,54,74,15,21,49,56,17,33,41,43,23,38,21,26,24,39,25,22,23,36,23,20,19,36,19,19,1
6,7,56,86,12,12,52,73,12,21,43,54,17,34,42,43,22,37,19,24,20,38,17,15,22,36,21,18,20,36,19,17,19,36,19,22,5
12,11,52,74,12,22,41,52,17,28,29,35,22,38,20,24,19,37,15,13,23,34,21,15,19,36,17,15,20,36,19,20,24,36,19,15,5
17,28,27,34,21,36,20,18,21,31,11,13,22,34,20,13,19,30,5,13,20,34,7,15,24,36,17,11,20,33,15,13,17,36,15,19,5
21,35,20,19,21,32,9,11,17,31,14,17,19,31,6,13,19,33,5,13,20,34,14,18,19,33,13,11,18,36,15,17,19,36,15,19,5
21,31,9,12,17,32,12,15,18,28,11,13,19,34,6,13,19,33,12,16,20,34,14,15,17,36,13,15,20,36,15,17,17,36,19,19,5
21,31,12,16,18,32,12,15,18,31,14,17,19,31,9,13,19,33,12,13,23,34,21,15,19,33,13,11,20,36,11,20,22,36,19,22,5
18,31,12,16,18,32,12,15,18,35,18,17,19,34,13,13,22,33,19,13,23,34,14,18,19,36,9,18,23,36,19,20,19,39,19,19,5
18,31,12,16,18,36,16,15,18,31,18,17,22,34,20,13,22,33,12,16,23,38,14,18,22,36,17,18,20,39,19,17,22,36,15,19,5
18,35,16,16,18,32,16,15,18,35,22,20,22,34,13,16,22,37,12,16,23,38,17,18,19,39,17,15,23,36,15,17,19,39,15,19,5
18,31,16,16,18,36,20,18,21,35,22,24,22,38,13,16,22,37,15,16,20,38,17,18,22,36,13,15,20,39,15,17,19,36,15,22,5
18,35,20,19,21,36,20,22,21,38,22,24,22,38,16,16,19,37,15,16,23,38,21,18,19,39,13,15,20,36,15,20,24,39,19,22,5
21,38,20,23,23,41,20,18,26,40,26,27,22,38,20,16,22,39,19,20,23,40,17,22,24,39,17,18,23,36,19,17,22,36,11,19,5
23,40,20,19,26,41,24,25,23,40,26,24,22,40,20,20,22,39,15,20,23,38,21,22,22,36,17,15,23,36,11,17,22,36,15,22,5
26,40,24,26,23,41,24,22,23,40,22,27,22,40,16,20,22,37,19,20,26,40,21,18,22,36,9,15,23,36,15,20,22,39,15,19,5
23,40,20,26,21,39,24,22,23,40,29,27,25,40,20,16,22,37,19,16,23,38,17,22,22,39,13,15,23,36,19,17,22,39,19,22,5
23,40,27,26,26,41,31,29,29,46,37,35,22,38,16,20,22,37,23,20,29,45,29,29,22,39,17,18,25,39,19,20,22,41,23,26,5
26,40,31,30,29,47,35,33,32,49,37,38,22,38,24,20,28,44,27,27,32,51,37,37,24,39,17,18,23,41,23,24,28,46,27,37,5
32,49,35,37,29,47,27,33,26,43,26,31,31,51,36,35,31,47,35,31,29,42,29,33,28,46,25,33,32,46,42,38,31,46,42,37,5
29,46,27,34,26,44,24,29,26,43,29,31,31,48,36,31,28,41,27,31,26,42,33,33,31,46,40,36,32,46,42,35,24,39,31,37,5
26,43,24,30,26,44,27,29,26,43,29,31,28,42,28,31,25,41,31,31,26,40,33,33,31,46,40,33,25,39,31,35,19,36,31,40,5
26,43,27,30,26,44,27,29,21,38,26,31,25,42,32,31,25,39,31,31,23,40,33,33,24,39,29,33,20,36,31,38,19,30,31,40,5
26,43,27,30,21,39,24,29,23,38,29,31,25,40,32,31,22,39,31,31,23,38,29,33,19,36,29,36,20,30,31,38,19,33,31,40,5
23,38,27,30,23,39,24,29,21,40,26,31,22,38,28,31,22,33,27,35,23,34,29,33,19,33,29,36,20,36,31,35,19,36,31,40,4
23,38,24,30,21,41,24,29,23,40,29,35,22,34,28,35,22,33,27,31,23,38,29,33,19,36,29,33,20,36,31,38,22,36,31,37,4
21,40,24,30,23,41,27,33,26,43,37,35,22,34,28,31,22,37,27,31,26,42,29,33,19,36,29,36,23,36,31,35,22,39,31,37,4
23,40,27,34,26,44,35,33,26,43,33,38,22,38,28,31,25,41,27,31,26,40,33,33,22,36,29,33,23,39,31,35,22,39,27,30,5
23,43,27,30,26,44,27,33,23,43,33,35,25,42,24,27,25,39,23,27,23,40,33,33,24,39,29,44,25,39,27,31,22,39,27,30,5
21,31,27,34,15,22,24,33,15,18,29,38,22,40,32,35,17,24,27,31,16,18,33,37,24,41,29,33,25,36,31,35,17,27,31,37,4
15,21,24,34,15,19,27,36,15,21,26,27,17,25,28,31,15,17,31,35,16,18,21,33,24,36,29,33,18,27,31,35,14,23,31,37,4
15,21,24,26,17,26,24,25,17,25,26,31,15,18,20,31,15,24,19,27,18,25,25,29,14,23,29,33,15,20,27,31,14,23,23,33,4
17,25,24,26,17,26,24,29,15,25,26,35,15,25,20,27,17,24,23,27,18,28,29,29,14,20,25,29,15,23,23,31,19,27,27,33,4
9,13,16,23,12,16,16,18,12,15,18,20,12,16,24,24,12,15,23,24,16,21,14,22,14,20,25,29,18,20,27,31,14,23,27,40,4
12,15,16,19,12,16,16,18,12,18,18,20,12,16,24,24,15,20,12,20,16,21,21,26,17,20,25,29,15,23,27,38,12,15,35,45,4
12,15,16,19,12,19,16,18,12,18,18,27,15,21,13,20,15,20,19,24,16,21,25,29,14,23,25,36,13,15,35,43,12,13,39,54,4
12,18,16,19,12,19,16,25,12,18,18,31,15,21,20,24,15,20,23,27,13,14,33,42,12,15,33,41,13,13,39,52,5,7,42,64,4
12,18,16,26,12,19,16,29,15,18,22,27,15,21,24,27,12,13,31,40,5,8,37,54,12,13,37,50,6,7,42,62,3,4,48,74,4
15,18,20,26,12,16,20,33,9,15,33,46,4,8,36,52,1,3,38,66,5,8,43,58,3,4,46,69,1,2,48,75,3,4,45,74,1
12,15,20,34,9,16,31,44,6,7,46,70,1,4,39,66,4,7,41,56,10,14,43,58,0,2,46,73,4,4,45,71,9,11,39,54,1
9,15,31,45,6,8,44,69,2,1,54,83,4,8,42,56,9,13,41,56,5,4,50,75,3,4,43,69,10,11,39,52,9,15,39,54,1
6,7,44,70,2,2,52,82,2,1,58,88,9,14,42,56,4,3,48,73,5,4,54,78,9,11,37,50,10,15,39,52,5,7,45,64,1
2,1,56,88,4,4,60,90,4,1,58,86,4,4,53,76,4,7,52,73,7,8,46,68,5,7,43,60,4,4,45,62,0,4,45,67,1
9,7,41,60,6,10,35,50,9,9,26,41,4,2,53,73,6,3,44,59,7,8,37,45,3,2,51,66,4,2,48,68,5,6,45,61,1
6,9,35,51,9,10,24,39,4,5,26,43,6,4,45,59,6,7,35,43,5,6,33,45,3,2,46,66,6,6,45,59,5,9,35,54,1
45,64,53,51,45,65,53,50,45,64,51,50,47,69,58,50,47,68,57,50,46,69,59,52,45,69,59,50,43,69,61,52,45,69,57,54,2
45,64,53,51,45,65,49,48,38,57,47,43,47,69,58,50,45,68,57,50,46,66,56,50,42,69,59,50,46,69,57,52,42,65,57,52,2
45,64,49,49,38,58,45,41,38,54,44,43,45,69,58,50,45,65,54,48,42,62,52,46,45,69,55,50,43,65,57,50,42,69,57,54,2
38,57,45,42,38,55,42,41,38,54,44,40,45,66,55,48,41,61,50,44,42,62,56,43,42,65,55,48,43,69,57,52,45,65,57,54,2
38,54,42,39,34,55,42,38,34,57,44,40,41,62,55,41,41,65,54,48,42,66,56,46,45,65,55,50,46,65,57,52,45,69,53,52,2
34,54,42,39,34,58,42,38,34,57,44,43,41,66,55,48,41,65,54,44,42,62,52,43,45,65,55,50,46,69,53,50,42,65,53,52,2
34,57,42,42,34,55,45,41,38,54,47,46,41,62,51,41,38,58,45,39,39,59,47,46,42,65,51,48,39,65,49,45,38,62,49,47,2
34,54,45,42,38,55,45,44,38,60,47,46,38,59,46,39,38,58,45,44,39,62,52,46,38,65,47,43,39,62,49,45,38,62,49,52,2
38,54,45,45,38,61,45,44,41,60,47,46,38,59,46,44,38,61,50,44,42,62,47,43,38,62,47,43,39,62,49,50,45,65,53,52,2
38,60,45,45,41,61,45,44,41,60,47,43,38,62,51,44,41,61,45,41,42,62,52,46,38,62,47,48,46,65,53,50,42,65,57,52,2
41,64,53,49,45,68,53,48,47,67,59,52,41,62,51,44,41,61,54,48,46,66,59,46,42,65,47,43,46,65,49,45,45,65,53,47,2
45,67,53,49,47,68,57,50,45,64,55,46,41,62,55,48,45,65,57,44,48,66,56,50,45,65,47,43,46,65,53,45,42,62,53,52,2
45,64,53,45,31,48,39,32,19,27,38,43,47,66,55,48,41,61,50,41,35,52,44,35,42,62,51,48,39,65,57,50,34,59,49,44,2
31,47,39,33,19,28,36,41,17,24,41,50,41,62,51,41,34,51,42,33,25,43,41,38,38,65,55,48,35,59,49,42,24,41,37,34,2
19,27,36,42,17,25,39,48,19,33,41,46,34,52,43,33,24,42,39,36,23,41,41,41,34,59,47,40,25,41,37,32,18,33,33,34,1
17,24,39,49,19,34,39,44,22,39,34,40,24,43,40,36,22,40,39,39,23,39,38,38,24,41,35,30,19,33,33,32,21,39,21,25,1
19,33,39,45,22,40,32,38,19,37,41,43,22,41,40,39,22,38,36,36,20,39,30,38,18,33,31,30,22,39,21,23,21,37,21,21,1
22,39,32,39,19,38,39,41,15,20,41,55,22,39,37,36,19,38,28,36,23,39,26,31,21,39,19,21,22,37,21,19,21,33,21,17,1
19,37,39,42,15,21,39,53,15,20,51,59,19,39,29,36,22,38,24,29,25,39,26,24,21,37,19,17,22,33,21,15,21,37,14,17,1
15,20,39,54,15,21,49,57,17,33,44,46,22,39,25,29,24,38,24,22,23,36,22,20,21,33,19,13,22,37,14,15,21,37,14,17,5
15,20,49,58,17,34,42,44,22,37,22,27,24,39,25,22,22,35,20,18,20,36,18,17,21,37,12,13,22,37,14,15,18,37,18,21,5
17,33,42,45,22,38,20,25,19,37,18,16,22,36,21,18,19,35,16,15,20,36,18,20,21,37,12,13,19,37,18,19,21,37,21,21,5
22,33,20,15,19,31,6,14,19,33,8,16,24,36,17,11,19,32,12,11,18,36,14,17,21,37,19,13,22,37,21,15,18,33,14,17,5
19,33,6,15,19,34,13,17,19,33,15,16,17,36,13,15,19,35,12,15,18,36,18,17,18,33,12,13,22,33,14,15,21,33,14,17,5
19,33,13,18,19,34,13,14,19,33,11,16,19,36,13,15,17,35,16,15,20,36,18,17,21,33,12,13,22,33,14,15,21,37,18,17,5
19,33,13,15,19,31,9,14,19,33,15,16,22,33,17,15,19,32,12,11,20,36,10,20,21,37,16,13,22,37,21,15,21,37,21,17,5
22,33,20,15,22,34,13,17,22,37,15,19,22,36,17,18,19,38,16,15,23,36,14,17,21,37,16,13,22,33,18,15,21,37,14,17,5
22,33,13,18,22,38,13,17,22,37,18,19,19,39,17,15,22,35,12,15,20,39,14,17,21,33,16,13,22,37,14,15,21,33,18,17,5
22,37,16,18,19,38,16,17,22,37,22,19,19,39,13,15,19,35,12,18,25,39,18,20,21,33,16,13,22,37,18,19,21,37,14,21,5
19,37,16,18,22,38,20,17,22,39,22,23,19,36,13,18,24,38,16,18,23,36,18,17,21,37,16,17,22,37,14,19,21,37,14,17,5
22,39,20,22,22,40,16,21,22,37,22,23,22,36,17,15,22,35,8,15,23,36,14,20,21,37,12,13,22,37,14,19,21,37,18,21,5
22,39,16,22,22,38,20,21,25,39,22,19,22,36,9,15,22,35,12,18,23,39,14,17,21,37,12,17,22,37,18,19,24,37,18,21,5
22,37,20,22,25,40,20,17,22,37,22,19,22,36,13,18,22,38,12,15,23,36,18,17,21,37,16,17,25,37,18,19,21,39,21,21,5
25,39,20,18,22,38,20,17,22,37,18,23,22,39,13,15,22,35,16,15,23,39,18,20,24,37,16,17,22,39,21,19,24,39,21,30,5
22,37,20,18,22,38,16,21,22,37,26,23,22,36,17,15,22,38,16,18,25,39,18,20,21,39,19,17,25,39,21,28,24,41,25,30,5
22,37,16,22,22,38,24,21,28,44,30,30,22,39,17,18,24,38,16,18,23,41,22,24,24,39,19,26,25,41,25,28,27,43,29,30,5
28,44,28,29,31,51,36,36,31,47,38,34,22,41,21,22,28,45,24,33,32,46,41,38,27,43,27,26,28,43,29,32,30,52,39,38,5
28,41,28,33,25,42,32,32,25,39,34,34,31,46,40,33,24,38,28,33,20,36,30,38,30,49,37,34,25,39,37,39,21,33,37,41,4
25,41,32,33,25,40,32,32,22,39,34,34,24,39,29,33,19,35,28,36,20,30,30,38,24,39,35,37,22,33,37,39,21,33,33,41,4
25,39,32,33,22,40,32,32,22,37,30,34,19,36,29,36,19,29,28,36,20,33,30,38,21,33,35,37,22,33,33,39,18,33,29,41,4
22,37,28,33,22,34,28,36,22,33,30,34,19,33,29,36,19,35,28,33,20,36,30,38,18,33,27,37,22,33,33,39,21,33,33,38,4
22,33,28,37,22,34,28,32,22,37,30,34,19,36,29,33,19,35,28,36,23,36,30,35,21,33,31,37,22,33,33,36,21,37,29,34,4
22,33,28,33,22,38,28,32,25,41,30,34,19,36,29,36,22,35,28,33,23,39,30,35,21,33,31,34,22,37,29,32,21,37,25,30,4
22,37,28,33,25,42,28,32,25,39,34,34,22,36,29,33,22,38,28,33,23,39,26,28,21,37,27,30,22,37,25,28,21,37,25,30,4
25,41,28,33,25,40,32,32,25,41,30,34,22,39,29,33,22,38,24,26,23,36,26,31,21,37,23,26,22,37,25,28,24,37,21,30,4
25,41,24,29,25,40,24,28,22,39,34,34,24,39,29,44,24,38,24,29,23,39,26,28,21,33,23,26,22,37,29,28,21,39,25,30,5
22,39,32,37,17,25,28,32,15,17,34,38,24,41,29,33,24,35,28,33,18,27,30,35,24,41,31,30,25,41,37,32,21,33,33,38,5
17,24,28,33,15,18,32,36,15,17,22,34,24,36,29,33,17,26,28,33,15,23,30,35,24,41,35,30,22,33,33,36,18,27,37,41,4
15,17,20,33,15,25,20,28,17,24,26,30,14,23,29,33,14,19,24,29,15,23,22,31,18,27,35,37,19,24,29,36,18,20,25,34,4
15,24,20,29,17,25,24,28,17,27,30,30,14,20,25,29,14,22,20,29,20,27,26,31,18,24,27,34,19,20,25,32,18,24,29,30,4
17,27,28,29,15,18,20,32,9,13,22,38,19,27,25,29,17,26,24,29,15,20,26,35,18,24,27,26,19,30,21,23,21,33,25,30,4
9,13,20,37,12,16,24,25,12,15,26,27,14,20,25,33,14,19,24,29,18,20,26,31,21,33,23,26,25,39,29,32,18,20,42,52,4
12,15,24,26,12,16,24,25,15,20,15,23,14,20,25,29,17,19,24,29,15,23,26,38,24,39,27,30,19,20,42,50,7,8,42,62,4
15,20,20,26,15,21,24,28,12,13,34,43,12,15,33,41,12,12,36,50,6,7,41,62,7,8,43,58,11,5,42,63,7,6,45,65,1
15,20,24,29,12,14,32,41,4,7,38,55,12,13,37,50,5,6,39,60,4,4,47,72,10,5,40,61,8,6,45,63,7,8,45,69,1
12,13,32,42,4,8,36,53,1,3,41,68,5,7,40,60,3,3,45,70,1,2,47,76,7,6,43,61,8,8,45,66,4,2,49,78,1
1,3,39,68,4,8,42,57,9,13,44,59,0,2,46,74,3,3,42,70,10,11,38,52,4,2,47,73,5,2,45,75,4,5,45,73,1
4,7,42,58,9,14,42,57,4,3,51,75,3,4,43,70,9,10,36,50,10,15,38,52,4,2,43,73,5,5,45,70,10,10,39,54,1
4,7,53,75,6,8,45,67,6,7,47,65,3,4,43,60,0,3,42,63,1,4,44,62,7,2,40,54,5,2,42,56,4,5,45,62,1
6,7,45,68,6,8,45,63,1,5,55,68,0,4,43,63,0,3,42,60,4,4,44,69,4,2,40,54,5,5,45,60,4,6,45,62,1
1,5,53,68,4,2,53,74,6,3,47,62,3,4,43,67,3,1,50,67,4,2,47,69,4,6,43,58,5,5,49,60,1,5,49,69,1
6,3,45,61,6,8,36,44,4,5,34,46,3,2,46,67,5,5,42,57,6,9,34,52,1,5,47,64,5,5,49,66,7,8,45,58,1
45,65,55,52,47,69,58,51,47,68,60,53,45,69,55,50,45,68,58,50,43,69,60,52,46,67,54,48,44,71,60,52,43,71,56,52,2
45,68,58,52,45,66,55,49,41,61,53,47,45,69,55,50,42,64,54,48,43,69,56,52,46,67,54,50,47,71,60,52,43,71,56,52,2
45,65,55,50,41,62,51,45,41,61,57,44,42,65,55,48,42,68,54,50,46,65,56,52,46,71,58,50,44,71,56,50,43,67,56,54,2
41,61,51,46,41,62,55,42,41,65,57,51,42,69,55,50,45,64,54,50,46,65,56,52,43,71,54,48,44,67,56,52,48,67,64,54,2
41,61,55,43,41,66,55,49,41,65,57,47,45,65,55,50,45,64,54,50,46,69,52,50,43,67,54,50,49,67,64,52,46,71,56,52,2
41,65,55,50,41,66,55,45,41,61,53,44,45,65,55,50,45,68,50,48,43,65,52,50,49,67,62,50,47,71,56,50,43,67,60,52,2
41,65,55,46,41,62,51,42,38,58,48,42,45,69,51,48,42,64,50,48,39,65,48,45,46,71,54,48,44,67,60,50,43,67,52,49,2
38,58,46,41,38,59,46,45,38,61,53,47,38,65,47,43,38,61,46,43,39,62,48,50,43,67,50,45,44,67,52,47,40,64,56,49,2
38,58,46,46,38,62,51,45,41,61,48,44,38,62,47,43,38,61,46,48,46,65,52,50,43,67,50,45,41,64,56,47,40,60,56,49,2
41,61,46,43,41,62,51,45,41,61,53,47,45,65,51,48,42,64,54,48,46,65,56,50,40,60,54,45,44,64,52,47,43,67,56,49,2
41,61,51,46,41,62,55,49,45,65,60,47,42,65,47,43,45,64,46,43,46,65,52,45,46,67,58,50,44,64,56,47,43,64,56,49,2
41,61,55,50,45,66,58,45,47,65,57,51,45,65,47,43,45,64,50,43,43,62,52,50,43,64,54,45,44,64,56,47,40,67,52,52,2
22,38,37,38,19,39,29,37,22,38,27,32,21,39,19,21,21,36,18,17,22,33,20,15,18,36,15,14,19,36,17,16,18,32,10,18,5
24,38,25,24,22,36,21,19,19,35,19,18,21,37,12,13,21,36,11,13,19,37,17,19,18,32,15,14,19,36,13,16,18,36,20,18,5
19,35,17,17,19,36,17,19,24,35,19,14,18,37,16,17,21,36,18,17,22,37,20,15,18,36,18,14,19,36,20,20,18,39,20,22,5
19,35,17,20,24,36,17,12,19,32,15,14,21,37,19,17,21,36,18,13,22,37,20,15,18,36,18,18,19,39,20,20,18,39,20,22,5
24,35,17,13,19,33,13,12,17,35,15,18,21,37,19,13,21,36,18,13,19,33,13,15,18,39,18,18,19,39,20,20,20,39,24,22,5
19,32,13,13,17,36,13,16,19,35,15,18,21,37,19,13,18,32,11,13,22,33,13,15,18,39,18,18,21,39,24,20,20,39,17,18,5
17,35,13,17,19,36,13,16,17,35,19,18,18,33,12,13,21,32,11,13,22,33,13,15,20,39,22,18,21,39,17,16,18,36,17,18,5
19,35,13,17,17,36,17,16,19,35,19,18,21,33,12,13,21,32,11,13,22,37,17,15,20,39,15,14,19,36,17,16,18,36,17,18,5
17,35,17,17,19,36,17,16,22,32,19,18,21,33,12,13,21,36,15,13,22,37,17,15,18,36,15,14,19,36,17,16,20,39,17,22,5
19,35,17,17,22,33,17,16,19,32,15,14,21,37,16,13,21,36,15,13,22,37,20,15,18,36,15,14,21,39,17,20,20,39,20,22,5
19,32,13,13,19,36,9,19,22,35,19,21,21,37,19,13,21,36,18,13,22,37,17,15,20,39,18,18,21,39,20,20,20,41,24,22,5
19,35,9,20,22,36,17,19,19,38,19,18,21,37,19,13,21,36,15,13,22,33,17,15,20,39,18,18,21,41,24,20,20,36,17,18,5
22,35,17,20,19,39,17,16,22,35,15,18,21,37,16,13,21,32,15,13,22,37,13,15,20,41,22,18,21,36,17,16,20,36,20,18,5
22,35,13,17,19,39,13,16,19,35,15,21,21,37,12,13,21,32,15,13,22,37,17,19,20,36,18,14,21,36,17,16,20,36,13,18,5
19,38,13,17,19,36,13,19,24,38,19,21,21,33,16,13,21,36,15,17,22,37,13,19,20,36,15,14,21,36,13,16,20,36,17,18,5
19,35,13,20,24,39,17,19,22,35,19,18,21,37,16,17,21,36,11,17,22,37,13,15,20,36,11,14,21,36,17,16,20,36,13,18,5
22,35,17,17,22,36,9,16,22,35,15,21,21,37,12,13,21,36,11,17,22,37,17,19,20,36,11,14,21,36,17,16,23,36,17,18,5
22,35,13,20,22,39,13,16,22,35,19,18,21,37,16,17,24,36,15,17,22,39,20,19,23,36,15,14,21,36,17,20,23,39,24,22,5
22,35,17,17,22,39,17,19,24,38,19,21,21,39,19,17,24,38,18,26,25,41,24,28,23,39,22,18,24,41,32,27,26,41,32,29,5
24,38,17,20,22,41,21,23,28,45,27,36,24,41,23,26,27,42,26,26,28,43,28,32,26,41,30,25,27,43,32,31,23,41,32,29,5
22,40,21,24,28,46,25,34,31,45,42,39,27,43,27,26,27,42,26,30,31,52,38,36,26,43,30,29,24,41,32,27,29,43,28,29,5
28,45,25,35,31,46,40,37,31,45,42,36,27,43,27,30,30,51,36,34,31,49,38,36,23,41,30,25,30,43,28,27,29,43,36,33,5
31,45,40,35,24,39,29,34,19,35,31,39,30,49,37,34,24,38,34,37,22,33,36,39,29,43,34,29,30,49,39,38,29,43,32,37,4
24,38,29,35,19,36,29,37,19,29,31,39,24,39,35,37,21,32,34,37,22,33,32,39,29,49,37,36,30,43,32,35,23,41,39,40,4
19,35,29,35,19,36,29,37,22,35,31,36,21,33,31,37,21,32,30,34,22,37,28,32,23,32,30,36,21,36,32,38,20,36,36,37,4
22,35,29,35,22,39,29,34,22,38,27,29,21,37,27,30,21,36,22,26,22,37,24,28,20,36,34,33,21,39,28,31,20,36,28,33,4
22,38,29,35,22,39,25,27,22,35,27,32,21,37,23,26,21,36,22,26,25,37,20,28,20,39,26,29,21,36,28,31,20,36,24,29,4
22,35,25,31,24,39,29,45,24,38,27,32,24,37,19,26,21,32,22,26,22,37,28,28,20,36,22,25,21,36,24,27,18,36,17,29,4
24,38,29,46,24,39,25,30,22,38,27,29,21,33,23,26,21,36,26,26,22,39,24,28,20,36,22,25,19,36,17,27,20,36,24,29,4
24,38,25,31,22,39,25,27,24,40,31,36,21,37,27,26,21,38,22,26,25,41,32,32,18,36,15,25,21,36,24,27,20,39,24,33,5
22,38,25,28,24,41,29,34,24,35,31,36,21,39,23,26,24,40,30,30,25,41,36,32,20,36,22,25,21,39,24,31,20,39,32,33,5
24,40,29,35,24,36,29,34,17,26,31,36,24,41,31,30,24,40,34,30,22,33,32,36,20,39,22,29,21,39,32,31,23,41,32,37,5
24,35,29,35,17,27,29,34,14,22,31,36,24,41,35,30,21,32,30,34,19,27,36,39,20,39,30,29,24,41,32,35,23,41,32,37,4
17,26,29,35,14,23,29,34,14,19,27,32,21,33,31,34,18,26,34,37,19,24,28,36,23,41,30,33,24,41,32,35,23,39,32,37,4
14,22,29,35,14,20,25,30,14,22,23,32,18,27,35,37,18,23,26,34,19,20,24,32,23,41,30,33,24,39,32,35,18,32,32,40,4
19,26,25,31,17,27,25,30,14,19,27,36,18,24,27,26,18,29,18,21,22,33,24,28,20,29,22,29,19,32,24,24,20,36,20,26,4
14,19,25,35,14,20,25,30,17,19,27,32,21,33,23,26,24,38,26,30,19,20,41,50,20,36,18,22,21,41,24,24,23,41,36,33,3
14,22,25,38,12,15,33,42,12,12,39,53,7,8,40,58,7,7,42,58,11,5,41,63,26,46,37,36,19,22,45,56,5,5,45,71,1
12,12,37,52,5,7,40,61,3,3,48,72,10,5,40,61,7,5,42,61,8,8,44,67,5,5,43,66,6,5,45,65,3,5,45,71,1
3,3,46,72,0,2,46,75,3,3,45,72,7,8,43,65,4,1,46,74,5,2,44,76,3,5,43,66,6,6,45,72,5,6,45,71,1
0,1,46,76,3,4,43,71,9,10,39,53,4,2,47,74,4,1,42,74,5,5,44,71,5,6,43,70,6,6,45,68,0,2,52,79,1
9,10,37,52,9,15,37,51,5,6,45,63,4,5,43,69,10,9,36,50,5,6,41,56,0,2,50,74,4,0,48,78,5,2,48,79,1
9,14,37,52,5,7,43,61,3,3,45,63,10,10,37,50,4,5,39,54,8,2,41,56,3,0,46,76,6,2,48,76,8,10,39,58,1
3,3,43,62,0,4,43,64,0,3,45,63,7,2,40,54,4,1,39,54,5,5,44,60,8,10,37,54,9,10,36,50,3,5,45,64,1
0,3,43,65,0,4,43,61,3,3,45,69,4,2,40,54,4,4,42,58,5,6,44,60,8,10,34,48,4,5,45,62,3,2,45,64,1
3,3,43,69,3,2,51,68,3,1,48,69,4,6,43,58,4,4,46,58,2,5,48,67,3,2,43,60,4,5,42,62,3,5,42,61,1
