Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,5,3,4,6,2,5,4,1
1,23,18,12,65,49,24,24,2
2,17,13,9,37,22,14,13,2
1,8,7,9,12,7,6,20,2
1,16,14,8,49,35,19,20,2
2,11,8,9,14,9,8,13,2
1,14,13,8,35,26,9,15,2
1,8,7,9,12,7,6,20,2
2,6,5,7,7,5,3,4,2
1,23,18,12,65,49,24,24,2
1,11,9,8,20,17,17,11,2
1,8,7,5,13,6,7,4,2
1,23,18,12,65,49,24,24,2
2,11,8,9,14,9,8,13,2
2,11,8,9,14,9,8,13,2
1,14,13,8,35,26,9,15,2
2,6,5,7,7,5,3,4,2
2,17,13,9,37,22,14,13,2
1,14,13,8,35,26,9,15,2
1,14,13,8,35,26,9,15,2
1,8,7,5,13,6,7,4,2
1,7,5,4,9,5,8,4,2
2,6,5,7,7,5,3,4,2
1,1,1,5,1,1,1,1,2
1,14,13,8,35,26,9,15,2
1,13,11,5,26,17,7,14,2
1,18,13,10,39,21,15,17,2
1,7,5,4,9,5,8,4,2
1,1,1,5,1,1,1,1,2
1,13,11,5,26,17,7,14,2
2,6,5,7,7,5,3,4,2
1,2,3,5,3,2,3,3,2
1,13,11,5,26,17,7,14,2
1,11,9,8,20,17,17,11,2
1,7,5,4,9,5,8,4,2
1,8,7,9,12,7,6,20,2
1,13,11,5,26,17,7,14,2
1,4,4,6,4,4,2,3,2
1,2,3,5,3,2,3,3,2
2,11,8,9,14,9,8,13,2
2,11,8,9,14,9,8,13,2
1,16,14,8,49,35,19,20,2
1,11,9,8,20,17,17,11,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
1,16,14,8,49,35,19,20,2
1,18,13,10,39,21,15,17,2
1,18,13,10,39,21,15,17,2
1,16,14,8,49,35,19,20,2
1,18,13,10,39,21,15,17,2
1,8,7,5,13,6,7,4,2
1,13,11,5,26,17,7,14,2
1,23,18,12,65,49,24,24,2
2,17,13,9,37,22,14,13,2
1,4,4,6,4,4,2,3,2
1,8,7,5,13,6,7,4,2
2,6,5,7,7,5,3,4,2
1,8,7,5,13,6,7,4,2
1,23,18,12,65,49,24,24,2
2,6,5,7,7,5,3,4,2
1,4,4,6,4,4,2,3,2
1,23,18,12,65,49,24,24,2
1,1,1,5,1,1,1,1,2
2,17,13,9,37,22,14,13,2
1,4,4,6,4,4,2,3,2
1,13,11,5,26,17,7,14,2
1,18,13,10,39,21,15,17,2
1,1,1,5,1,1,1,1,2
1,11,9,8,20,17,17,11,2
1,4,4,6,4,4,2,3,2
1,11,9,8,20,17,17,11,2
2,6,5,7,7,5,3,4,2
1,1,1,5,1,1,1,1,2
2,17,13,9,37,22,14,13,2
1,13,11,5,26,17,7,14,2
1,16,14,8,49,35,19,20,2
1,13,11,5,26,17,7,14,2
1,23,18,12,65,49,24,24,2
1,13,11,5,26,17,7,14,2
1,8,7,9,12,7,6,20,2
1,14,13,8,35,26,9,15,2
1,16,14,8,49,35,19,20,2
1,8,7,5,13,6,7,4,2
1,18,13,10,39,21,15,17,2
1,2,3,5,3,2,3,3,2
2,17,13,9,37,22,14,13,2
1,1,1,5,1,1,1,1,2
1,14,13,8,35,26,9,15,2
2,17,13,9,37,22,14,13,2
1,1,1,5,1,1,1,1,2
1,18,13,10,39,21,15,17,2
1,7,5,4,9,5,8,4,2
1,7,5,4,9,5,8,4,2
1,11,9,8,20,17,17,11,2
2,17,13,9,37,22,14,13,2
1,7,5,4,9,5,8,4,2
1,8,7,9,12,7,6,20,2
1,16,14,8,49,35,19,20,2
1,1,1,5,1,1,1,1,2
1,11,9,8,20,17,17,11,2
1,13,11,5,26,17,7,14,2
1,1,1,5,1,1,1,1,2
1,11,9,8,20,17,17,11,2
1,18,13,10,39,21,15,17,2
2,17,13,9,37,22,14,13,2
1,18,13,10,39,21,15,17,2
1,16,14,8,49,35,19,20,2
1,16,14,8,49,35,19,20,2
1,14,13,8,35,26,9,15,2
1,18,13,10,39,21,15,17,2
1,23,18,12,65,49,24,24,2
1,13,11,5,26,17,7,14,2
1,4,4,6,4,4,2,3,2
1,18,13,10,39,21,15,17,2
1,14,13,8,35,26,9,15,2
2,6,5,7,7,5,3,4,2
1,8,7,9,12,7,6,20,2
1,1,1,5,1,1,1,1,2
1,16,14,8,49,35,19,20,2
2,6,5,7,7,5,3,4,2
1,14,13,8,35,26,9,15,2
1,11,9,8,20,17,17,11,2
1,4,4,6,4,4,2,3,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
1,8,7,9,12,7,6,20,2
1,4,4,6,4,4,2,3,2
1,8,7,9,12,7,6,20,2
1,16,14,8,49,35,19,20,2
1,8,7,9,12,7,6,20,2
1,2,3,5,3,2,3,3,2
1,4,4,6,4,4,2,3,2
1,23,18,12,65,49,24,24,2
1,4,4,6,4,4,2,3,2
1,14,13,8,35,26,9,15,2
1,2,3,5,3,2,3,3,2
1,13,11,5,26,17,7,14,2
1,14,13,8,35,26,9,15,2
1,14,13,8,35,26,9,15,2
1,16,14,8,49,35,19,20,2
2,11,8,9,14,9,8,13,2
1,8,7,5,13,6,7,4,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
1,8,7,5,13,6,7,4,2
1,8,7,5,13,6,7,4,2
1,2,3,5,3,2,3,3,2
2,11,8,9,14,9,8,13,2
2,6,5,7,7,5,3,4,2
1,11,9,8,20,17,17,11,2
1,23,18,12,65,49,24,24,2
1,11,9,8,20,17,17,11,2
1,4,4,6,4,4,2,3,2
1,13,11,5,26,17,7,14,2
1,23,18,12,65,49,24,24,2
1,4,4,6,4,4,2,3,2
1,14,13,8,35,26,9,15,2
1,13,11,5,26,17,7,14,2
1,1,1,5,1,1,1,1,2
1,2,3,5,3,2,3,3,2
1,23,18,12,65,49,24,24,2
1,23,18,12,65,49,24,24,2
1,18,13,10,39,21,15,17,2
1,14,13,8,35,26,9,15,2
2,6,5,7,7,5,3,4,2
1,8,7,5,13,6,7,4,2
1,13,11,5,26,17,7,14,2
1,14,13,8,35,26,9,15,2
1,7,5,4,9,5,8,4,2
2,11,8,9,14,9,8,13,2
1,8,7,5,13,6,7,4,2
1,2,3,5,3,2,3,3,2
1,8,7,5,13,6,7,4,2
2,6,5,7,7,5,3,4,2
1,16,14,8,49,35,19,20,2
1,18,13,10,39,21,15,17,2
1,8,7,5,13,6,7,4,2
1,2,3,5,3,2,3,3,2
2,6,5,7,7,5,3,4,2
1,11,9,8,20,17,17,11,2
1,23,18,12,65,49,24,24,2
1,16,14,8,49,35,19,20,2
1,18,13,10,39,21,15,17,2
1,23,18,12,65,49,24,24,2
2,11,8,9,14,9,8,13,2
1,4,4,6,4,4,2,3,2
1,16,14,8,49,35,19,20,2
1,16,14,8,49,35,19,20,2
1,11,9,8,20,17,17,11,2
1,11,9,8,20,17,17,11,2
1,13,11,5,26,17,7,14,2
1,8,7,9,12,7,6,20,2
1,8,7,5,13,6,7,4,2
1,16,14,8,49,35,19,20,2
1,23,18,12,65,49,24,24,2
1,2,3,5,3,2,3,3,2
2,17,13,9,37,22,14,13,2
1,8,7,9,12,7,6,20,2
2,17,13,9,37,22,14,13,2
1,18,13,10,39,21,15,17,2
2,6,5,7,7,5,3,4,2
1,23,18,12,65,49,24,24,2
1,23,18,12,65,49,24,24,2
1,8,7,9,12,7,6,20,2
1,16,14,8,49,35,19,20,2
2,11,8,9,14,9,8,13,2
1,8,7,9,12,7,6,20,2
2,17,13,9,37,22,14,13,2
1,8,7,9,12,7,6,20,2
1,23,18,12,65,49,24,24,2
2,11,8,9,14,9,8,13,2
1,8,7,5,13,6,7,4,2
1,7,5,4,9,5,8,4,2
1,13,11,5,26,17,7,14,2
1,1,1,5,1,1,1,1,2
1,11,9,8,20,17,17,11,2
1,8,7,9,12,7,6,20,2
1,18,13,10,39,21,15,17,2
1,4,4,6,4,4,2,3,2
2,6,5,7,7,5,3,4,2
1,7,5,4,9,5,8,4,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
2,17,13,9,37,22,14,13,2
1,18,13,10,39,21,15,17,2
1,18,13,10,39,21,15,17,2
2,11,8,9,14,9,8,13,2
1,11,9,8,20,17,17,11,2
1,23,18,12,65,49,24,24,2
1,13,11,5,26,17,7,14,2
1,4,4,6,4,4,2,3,2
1,23,18,12,65,49,24,24,2
1,18,13,10,39,21,15,17,2
1,2,3,5,3,2,3,3,2
1,2,3,5,3,2,3,3,2
1,4,4,6,4,4,2,3,2
2,11,8,9,14,9,8,13,2
1,18,13,10,39,21,15,17,2
1,4,4,6,4,4,2,3,2
2,17,13,9,37,22,14,13,2
1,8,7,9,12,7,6,20,2
1,4,4,6,4,4,2,3,2
1,8,7,5,13,6,7,4,2
1,23,18,12,65,49,24,24,2
1,7,5,4,9,5,8,4,2
1,14,13,8,35,26,9,15,2
2,11,8,9,14,9,8,13,2
1,4,4,6,4,4,2,3,2
1,18,13,10,39,21,15,17,2
2,6,5,7,7,5,3,4,2
1,2,3,5,3,2,3,3,2
1,8,7,5,13,6,7,4,2
1,11,9,8,20,17,17,11,2
1,13,11,5,26,17,7,14,2
1,14,13,8,35,26,9,15,2
1,16,14,8,49,35,19,20,2
2,11,8,9,14,9,8,13,2
1,7,5,4,9,5,8,4,2
1,14,13,8,35,26,9,15,2
1,4,4,6,4,4,2,3,2
2,17,13,9,37,22,14,13,2
1,2,3,5,3,2,3,3,2
1,18,13,10,39,21,15,17,2
1,2,3,5,3,2,3,3,2
1,11,9,8,20,17,17,11,2
2,17,13,9,37,22,14,13,2
1,13,11,5,26,17,7,14,2
1,18,13,10,39,21,15,17,2
1,23,18,12,65,49,24,24,2
1,1,1,5,1,1,1,1,2
1,8,7,5,13,6,7,4,2
1,2,3,5,3,2,3,3,2
2,6,5,7,7,5,3,4,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
1,2,3,5,3,2,3,3,2
2,11,8,9,14,9,8,13,2
1,2,3,5,3,2,3,3,2
1,1,1,5,1,1,1,1,2
1,1,1,5,1,1,1,1,2
1,13,11,5,26,17,7,14,2
1,7,5,4,9,5,8,4,2
1,23,18,12,65,49,24,24,2
2,6,5,7,7,5,3,4,2
1,2,3,5,3,2,3,3,2
1,2,3,5,3,2,3,3,2
1,8,7,5,13,6,7,4,2
1,18,13,10,39,21,15,17,2
1,1,1,5,1,1,1,1,2
2,6,5,7,7,5,3,4,2
1,13,11,5,26,17,7,14,2
1,11,9,8,20,17,17,11,2
1,7,5,4,9,5,8,4,2
1,23,18,12,65,49,24,24,2
2,17,13,9,37,22,14,13,2
1,23,18,12,65,49,24,24,2
2,11,8,9,14,9,8,13,2
1,14,13,8,35,26,9,15,2
2,11,8,9,14,9,8,13,2
1,2,3,5,3,2,3,3,2
1,16,14,8,49,35,19,20,2
1,7,5,4,9,5,8,4,2
1,14,13,8,35,26,9,15,2
2,6,5,7,7,5,3,4,2
2,17,13,9,37,22,14,13,2
1,1,1,5,1,1,1,1,2
1,7,5,4,9,5,8,4,2
1,7,5,4,9,5,8,4,2
2,11,8,9,14,9,8,13,2
1,16,14,8,49,35,19,20,2
1,2,3,5,3,2,3,3,2
1,4,4,6,4,4,2,3,2
1,13,11,5,26,17,7,14,2
2,11,8,9,14,9,8,13,2
1,7,5,4,9,5,8,4,2
1,8,7,9,12,7,6,20,2
1,8,7,5,13,6,7,4,2
2,17,13,9,37,22,14,13,2
1,13,11,5,26,17,7,14,2
2,11,8,9,14,9,8,13,2
2,17,13,9,37,22,14,13,2
1,8,7,5,13,6,7,4,2
1,11,9,8,20,17,17,11,2
1,8,7,5,13,6,7,4,2
1,16,14,8,49,35,19,20,2
1,8,7,5,13,6,7,4,2
2,17,13,9,37,22,14,13,2
1,23,18,12,65,49,24,24,2
2,17,13,9,37,22,14,13,2
1,4,4,6,4,4,2,3,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
1,23,18,12,65,49,24,24,2
1,1,1,5,1,1,1,1,2
1,14,13,8,35,26,9,15,2
1,2,3,5,3,2,3,3,2
2,11,8,9,14,9,8,13,2
1,13,11,5,26,17,7,14,2
1,4,4,6,4,4,2,3,2
1,4,4,6,4,4,2,3,2
1,1,1,5,1,1,1,1,2
1,23,18,12,65,49,24,24,2
1,16,14,8,49,35,19,20,2
1,18,13,10,39,21,15,17,2
1,11,9,8,20,17,17,11,2
1,8,7,5,13,6,7,4,2
1,23,18,12,65,49,24,24,2
1,13,11,5,26,17,7,14,2
1,11,9,8,20,17,17,11,2
1,4,4,6,4,4,2,3,2
2,17,13,9,37,22,14,13,2
1,13,11,5,26,17,7,14,2
1,2,3,5,3,2,3,3,2
1,1,1,5,1,1,1,1,2
1,2,3,5,3,2,3,3,2
1,18,13,10,39,21,15,17,2
1,13,11,5,26,17,7,14,2
2,6,5,7,7,5,3,4,2
2,6,5,7,7,5,3,4,2
2,11,8,9,14,9,8,13,2
1,23,18,12,65,49,24,24,2
1,4,4,6,4,4,2,3,2
1,4,4,6,4,4,2,3,2
1,8,7,5,13,6,7,4,2
1,8,7,5,13,6,7,4,2
1,8,7,5,13,6,7,4,2
2,17,13,9,37,22,14,13,2
1,14,13,8,35,26,9,15,2
1,7,5,4,9,5,8,4,2
1,14,13,8,35,26,9,15,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
2,17,13,9,37,22,14,13,2
2,11,8,9,14,9,8,13,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
2,17,13,9,37,22,14,13,2
1,7,5,4,9,5,8,4,2
1,14,13,8,35,26,9,15,2
2,17,13,9,37,22,14,13,2
1,18,13,10,39,21,15,17,2
1,8,7,5,13,6,7,4,2
1,18,13,10,39,21,15,17,2
1,4,4,6,4,4,2,3,2
1,8,7,5,13,6,7,4,2
1,4,4,6,4,4,2,3,2
1,8,7,9,12,7,6,20,2
1,1,1,5,1,1,1,1,2
1,18,13,10,39,21,15,17,2
1,1,1,5,1,1,1,1,2
1,1,1,5,1,1,1,1,2
1,7,5,4,9,5,8,4,2
1,8,7,5,13,6,7,4,2
1,8,7,9,12,7,6,20,2
1,4,4,6,4,4,2,3,2
2,17,13,9,37,22,14,13,2
1,2,3,5,3,2,3,3,2
2,17,13,9,37,22,14,13,2
1,2,3,5,3,2,3,3,2
1,18,13,10,39,21,15,17,2
2,6,5,7,7,5,3,4,2
2,17,13,9,37,22,14,13,2
1,14,13,8,35,26,9,15,2
1,14,13,8,35,26,9,15,2
1,23,18,12,65,49,24,24,2
1,8,7,5,13,6,7,4,2
1,2,3,5,3,2,3,3,2
1,2,3,5,3,2,3,3,2
1,13,11,5,26,17,7,14,2
2,11,8,9,14,9,8,13,2
1,8,7,5,13,6,7,4,2
1,7,5,4,9,5,8,4,2
1,23,18,12,65,49,24,24,2
1,7,5,4,9,5,8,4,2
1,18,13,10,39,21,15,17,2
1,18,13,10,39,21,15,17,2
1,7,5,4,9,5,8,4,2
1,7,5,4,9,5,8,4,2
1,8,7,9,12,7,6,20,2
1,8,7,5,13,6,7,4,2
1,7,5,4,9,5,8,4,2
1,14,13,8,35,26,9,15,2
2,11,8,9,14,9,8,13,2
2,11,8,9,14,9,8,13,2
1,1,1,5,1,1,1,1,2
2,6,5,7,7,5,3,4,2
1,18,13,10,39,21,15,17,2
1,2,3,5,3,2,3,3,2
1,13,11,5,26,17,7,14,2
1,16,14,8,49,35,19,20,2
1,2,3,5,3,2,3,3,2
2,6,5,7,7,5,3,4,2
1,13,11,5,26,17,7,14,2
1,8,7,9,12,7,6,20,2
1,8,7,5,13,6,7,4,2
2,17,13,9,37,22,14,13,2
1,8,7,5,13,6,7,4,2
1,2,3,5,3,2,3,3,2
1,2,3,5,3,2,3,3,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
1,18,13,10,39,21,15,17,2
1,8,7,9,12,7,6,20,2
1,18,13,10,39,21,15,17,2
2,6,5,7,7,5,3,4,2
1,7,5,4,9,5,8,4,2
1,8,7,5,13,6,7,4,2
1,13,11,5,26,17,7,14,2
1,4,4,6,4,4,2,3,2
2,6,5,7,7,5,3,4,2
1,14,13,8,35,26,9,15,2
1,8,7,9,12,7,6,20,2
1,2,3,5,3,2,3,3,2
1,18,13,10,39,21,15,17,2
2,6,5,7,7,5,3,4,2
1,16,14,8,49,35,19,20,2
1,8,7,5,13,6,7,4,2
1,13,11,5,26,17,7,14,2
1,2,3,5,3,2,3,3,2
2,17,13,9,37,22,14,13,2
1,16,14,8,49,35,19,20,2
1,8,7,9,12,7,6,20,2
2,6,5,7,7,5,3,4,2
1,23,18,12,65,49,24,24,2
1,2,3,5,3,2,3,3,2
1,8,7,5,13,6,7,4,2
1,1,1,5,1,1,1,1,2
1,4,4,6,4,4,2,3,2
1,11,9,8,20,17,17,11,2
1,16,14,8,49,35,19,20,2
1,7,5,4,9,5,8,4,2
1,11,9,8,20,17,17,11,2
1,8,7,5,13,6,7,4,2
1,14,13,8,35,26,9,15,2
1,18,13,10,39,21,15,17,2
1,14,13,8,35,26,9,15,2
1,1,1,5,1,1,1,1,2
1,16,14,8,49,35,19,20,2
1,7,5,4,9,5,8,4,2
1,23,18,12,65,49,24,24,2
1,1,1,5,1,1,1,1,2
1,16,14,8,49,35,19,20,2
2,11,8,9,14,9,8,13,2
1,11,9,8,20,17,17,11,2
1,1,1,5,1,1,1,1,2
1,11,9,8,20,17,17,11,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
1,2,3,5,3,2,3,3,2
1,4,4,6,4,4,2,3,2
2,11,8,9,14,9,8,13,2
1,7,5,4,9,5,8,4,2
1,23,18,12,65,49,24,24,2
1,8,7,9,12,7,6,20,2
1,11,9,8,20,17,17,11,2
1,23,18,12,65,49,24,24,2
1,11,9,8,20,17,17,11,2
1,8,7,5,13,6,7,4,2
1,1,1,5,1,1,1,1,2
1,4,4,6,4,4,2,3,2
1,14,13,8,35,26,9,15,2
1,8,7,9,12,7,6,20,2
1,13,11,5,26,17,7,14,2
1,11,9,8,20,17,17,11,2
1,23,18,12,65,49,24,24,2
1,4,4,6,4,4,2,3,2
2,17,13,9,37,22,14,13,2
1,8,7,9,12,7,6,20,2
2,17,13,9,37,22,14,13,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
1,18,13,10,39,21,15,17,2
1,18,13,10,39,21,15,17,2
1,13,11,5,26,17,7,14,2
1,8,7,5,13,6,7,4,2
1,23,18,12,65,49,24,24,2
1,16,14,8,49,35,19,20,2
1,13,11,5,26,17,7,14,2
1,1,1,5,1,1,1,1,2
1,1,1,5,1,1,1,1,2
1,23,18,12,65,49,24,24,2
1,16,14,8,49,35,19,20,2
1,7,5,4,9,5,8,4,2
1,8,7,5,13,6,7,4,2
1,4,4,6,4,4,2,3,2
1,11,9,8,20,17,17,11,2
1,16,14,8,49,35,19,20,2
1,18,13,10,39,21,15,17,2
1,8,7,9,12,7,6,20,2
1,7,5,4,9,5,8,4,2
1,11,9,8,20,17,17,11,2
1,11,9,8,20,17,17,11,2
1,7,5,4,9,5,8,4,2
1,2,3,5,3,2,3,3,2
2,17,13,9,37,22,14,13,2
1,11,9,8,20,17,17,11,2
1,7,5,4,9,5,8,4,2
1,16,14,8,49,35,19,20,2
1,7,5,4,9,5,8,4,2
2,11,8,9,14,9,8,13,2
1,13,11,5,26,17,7,14,2
2,6,5,7,7,5,3,4,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
2,6,5,7,7,5,3,4,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
1,13,11,5,26,17,7,14,2
2,6,5,7,7,5,3,4,2
1,23,18,12,65,49,24,24,2
2,17,13,9,37,22,14,13,2
1,7,5,4,9,5,8,4,2
1,8,7,9,12,7,6,20,2
2,17,13,9,37,22,14,13,2
1,18,13,10,39,21,15,17,2
1,16,14,8,49,35,19,20,2
1,8,7,5,13,6,7,4,2
1,23,18,12,65,49,24,24,2
1,14,13,8,35,26,9,15,2
2,17,13,9,37,22,14,13,2
1,8,7,9,12,7,6,20,2
1,1,1,5,1,1,1,1,2
1,13,11,5,26,17,7,14,2
1,11,9,8,20,17,17,11,2
1,18,13,10,39,21,15,17,2
1,8,7,5,13,6,7,4,2
1,2,3,5,3,2,3,3,2
1,14,13,8,35,26,9,15,2
1,16,14,8,49,35,19,20,2
1,8,7,5,13,6,7,4,2
1,13,11,5,26,17,7,14,2
1,11,9,8,20,17,17,11,2
1,23,18,12,65,49,24,24,2
1,11,9,8,20,17,17,11,2
2,6,5,7,7,5,3,4,2
1,11,9,8,20,17,17,11,2
2,6,5,7,7,5,3,4,2
1,18,13,10,39,21,15,17,2
1,23,18,12,65,49,24,24,2
1,16,14,8,49,35,19,20,2
1,4,4,6,4,4,2,3,2
1,13,11,5,26,17,7,14,2
2,6,5,7,7,5,3,4,2
1,2,3,5,3,2,3,3,2
1,11,9,8,20,17,17,11,2
1,11,9,8,20,17,17,11,2
1,2,3,5,3,2,3,3,2
1,16,14,8,49,35,19,20,2
1,1,1,5,1,1,1,1,2
1,18,13,10,39,21,15,17,2
1,7,5,4,9,5,8,4,2
1,4,4,6,4,4,2,3,2
1,14,13,8,35,26,9,15,2
1,8,7,9,12,7,6,20,2
2,6,5,7,7,5,3,4,2
1,2,3,5,3,2,3,3,2
1,8,7,9,12,7,6,20,2
1,23,18,12,65,49,24,24,2
1,16,14,8,49,35,19,20,2
2,6,5,7,7,5,3,4,2
1,7,5,4,9,5,8,4,2
1,8,7,9,12,7,6,20,2
1,23,18,12,65,49,24,24,2
1,8,7,5,13,6,7,4,2
1,13,11,5,26,17,7,14,2
1,11,9,8,20,17,17,11,2
1,8,7,5,13,6,7,4,2
2,6,5,7,7,5,3,4,2
1,7,5,4,9,5,8,4,2
1,4,4,6,4,4,2,3,2
1,8,7,9,12,7,6,20,2
1,18,13,10,39,21,15,17,2
1,13,11,5,26,17,7,14,2
