col1,col2,col3,col4,col5,col6,col7,col8,col9,class
21,109,10,60,21,88,27,60,33,3
21,106,9,61,21,88,26,59,33,3
43,105,16,54,3,88,12,112,67,4
10,111,17,48,38,88,46,24,5,0
10,112,15,54,38,88,43,21,5,0
62,110,39,54,49,99,9,16,21,4
2,110,42,62,34,88,78,58,7,0
2,112,12,54,34,88,48,28,7,0
2,112,9,52,29,88,45,38,13,0
20,110,11,54,21,79,29,61,33,3
8,110,9,53,37,82,38,17,6,0
2,110,9,48,32,88,46,31,9,0
11,110,19,56,39,88,46,22,5,0
5,108,14,54,36,88,46,25,6,0
18,111,19,54,42,110,39,15,5,0
2,110,42,62,35,88,78,56,5,0
20,110,29,54,38,87,47,35,11,3
2,110,12,54,26,88,48,49,17,0
7,110,21,53,37,88,51,29,6,0
2,110,10,57,34,81,47,27,6,0
6,110,17,55,36,83,49,28,6,0
3,110,14,54,35,72,49,27,6,0
9,110,29,56,38,88,58,35,5,0
10,110,14,54,39,123,42,18,5,0
22,109,19,54,43,88,35,13,5,0
2,110,14,61,30,88,50,41,12,0
7,108,41,51,37,88,72,50,6,0
44,110,16,54,4,93,12,110,66,4
2,110,9,54,35,104,45,22,5,0
2,110,39,54,35,68,74,52,6,0
13,110,11,54,39,86,36,15,6,0
20,110,10,54,23,83,28,55,30,3
11,105,33,54,39,88,60,36,5,0
2,110,9,54,34,100,46,26,6,0
2,110,13,53,26,84,49,50,17,0
16,110,24,54,40,88,46,25,6,0
8,110,9,54,37,83,39,18,6,0
21,110,29,54,41,90,46,27,7,3
2,110,13,53,32,103,49,35,9,0
15,110,17,58,40,88,41,18,5,0
8,110,17,52,38,114,47,24,5,0
10,110,21,54,39,101,48,24,5,0
20,110,30,54,38,77,47,36,11,3
2,111,30,54,34,95,66,47,7,0
21,110,30,54,40,93,47,31,8,3
14,108,16,54,40,88,39,16,5,0
14,110,19,54,40,87,43,20,5,0
2,110,19,54,35,69,54,33,6,0
2,110,30,53,29,88,66,59,13,0
2,110,9,49,30,88,46,36,12,0
20,110,29,54,41,91,47,27,7,3
11,105,41,54,39,88,68,45,5,0
11,110,17,54,39,94,45,21,5,0
7,115,16,54,37,88,46,24,6,0
7,110,9,53,37,85,41,18,5,0
7,107,41,54,37,88,72,49,5,0
21,111,28,54,39,88,46,32,10,3
6,110,13,54,37,100,45,22,5,0
2,110,10,56,17,88,47,71,28,0
20,110,12,54,31,99,29,36,20,3
2,110,12,54,32,119,48,34,9,0
8,110,21,54,38,119,50,27,5,0
7,105,21,54,37,88,52,29,5,0
11,112,14,54,38,64,41,20,6,0
2,110,13,54,28,114,49,45,14,0
20,110,29,54,39,84,47,33,9,3
2,110,9,54,27,88,45,44,16,0
10,110,20,54,38,69,48,26,6,0
43,115,14,54,5,88,12,106,65,4
2,110,10,54,26,78,47,48,17,0
20,110,29,54,38,93,47,35,11,3
10,110,26,54,38,67,54,33,6,0
6,110,15,54,37,114,47,24,5,0
21,110,11,54,26,83,28,48,26,3
43,110,14,50,5,88,12,106,65,4
19,111,16,54,42,88,34,11,5,0
12,107,17,54,39,88,42,20,5,0
2,110,13,54,30,77,49,40,12,0
21,110,11,54,24,87,28,53,29,3
6,110,9,54,37,91,41,18,5,0
6,109,15,54,36,66,47,26,6,0
2,110,12,54,24,87,48,54,19,0
2,110,13,54,24,86,49,55,20,0
50,110,21,62,22,88,11,69,46,4
5,114,14,54,36,88,47,26,6,0
2,110,10,54,28,93,46,42,14,0
8,110,9,54,37,75,39,18,6,0
6,110,14,54,37,96,47,23,5,0
44,110,17,54,4,87,12,111,67,4
22,115,19,54,43,88,35,12,5,0
2,109,9,54,32,88,45,30,9,0
16,110,11,57,40,88,33,12,6,0
2,110,13,54,24,117,49,55,20,0
2,110,10,52,22,88,46,58,22,0
49,111,21,54,23,88,12,66,45,4
10,110,12,54,39,107,39,15,5,0
8,110,14,54,37,67,43,22,6,0
18,111,14,54,42,94,33,9,5,0
15,105,10,54,40,88,33,11,6,0
18,113,16,54,42,111,36,11,5,0
12,107,18,54,39,88,44,22,5,0
66,111,42,54,49,94,9,19,23,4
19,110,14,52,42,88,32,9,5,0
23,110,18,55,43,88,34,11,5,0
21,110,14,54,18,82,31,72,37,3
20,110,11,54,23,73,29,56,30,3
2,110,14,54,26,65,50,51,17,0
21,110,10,54,39,99,28,14,10,3
12,106,8,53,39,88,34,11,5,0
48,113,19,54,18,88,11,77,50,4
5,109,13,51,36,83,46,24,6,0
2,110,10,54,35,103,46,24,5,0
9,110,19,58,38,88,48,25,5,0
2,110,40,54,33,113,75,59,8,0
60,116,36,59,49,99,9,14,20,4
18,110,19,53,42,108,39,15,5,0
9,110,12,54,38,92,42,18,5,0
21,114,31,54,38,59,48,37,11,3
20,106,19,54,42,88,38,15,5,0
14,111,14,54,40,108,39,15,5,0
15,112,16,54,40,88,39,17,5,0
16,113,14,54,41,94,35,12,5,0
2,110,9,65,29,86,46,38,13,0
16,110,20,54,41,91,42,18,5,0
20,107,14,55,19,88,31,69,35,3
20,108,19,54,42,85,36,15,6,0
6,107,33,54,37,101,65,42,5,0
8,110,10,58,37,88,40,19,6,0
8,110,9,54,37,81,38,17,6,0
18,110,23,54,42,105,43,19,5,0
21,111,31,54,37,90,48,40,12,3
19,107,23,54,42,88,42,19,5,0
2,110,9,54,32,74,45,30,9,0
24,107,41,54,44,91,55,32,5,0
12,110,10,53,39,88,35,13,5,0
62,114,38,58,48,88,9,18,22,4
18,110,18,54,41,84,38,16,6,0
2,110,10,54,34,99,47,27,6,0
50,110,22,54,23,111,12,67,45,4
21,110,22,54,43,96,39,15,5,0
21,113,14,54,43,91,30,7,5,0
16,110,19,54,40,74,42,20,6,0
9,110,14,54,38,93,44,20,5,0
3,112,25,54,31,92,60,49,11,0
21,110,14,62,19,88,31,69,36,3
20,110,25,54,34,85,43,42,16,3
2,110,9,59,30,82,45,35,12,0
14,110,14,54,39,70,38,17,6,0
3,114,10,54,36,89,45,21,5,0
3,110,25,54,28,101,60,57,15,0
2,110,38,62,28,88,74,70,15,0
10,110,40,54,38,84,68,46,6,0
2,109,39,48,35,78,75,52,5,0
2,110,12,54,31,86,48,36,10,0
2,110,34,56,33,97,70,53,8,0
21,111,13,54,30,119,30,40,21,3
2,110,9,54,30,105,45,35,12,0
9,110,24,54,38,88,53,30,5,0
64,114,41,56,48,88,9,21,23,4
10,110,14,54,38,76,41,20,6,0
8,110,16,54,38,113,45,22,5,0
2,110,33,54,34,84,70,50,7,0
12,105,17,54,39,88,44,21,5,0
10,110,12,54,39,96,40,16,5,0
16,129,12,54,37,88,34,20,10,1
20,110,13,54,18,62,31,71,37,3
2,110,10,54,12,105,47,84,35,0
11,110,14,59,38,87,41,20,6,0
3,106,37,54,36,88,73,49,5,0
14,110,10,54,40,102,35,11,5,0
14,110,40,57,40,88,64,41,5,0
2,111,10,54,35,100,46,24,5,0
14,109,10,54,39,63,34,13,6,0
20,110,28,54,34,82,46,45,16,3
8,110,14,49,37,88,44,23,6,0
46,110,17,54,12,80,12,91,57,4
6,110,19,55,37,102,52,28,5,0
18,110,14,54,42,94,34,9,5,0
18,109,37,54,42,88,56,32,5,0
2,110,16,54,21,64,52,66,23,0
16,110,15,54,41,117,37,13,5,0
2,110,9,49,29,72,45,38,13,0
2,110,10,54,34,119,46,26,7,0
21,113,29,51,41,88,46,27,7,3
20,110,25,54,20,80,42,77,34,3
20,110,15,54,7,79,32,101,51,3
14,108,20,54,40,89,44,21,5,0
11,108,12,54,38,61,39,18,6,0
10,113,9,56,38,88,37,15,6,0
21,110,29,57,40,96,46,30,8,3
2,110,34,60,32,69,70,56,9,0
3,109,25,54,31,106,60,49,11,0
47,106,19,53,19,75,11,74,49,4
45,111,17,59,5,95,13,109,66,4
6,111,13,54,37,89,45,22,5,0
9,110,19,53,38,90,49,25,5,0
8,110,17,54,37,67,47,26,6,0
2,110,10,54,17,85,47,71,28,0
2,110,39,54,35,103,75,52,5,0
2,110,23,54,32,68,59,45,9,0
19,114,14,53,42,88,33,9,5,0
2,110,13,54,24,91,49,55,20,0
10,110,12,54,38,77,40,18,6,0
6,111,10,54,36,62,42,22,6,0
20,110,15,54,7,94,32,101,51,3
2,111,14,59,30,88,49,40,12,0
26,110,44,54,44,82,56,35,6,0
16,110,10,54,40,75,32,11,6,0
19,105,20,54,42,88,39,16,5,0
4,107,10,51,36,88,44,22,5,0
8,108,14,54,37,83,44,23,6,0
8,112,10,54,37,88,41,19,6,0
47,114,19,53,5,89,12,110,67,4
2,110,9,54,28,61,46,41,14,0
2,110,37,54,31,71,73,61,11,0
19,110,36,48,42,88,55,32,5,0
2,110,13,54,25,106,49,53,18,0
2,110,28,53,31,100,64,53,11,0
20,110,30,60,40,102,47,31,8,3
21,110,21,54,43,95,38,14,5,0
2,110,9,52,29,88,45,38,13,0
8,110,11,53,37,86,41,20,6,0
18,110,24,54,42,96,44,20,5,0
14,110,20,49,40,88,44,21,5,0
49,105,21,54,21,92,12,71,47,4
8,110,9,54,37,78,39,18,6,0
19,107,12,54,42,88,31,7,5,0
19,110,19,62,42,88,38,15,5,0
11,110,14,62,39,88,40,17,5,0
2,110,25,54,29,89,61,54,13,0
65,110,41,62,48,88,9,21,23,4
8,109,19,54,37,77,49,28,6,0
2,110,10,54,27,95,47,45,16,0
7,110,9,50,37,88,40,18,6,0
8,110,14,60,37,88,44,23,6,0
20,110,19,54,42,72,36,15,6,0
8,109,19,47,37,63,48,27,6,0
44,110,16,54,4,114,12,110,66,4
11,110,21,56,38,61,48,27,6,0
2,110,10,54,28,86,47,42,14,0
6,110,21,54,37,94,53,30,5,0
5,115,10,53,36,88,44,22,6,0
7,115,17,54,37,88,49,26,5,0
60,110,35,48,48,82,9,16,21,4
2,110,13,54,23,83,49,58,21,0
13,110,19,48,39,88,45,23,6,0
9,106,26,54,38,88,55,33,5,0
13,115,10,54,39,88,34,13,6,0
20,107,14,54,19,88,31,69,35,3
20,110,10,52,25,102,28,50,28,3
10,109,14,54,39,99,41,17,5,0
2,110,41,54,34,95,77,58,7,0
10,109,26,54,39,103,54,30,5,0
6,110,13,62,36,86,45,24,6,0
2,110,10,51,34,87,46,26,6,0
17,110,36,58,41,85,57,34,5,0
10,114,7,54,38,88,35,13,6,0
2,110,15,54,26,100,51,52,17,0
3,110,10,55,36,88,45,21,5,0
2,110,9,54,29,82,46,38,13,0
46,110,17,54,15,115,11,83,53,4
2,110,10,54,24,113,46,52,20,0
18,110,35,54,41,62,55,33,6,0
13,106,10,54,39,88,34,13,6,0
44,110,16,54,6,97,12,105,64,4
45,111,17,62,10,88,12,96,59,4
14,111,10,54,40,89,34,11,5,0
2,110,37,53,30,94,73,64,12,0
14,110,40,59,40,88,64,41,5,0
6,110,14,54,36,80,46,25,6,0
2,110,36,52,31,88,72,60,11,0
4,105,10,54,36,88,44,21,5,0
12,110,12,53,39,88,38,15,5,0
35,81,40,54,44,75,43,30,10,2
20,110,10,54,28,101,28,42,24,3
2,110,16,54,34,88,52,32,7,0
9,107,30,60,37,58,59,38,6,0
20,108,32,59,39,88,49,35,9,3
21,110,30,60,38,84,47,36,11,3
47,110,19,55,4,59,13,113,68,4
4,113,23,54,36,88,56,34,5,0
21,113,19,54,43,118,36,12,5,0
21,111,13,54,19,88,30,68,36,3
45,110,17,53,7,88,12,103,63,4
18,110,35,54,41,87,55,33,6,0
3,108,12,60,36,88,48,24,5,0
8,106,14,54,37,73,44,23,6,0
62,118,38,63,48,63,9,18,22,4
21,110,14,54,14,94,31,82,42,3
10,110,16,55,38,71,43,22,6,0
2,112,13,54,29,89,49,42,13,0
12,106,16,54,39,88,42,19,5,0
2,110,16,54,33,88,52,35,8,0
9,105,16,54,38,88,46,22,5,0
15,107,19,54,40,88,41,20,6,0
21,110,15,62,15,86,32,80,41,3
23,110,19,54,43,82,33,12,6,0
14,110,19,54,40,229,43,20,5,0
20,110,29,54,36,68,47,40,13,3
4,109,14,59,36,88,48,26,5,0
10,109,12,54,38,69,39,18,6,0
16,109,18,54,41,115,40,16,5,0
14,110,21,54,39,85,46,25,6,0
20,110,10,54,30,83,27,37,21,3
2,110,30,54,35,84,66,44,6,0
43,107,16,54,5,91,12,107,65,4
13,110,16,53,39,86,41,20,6,0
15,115,17,54,40,88,39,18,6,0
21,114,30,54,41,90,46,28,7,3
13,114,27,54,39,88,52,31,6,0
16,109,10,54,41,109,32,8,5,0
2,109,10,54,36,104,46,22,5,0
12,112,10,54,39,88,37,14,5,0
2,110,7,54,32,77,43,29,9,0
13,113,21,52,39,88,45,24,6,0
16,110,19,54,41,108,42,18,5,0
11,110,12,54,39,99,39,15,5,0
2,110,10,54,30,104,46,37,12,0
10,110,19,55,38,82,47,25,6,0
8,110,19,56,37,77,49,28,6,0
18,110,35,54,42,103,55,31,5,0
2,110,9,54,32,80,46,31,9,0
21,110,24,54,19,66,41,79,36,3
2,110,39,49,32,86,75,60,9,0
46,110,17,54,14,95,12,86,54,4
20,110,28,54,36,70,46,40,13,3
6,110,19,57,37,91,51,28,5,0
2,110,41,73,31,87,77,65,11,0
2,107,25,52,23,79,61,69,21,0
21,110,10,54,30,86,28,37,21,3
24,115,19,54,43,79,34,13,6,0
20,114,5,61,21,88,22,55,33,3
2,110,28,55,29,88,64,58,13,0
20,110,10,54,29,99,28,40,22,3
2,110,15,54,27,90,51,49,16,0
2,110,37,57,31,107,73,61,11,0
2,110,37,36,32,88,73,58,9,0
9,111,16,54,38,99,45,22,5,0
20,110,31,57,39,88,48,34,9,3
21,110,12,54,42,75,29,7,6,0
21,105,19,54,43,88,37,13,5,0
7,107,19,54,37,88,50,28,5,0
2,110,12,54,34,90,47,28,7,0
9,107,42,54,38,88,72,49,5,0
13,114,15,53,39,88,40,18,6,0
7,112,22,54,37,88,53,31,6,0
11,110,15,51,39,88,42,18,5,0
21,110,14,54,42,80,31,10,6,0
20,110,29,54,39,100,47,33,9,3
18,110,10,54,41,64,31,9,6,0
17,110,21,54,41,88,42,20,5,0
2,110,8,54,28,59,44,40,14,0
21,107,21,54,43,88,37,14,5,0
21,114,20,53,43,104,37,13,5,0
7,110,12,31,37,88,42,20,6,0
6,110,19,49,37,112,52,28,5,0
21,110,28,52,42,88,45,24,6,0
2,110,28,53,24,69,64,70,20,0
6,108,9,54,37,96,41,18,5,0
9,110,11,54,38,90,40,17,5,0
21,110,18,54,43,97,35,11,5,0
2,111,23,54,33,119,59,42,8,0
10,110,19,54,38,70,47,25,6,0
16,109,14,54,40,81,36,15,6,0
20,110,11,54,25,84,29,51,28,3
7,110,10,54,37,88,41,19,5,0
20,110,11,54,27,71,29,46,25,3
18,110,18,54,41,79,38,16,6,0
21,110,25,54,20,78,42,78,34,3
45,109,17,54,13,93,12,88,55,4
3,115,27,54,34,88,62,44,7,0
18,115,12,54,42,119,32,7,5,0
9,112,10,54,38,100,39,16,5,0
8,110,22,53,37,86,52,31,6,0
15,110,13,55,40,88,36,14,5,0
16,110,10,54,40,64,32,11,6,0
50,105,22,54,24,88,12,64,44,4
2,113,12,54,21,88,47,62,24,0
2,110,10,54,13,97,47,81,34,0
2,113,9,53,35,88,45,23,6,0
9,112,14,54,38,88,43,20,5,0
8,110,15,54,37,86,45,24,6,0
2,110,11,54,24,72,48,53,19,0
7,115,19,54,37,88,49,27,6,0
16,113,24,54,40,67,46,25,6,0
18,110,12,54,41,64,32,10,6,0
16,111,19,54,41,110,41,17,5,0
21,111,30,54,41,85,46,28,7,3
20,108,15,54,42,86,32,11,6,0
9,110,11,54,38,91,40,17,5,0
10,113,12,54,39,119,39,15,5,0
2,110,15,54,34,74,51,31,6,0
14,111,39,54,39,80,64,43,6,0
2,110,39,54,32,101,74,60,9,0
2,110,38,47,32,88,74,60,9,0
20,110,29,54,39,93,47,33,9,3
8,111,14,54,37,88,44,23,6,0
12,112,20,60,39,88,46,24,5,0
2,110,10,57,35,89,46,24,5,0
17,110,20,62,41,88,41,18,5,0
20,110,11,54,27,84,29,46,25,3
14,110,12,52,40,88,36,13,5,0
15,113,39,55,40,88,62,40,5,0
20,110,13,54,19,91,31,68,35,3
21,112,28,53,37,88,45,37,12,3
13,107,14,54,40,112,39,15,5,0
21,110,14,54,18,99,31,71,37,3
14,110,21,59,39,76,46,25,6,0
2,110,39,47,34,95,74,55,7,0
20,110,28,54,36,73,46,40,13,3
46,110,17,56,16,107,12,80,52,4
9,108,39,58,37,59,69,48,6,0
6,105,16,54,37,88,47,24,5,0
11,111,14,54,39,90,41,18,5,0
7,110,20,56,37,88,51,29,5,0
3,113,9,54,36,111,44,20,5,0
7,115,13,54,37,88,44,22,5,0
8,110,16,48,37,88,46,24,6,0
20,110,10,54,26,89,27,47,26,3
11,110,21,55,38,66,48,27,6,0
4,104,11,54,21,101,45,61,25,0
2,110,10,54,32,66,46,31,9,0
17,111,11,50,41,88,32,9,5,0
21,110,9,54,18,116,26,67,37,3
2,110,9,53,36,98,45,20,5,0
3,110,15,59,36,88,50,26,5,0
6,110,9,53,36,68,41,20,6,0
2,110,41,56,35,94,77,55,5,0
3,107,15,50,36,81,50,26,5,0
15,108,10,54,40,88,34,11,5,0
7,110,12,52,37,88,43,20,5,0
21,110,24,54,43,95,41,17,5,0
15,111,20,52,40,88,43,21,5,0
20,110,41,54,43,119,59,34,5,0
12,112,40,54,39,88,65,43,5,0
2,110,12,54,23,66,48,57,21,0
6,110,17,54,37,94,49,26,5,0
13,110,22,54,39,88,47,25,6,0
10,108,11,54,38,87,39,17,6,0
42,113,14,56,4,70,12,108,65,4
8,110,18,51,38,119,48,24,5,0
3,112,10,54,35,71,46,24,6,0
8,110,12,54,38,102,41,18,5,0
8,110,19,57,37,82,49,28,6,0
9,110,23,48,38,95,52,29,5,0
20,110,12,55,29,72,30,42,22,3
20,105,7,46,20,110,24,59,34,3
21,110,10,54,14,95,27,78,42,3
17,110,16,54,41,78,36,14,5,0
9,108,22,54,38,92,51,28,5,0
7,110,16,57,37,88,47,25,6,0
6,112,14,47,37,90,45,22,5,0
2,109,12,54,34,91,48,29,7,0
6,111,10,60,36,72,42,21,6,0
46,110,17,54,15,112,11,83,53,4
20,110,28,51,40,88,45,29,8,3
9,108,26,52,38,88,55,32,5,0
20,110,11,54,21,64,29,61,33,3
7,110,21,57,37,88,52,29,5,0
50,110,21,54,22,119,11,69,46,4
11,110,17,54,38,65,44,23,6,0
2,110,10,54,17,75,47,71,28,0
10,111,20,54,38,88,48,26,6,0
6,110,21,58,36,83,53,32,6,0
14,110,16,53,40,104,40,17,5,0
12,110,16,52,39,88,42,20,5,0
11,110,10,60,39,88,37,13,5,0
8,110,19,54,37,84,49,28,6,0
2,110,15,54,35,88,51,29,5,0
18,110,10,54,42,111,31,6,5,0
9,113,19,57,38,98,49,25,5,0
2,110,17,54,30,101,53,44,12,0
10,107,10,54,38,88,38,16,5,0
19,106,21,54,42,88,40,17,5,0
20,111,15,54,42,85,32,11,6,0
21,113,20,53,43,100,37,13,5,0
14,105,17,54,40,102,42,18,5,0
21,110,29,56,35,114,46,43,15,3
10,111,7,54,38,88,35,13,6,0
14,110,11,54,40,116,35,12,5,0
13,115,15,54,39,88,40,18,6,0
20,109,12,54,23,99,29,57,30,3
2,111,12,54,35,88,48,26,6,0
2,110,9,54,31,104,46,33,10,0
2,110,25,54,27,103,60,59,16,0
2,110,15,59,20,96,51,68,25,0
11,113,9,54,39,88,36,13,5,0
2,110,15,54,28,90,51,47,14,0
21,108,29,51,41,84,46,27,7,3
2,110,10,54,32,109,47,32,9,0
7,112,12,58,37,88,43,21,5,0
6,113,9,54,37,104,40,17,5,0
8,110,8,54,37,88,38,17,6,0
10,112,12,54,38,86,39,18,6,0
2,110,9,54,33,67,46,28,8,0
9,110,14,54,37,66,44,23,6,0
45,109,17,52,4,95,13,111,67,4
2,108,10,54,35,88,46,24,5,0
21,110,29,59,38,82,46,35,11,3
21,112,10,54,27,88,28,45,25,3
8,109,18,54,37,75,48,27,6,0
45,110,17,57,7,88,13,104,63,4
17,106,13,54,41,87,33,11,5,0
10,110,19,54,38,88,48,25,5,0
4,110,14,58,36,88,49,26,5,0
6,110,9,54,36,71,41,20,6,0
2,110,39,54,31,82,75,63,11,0
48,110,19,54,19,76,11,75,49,4
21,111,10,54,11,90,27,86,46,3
21,109,29,52,43,88,46,22,5,0
21,107,28,54,42,88,46,24,6,0
6,110,21,54,36,86,53,32,6,0
5,106,12,54,36,88,44,23,6,0
21,110,14,54,19,116,31,69,36,3
21,110,28,49,39,88,45,31,10,3
21,114,30,54,42,88,47,25,6,0
2,110,12,54,28,73,49,44,14,0
2,110,16,54,27,91,52,50,16,0
19,110,36,53,42,88,55,32,5,0
20,113,20,54,42,88,38,16,6,0
6,110,17,54,36,53,50,29,6,0
10,110,16,54,38,65,43,22,6,0
16,111,20,58,41,93,42,18,5,0
10,110,22,54,38,72,50,28,6,0
2,110,8,54,29,101,44,37,13,0
20,110,28,53,37,76,46,37,12,3
2,110,17,54,32,116,53,38,9,0
21,110,30,54,41,65,47,29,7,3
6,106,41,51,36,69,73,52,6,0
17,110,17,54,41,83,37,15,5,0
28,110,45,58,45,88,55,33,6,0
10,110,21,54,38,77,49,27,6,0
14,109,9,51,40,92,33,10,5,0
2,110,14,54,36,107,49,25,5,0
8,109,14,59,37,77,44,23,6,0
2,110,9,60,34,88,46,26,6,0
2,110,16,54,19,78,52,71,26,0
44,110,16,54,9,60,12,97,60,4
21,110,10,54,16,110,27,73,39,3
15,109,18,53,40,88,42,19,5,0
2,110,39,54,30,83,75,66,12,0
2,110,12,54,31,116,48,36,10,0
8,108,13,53,38,116,43,19,5,0
2,110,15,47,24,88,51,57,20,0
4,115,9,54,36,88,43,20,5,0
8,111,26,54,37,88,56,35,6,0
21,110,11,54,25,96,28,51,28,3
21,110,28,54,40,97,46,29,8,3
13,110,43,56,39,88,68,47,6,0
16,108,10,54,40,80,33,11,6,0
62,105,38,50,48,88,9,18,22,4
14,110,14,54,40,96,38,15,5,0
2,115,9,54,34,88,45,26,7,0
2,17,39,54,35,98,75,52,5,0
2,110,9,51,29,84,46,38,13,0
20,110,25,50,21,94,42,75,33,3
16,115,21,54,40,88,43,22,6,0
2,110,10,54,24,87,47,53,19,0
16,106,13,54,41,88,35,11,5,0
20,110,25,54,18,60,42,82,37,3
14,110,10,54,40,101,34,11,5,0
2,109,12,55,28,112,48,44,14,0
21,110,28,54,39,61,46,32,10,3
11,110,41,52,38,65,68,47,6,0
21,110,11,54,31,87,28,35,20,3
14,107,17,54,39,60,42,21,6,0
21,110,24,54,20,96,41,76,34,3
20,110,28,54,34,70,46,45,16,3
8,110,19,61,37,88,49,28,6,0
18,105,14,55,41,58,34,13,6,0
9,108,17,54,38,91,46,23,5,0
2,110,9,54,30,80,45,36,12,0
10,109,12,55,38,68,39,18,6,0
21,110,12,54,24,87,29,54,29,3
20,114,5,42,21,91,23,55,33,3
11,110,21,59,39,88,47,24,5,0
5,109,12,54,36,88,45,24,6,0
18,108,14,54,41,73,34,13,6,0
10,110,13,50,38,73,41,19,6,0
7,112,12,55,37,88,42,20,6,0
15,106,14,54,40,88,37,15,6,0
20,110,16,54,10,73,33,94,47,3
49,110,21,54,20,62,11,73,49,4
2,110,12,54,22,104,48,59,22,0
2,110,9,54,29,94,45,38,13,0
12,63,10,54,20,88,36,62,30,2
14,106,21,54,40,88,45,22,5,0
14,105,13,54,40,88,37,14,5,0
13,106,15,54,39,76,40,18,6,0
11,113,10,54,38,82,38,17,6,0
2,110,10,57,34,76,47,27,6,0
9,105,9,54,38,88,38,15,5,0
21,110,11,54,23,73,28,56,30,3
14,110,19,54,40,97,44,20,5,0
18,108,21,54,42,96,41,17,5,0
2,110,9,117,29,88,46,38,13,0
14,111,21,54,40,96,45,22,5,0
14,110,19,54,40,112,44,20,5,0
11,110,19,53,39,86,46,22,5,0
10,110,22,55,39,108,50,25,5,0
1,108,13,54,35,88,50,27,5,0
10,106,21,54,38,176,49,27,6,0
2,110,13,54,34,92,49,29,6,0
6,110,20,54,36,81,52,31,6,0
20,110,41,51,42,88,58,36,5,0
20,110,28,49,41,85,46,27,7,3
17,110,19,54,41,82,40,18,5,0
4,110,12,61,36,88,47,24,5,0
6,107,41,54,37,88,73,50,5,0
12,110,23,51,39,88,48,26,5,0
50,108,22,54,22,88,12,69,46,4
8,110,28,54,38,110,58,34,5,0
21,110,15,54,43,103,32,8,5,0
2,110,32,54,33,102,67,51,8,0
9,110,19,54,38,92,49,25,5,0
20,110,10,54,21,101,27,60,33,3
21,110,21,54,43,106,38,14,5,0
14,109,17,54,40,90,41,18,5,0
46,110,17,54,14,104,12,86,54,4
11,110,21,53,39,87,47,24,5,0
2,110,8,54,33,62,44,27,8,0
20,110,10,54,14,72,27,78,42,3
9,110,20,54,38,96,49,26,5,0
14,113,15,54,40,108,39,16,5,0
10,115,26,54,38,88,54,33,6,0
2,110,9,58,32,87,46,31,9,0
9,111,9,54,38,90,38,15,5,0
14,110,17,54,39,57,41,20,6,0
2,110,8,54,31,105,44,32,11,0
21,110,40,54,43,88,57,33,5,0
27,110,42,57,44,88,54,33,6,0
19,111,16,54,42,88,35,12,5,0
20,110,25,57,19,88,43,80,35,3
2,111,14,60,30,88,49,40,12,0
6,112,18,54,37,96,50,27,5,0
20,110,29,55,37,60,47,38,12,3
2,110,15,54,25,92,51,55,18,0
20,110,16,54,9,81,33,97,48,3
2,110,37,54,34,92,73,54,7,0
10,110,14,54,38,95,42,20,6,0
19,110,14,51,42,84,33,10,5,0
2,110,12,54,27,119,48,47,16,0
12,107,39,54,39,88,65,43,5,0
14,110,14,54,39,80,38,17,6,0
6,110,14,58,37,94,45,22,5,0
6,108,11,52,37,85,43,20,5,0
2,109,40,54,35,74,75,54,6,0
20,110,25,54,20,86,42,77,34,3
16,110,24,54,40,82,46,25,6,0
11,110,15,53,39,88,42,18,5,0
50,110,21,54,22,70,11,69,46,4
2,110,9,54,36,90,44,20,5,0
2,109,12,49,35,80,48,26,6,0
7,110,10,54,37,87,42,19,5,0
10,109,17,54,38,74,44,23,6,0
6,110,17,60,36,63,50,29,6,0
2,112,37,54,30,95,72,63,12,0
2,110,38,54,33,84,74,57,8,0
21,110,12,53,24,88,29,54,29,3
6,107,10,54,37,91,42,18,5,0
14,111,19,54,39,78,44,23,6,0
2,110,10,54,33,119,46,29,8,0
21,110,12,54,42,67,29,7,6,0
23,112,13,53,43,88,28,6,6,0
3,110,10,54,35,62,45,24,6,0
16,110,14,54,40,58,36,15,6,0
33,110,43,50,47,88,48,26,5,0
20,102,10,54,20,88,28,62,34,3
10,102,10,54,38,87,38,17,6,0
20,109,14,54,42,84,32,10,6,0
2,110,15,54,35,95,51,29,5,0
13,110,15,54,40,119,40,16,5,0
46,110,19,54,11,79,12,95,59,4
49,110,21,54,21,91,12,71,47,4
2,107,39,54,35,113,74,52,6,0
2,110,16,51,34,102,52,33,7,0
12,115,18,54,39,87,44,22,5,0
8,107,13,54,37,76,43,22,6,0
9,110,12,54,38,104,41,18,5,0
6,110,19,58,37,89,51,28,5,0
2,110,11,54,28,88,48,43,14,0
6,110,19,52,36,79,51,30,6,0
63,111,40,58,48,88,9,20,23,4
20,110,29,54,39,66,47,33,9,3
10,113,21,54,38,85,48,27,6,0
2,13,9,54,29,88,45,38,13,6
16,110,42,55,40,69,64,43,6,0
21,110,28,53,38,113,46,34,11,3
21,114,30,59,41,88,46,28,7,3
2,110,30,49,32,88,66,52,9,0
18,110,41,54,41,75,61,39,6,0
60,110,36,54,48,66,9,16,21,4
11,111,12,60,39,88,39,16,5,0
6,107,11,54,37,104,43,20,5,0
2,110,12,54,23,86,49,57,21,0
8,110,10,53,37,83,40,19,6,0
18,110,17,54,42,88,36,13,5,0
15,109,11,54,40,88,34,12,5,0
